figure_panel,record_type,record_id,order_index,family,edge,contour_kind,center_real,center_imag,half_real,half_imag,theta_center_pi,theta_half_pi,d_depth,d_index,d_lower,d_upper,lambda_depth,lambda_index,lambda_lower,lambda_upper,certified_bound_name,bound_raw,bound_midpoint,bound_radius,bound_lower_endpoint,threshold,strict_margin,upstream_path,upstream_sha256
C,overlap_cell,O-d03-lambda08,121,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,8,0.17,0.170375,overlapLower,[0.59233718308488079985439782590678768519474159973268837610856645895615665152644128 +/- 5.68e-81],0.59233718308488079985439782590678768519474159973268837610856645895615665152644128,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000568,0.59233718308488079985439782590678768519474159973268837610856645895615665152644127432,0.5,0.09233718308488079985439782590678768519474159973268837610856645895615665152644127432,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda09,122,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,9,0.170375,0.17075,overlapLower,[0.59150994788395939647129673762095908453718278967412166009616272835012748116001784 +/- 4.93e-81],0.59150994788395939647129673762095908453718278967412166009616272835012748116001784,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000493,0.59150994788395939647129673762095908453718278967412166009616272835012748116001783507,0.5,0.09150994788395939647129673762095908453718278967412166009616272835012748116001783507,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda10,123,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,10,0.17075,0.171125,overlapLower,[0.59065795570687638243417324408123020079094561595768342305414970036658932114217193 +/- 3.96e-81],0.59065795570687638243417324408123020079094561595768342305414970036658932114217193,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000396,0.59065795570687638243417324408123020079094561595768342305414970036658932114217192604,0.5,0.09065795570687638243417324408123020079094561595768342305414970036658932114217192604,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda11,124,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,11,0.171125,0.1715,overlapLower,[0.58978157661311235418696449866806369418890297615148202730996398347124564633004718 +/- 2.94e-81],0.58978157661311235418696449866806369418890297615148202730996398347124564633004718,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000294,0.58978157661311235418696449866806369418890297615148202730996398347124564633004717706,0.5,0.08978157661311235418696449866806369418890297615148202730996398347124564633004717706,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda12,125,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,12,0.1715,0.171875,overlapLower,[0.58888118272649315186725711533993874866207146570525196290018102630285255279433401 +/- 3.88e-81],0.58888118272649315186725711533993874866207146570525196290018102630285255279433401,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000388,0.58888118272649315186725711533993874866207146570525196290018102630285255279433400612,0.5,0.08888118272649315186725711533993874866207146570525196290018102630285255279433400612,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda13,126,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,13,0.171875,0.17225,overlapLower,[0.58795714806067205284682928066922098099636292812194705763205797862240928283277893 +/- 2.91e-81],0.58795714806067205284682928066922098099636292812194705763205797862240928283277893,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000291,0.58795714806067205284682928066922098099636292812194705763205797862240928283277892709,0.5,0.08795714806067205284682928066922098099636292812194705763205797862240928283277892709,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda14,127,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,14,0.17225,0.172625,overlapLower,[0.58700984828514920892712485912926875456158482619140862093315146081730417486663759 +/- 5.73e-81],0.58700984828514920892712485912926875456158482619140862093315146081730417486663759,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000573,0.58700984828514920892712485912926875456158482619140862093315146081730417486663758427,0.5,0.08700984828514920892712485912926875456158482619140862093315146081730417486663758427,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda15,128,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,15,0.172625,0.173,overlapLower,[0.58603966048352809505980209322445681979844114946218720473829493369245277802427416 +/- 4.28e-81],0.58603966048352809505980209322445681979844114946218720473829493369245277802427416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000428,0.58603966048352809505980209322445681979844114946218720473829493369245277802427415572,0.5,0.08603966048352809505980209322445681979844114946218720473829493369245277802427415572,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda00,129,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,0,0.167,0.167375,overlapLower,[0.59794474267933559349436466959434815166801979282594835103580198533120342144707635 +/- 3.38e-81],0.59794474267933559349436466959434815166801979282594835103580198533120342144707635,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000338,0.59794474267933559349436466959434815166801979282594835103580198533120342144707634662,0.5,0.09794474267933559349436466959434815166801979282594835103580198533120342144707634662,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda01,130,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,1,0.167375,0.16775,overlapLower,[0.59732178626855918312638428159108678527241041432300524698938249815358494489681200 +/- 2.59e-81],0.59732178626855918312638428159108678527241041432300524698938249815358494489681200,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000259,0.59732178626855918312638428159108678527241041432300524698938249815358494489681199741,0.5,0.09732178626855918312638428159108678527241041432300524698938249815358494489681199741,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda02,131,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,2,0.16775,0.168125,overlapLower,[0.59667125804759566219666767387497770380654075544012412815442197417193284597167586 +/- 4.17e-81],0.59667125804759566219666767387497770380654075544012412815442197417193284597167586,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000417,0.59667125804759566219666767387497770380654075544012412815442197417193284597167585583,0.5,0.09667125804759566219666767387497770380654075544012412815442197417193284597167585583,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda03,132,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,3,0.168125,0.1685,overlapLower,[0.59599350495164284460752378370081988210666847576834743876702875687586821979067314 +/- 6.82e-81],0.59599350495164284460752378370081988210666847576834743876702875687586821979067314,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000682,0.59599350495164284460752378370081988210666847576834743876702875687586821979067313318,0.5,0.09599350495164284460752378370081988210666847576834743876702875687586821979067313318,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda04,133,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,4,0.1685,0.168875,overlapLower,[0.59528887776090732906633912105172302542876935433146362988413740436604851319256814 +/- 4.51e-81],0.59528887776090732906633912105172302542876935433146362988413740436604851319256814,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000451,0.59528887776090732906633912105172302542876935433146362988413740436604851319256813549,0.5,0.09528887776090732906633912105172302542876935433146362988413740436604851319256813549,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda05,134,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,5,0.168875,0.16925,overlapLower,[0.59455773074886119991765368040907055206165507248552258403982333165376371442445779 +/- 3.77e-81],0.59455773074886119991765368040907055206165507248552258403982333165376371442445779,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000377,0.59455773074886119991765368040907055206165507248552258403982333165376371442445778623,0.5,0.09455773074886119991765368040907055206165507248552258403982333165376371442445778623,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda06,135,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,6,0.16925,0.169625,overlapLower,[0.59380042183177140475699604742507403018094608982975601347422533209649884885256457 +/- 6.41e-81],0.59380042183177140475699604742507403018094608982975601347422533209649884885256457,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000641,0.59380042183177140475699604742507403018094608982975601347422533209649884885256456359,0.5,0.09380042183177140475699604742507403018094608982975601347422533209649884885256456359,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda07,136,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,7,0.169625,0.17,overlapLower,[0.59301731199321213430618088759480795231584861911758052811511461210907202816509903 +/- 3.12e-81],0.59301731199321213430618088759480795231584861911758052811511461210907202816509903,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000312,0.59301731199321213430618088759480795231584861911758052811511461210907202816509902688,0.5,0.09301731199321213430618088759480795231584861911758052811511461210907202816509902688,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda08,137,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,8,0.17,0.170375,overlapLower,[0.59220876513286740277761328018417582771800776085073659880945853825554323654236645 +/- 5.40e-81],0.59220876513286740277761328018417582771800776085073659880945853825554323654236645,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000540,0.59220876513286740277761328018417582771800776085073659880945853825554323654236644460,0.5,0.09220876513286740277761328018417582771800776085073659880945853825554323654236644460,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda09,138,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,9,0.170375,0.17075,overlapLower,[0.59137514784802927453238990775454457487823092190249898981802543806189479358160050 +/- 6.12e-81],0.59137514784802927453238990775454457487823092190249898981802543806189479358160050,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000612,0.59137514784802927453238990775454457487823092190249898981802543806189479358160049388,0.5,0.09137514784802927453238990775454457487823092190249898981802543806189479358160049388,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda10,139,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,10,0.17075,0.171125,overlapLower,[0.59051682921551296348220015321372670828043262254169949424973799880973025711226228 +/- 3.48e-81],0.59051682921551296348220015321372670828043262254169949424973799880973025711226228,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000348,0.59051682921551296348220015321372670828043262254169949424973799880973025711226227652,0.5,0.09051682921551296348220015321372670828043262254169949424973799880973025711226227652,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda11,140,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,11,0.171125,0.1715,overlapLower,[0.58963418057490207607184826995072156469168796078280336505706830291940982572365673 +/- 4.40e-81],0.58963418057490207607184826995072156469168796078280336505706830291940982572365673,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000440,0.58963418057490207607184826995072156469168796078280336505706830291940982572365672560,0.5,0.08963418057490207607184826995072156469168796078280336505706830291940982572365672560,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda12,141,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,12,0.1715,0.171875,overlapLower,[0.58872757528981996419707485921659361785131889137149370603075591682585600997817273 +/- 5.12e-81],0.58872757528981996419707485921659361785131889137149370603075591682585600997817273,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000512,0.58872757528981996419707485921659361785131889137149370603075591682585600997817272488,0.5,0.08872757528981996419707485921659361785131889137149370603075591682585600997817272488,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda13,142,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,13,0.171875,0.17225,overlapLower,[0.58779738856314368401370071511866007949542738219896942459566833719286526546805112 +/- 2.81e-81],0.58779738856314368401370071511866007949542738219896942459566833719286526546805112,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000281,0.58779738856314368401370071511866007949542738219896942459566833719286526546805111719,0.5,0.08779738856314368401370071511866007949542738219896942459566833719286526546805111719,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda14,143,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,14,0.17225,0.172625,overlapLower,[0.58684399717564211604101169979040187092753300687665730933051555053494142540238497 +/- 2.37e-81],0.58684399717564211604101169979040187092753300687665730933051555053494142540238497,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000237,0.58684399717564211604101169979040187092753300687665730933051555053494142540238496763,0.5,0.08684399717564211604101169979040187092753300687665730933051555053494142540238496763,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d04-lambda15,144,overlap,,dyadic_rectangle,,,,,,,3,4,0.001111111111111111111111111111111111111111111111111111111111111111111111,0.001388888888888888888888888888888888888888888888888888888888888888888889,4,15,0.172625,0.173,overlapLower,[0.58586777933461505632146169026709123289216158731824539448050806141091512574137389 +/- 3.54e-81],0.58586777933461505632146169026709123289216158731824539448050806141091512574137389,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000354,0.58586777933461505632146169026709123289216158731824539448050806141091512574137388646,0.5,0.08586777933461505632146169026709123289216158731824539448050806141091512574137388646,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda00,145,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,0,0.167,0.167375,overlapLower,[0.59786766804698307542488679179207874507425196038457730743066291757720166578149470 +/- 4.56e-81],0.59786766804698307542488679179207874507425196038457730743066291757720166578149470,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000456,0.59786766804698307542488679179207874507425196038457730743066291757720166578149469544,0.5,0.09786766804698307542488679179207874507425196038457730743066291757720166578149469544,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda01,146,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,1,0.167375,0.16775,overlapLower,[0.59723794304392353419444735380134283719971398216057697714424500028322343911558528 +/- 6.13e-81],0.59723794304392353419444735380134283719971398216057697714424500028322343911558528,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000613,0.59723794304392353419444735380134283719971398216057697714424500028322343911558527387,0.5,0.09723794304392353419444735380134283719971398216057697714424500028322343911558527387,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda02,147,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,2,0.16775,0.168125,overlapLower,[0.59658069047407641800925085654628954970778671409057826733478663147171558578912802 +/- 4.83e-81],0.59658069047407641800925085654628954970778671409057826733478663147171558578912802,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000483,0.59658069047407641800925085654628954970778671409057826733478663147171558578912801517,0.5,0.09658069047407641800925085654628954970778671409057826733478663147171558578912801517,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda03,148,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,3,0.168125,0.1685,overlapLower,[0.59589625887277547981952588243967497260479405940239596095254777685521949854532152 +/- 4.44e-81],0.59589625887277547981952588243967497260479405940239596095254777685521949854532152,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000444,0.59589625887277547981952588243967497260479405940239596095254777685521949854532151556,0.5,0.09589625887277547981952588243967497260479405940239596095254777685521949854532151556,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda04,149,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,4,0.1685,0.168875,overlapLower,[0.59518500059935647066340586895635560152298203289172332148409127413083336447435622 +/- 4.73e-81],0.59518500059935647066340586895635560152298203289172332148409127413083336447435622,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000473,0.59518500059935647066340586895635560152298203289172332148409127413083336447435621527,0.5,0.09518500059935647066340586895635560152298203289172332148409127413083336447435621527,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda05,150,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,5,0.168875,0.16925,overlapLower,[0.59444727146661206938146894096798928178554174141361911472242864453864562283226696 +/- 6.92e-81],0.59444727146661206938146894096798928178554174141361911472242864453864562283226696,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000692,0.59444727146661206938146894096798928178554174141361911472242864453864562283226695308,0.5,0.09444727146661206938146894096798928178554174141361911472242864453864562283226695308,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda06,151,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,6,0.16925,0.169625,overlapLower,[0.59368343094897325671378167941900723702778743009233657194265942108282009492772444 +/- 4.42e-81],0.59368343094897325671378167941900723702778743009233657194265942108282009492772444,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000442,0.59368343094897325671378167941900723702778743009233657194265942108282009492772443558,0.5,0.09368343094897325671378167941900723702778743009233657194265942108282009492772443558,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda07,152,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,7,0.169625,0.17,overlapLower,[0.59289384145904397221705758467723868647538507771248852873636278694175212752386224 +/- 2.59e-81],0.59289384145904397221705758467723868647538507771248852873636278694175212752386224,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000259,0.59289384145904397221705758467723868647538507771248852873636278694175212752386223741,0.5,0.09289384145904397221705758467723868647538507771248852873636278694175212752386223741,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda08,153,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,8,0.17,0.170375,overlapLower,[0.59207886829287151384536279110800530611533599367843473670632901201454686941319188 +/- 5.19e-81],0.59207886829287151384536279110800530611533599367843473670632901201454686941319188,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000519,0.59207886829287151384536279110800530611533599367843473670632901201454686941319187481,0.5,0.09207886829287151384536279110800530611533599367843473670632901201454686941319187481,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda09,154,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,9,0.170375,0.17075,overlapLower,[0.59123887941863484540163470648390636159015862541674675380890733350071122869162444 +/- 2.20e-81],0.59123887941863484540163470648390636159015862541674675380890733350071122869162444,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000220,0.59123887941863484540163470648390636159015862541674675380890733350071122869162443780,0.5,0.09123887941863484540163470648390636159015862541674675380890733350071122869162443780,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda10,155,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,10,0.17075,0.171125,overlapLower,[0.59037424523673156975364245122056095581715743788298433525137204449940510568207113 +/- 3.55e-81],0.59037424523673156975364245122056095581715743788298433525137204449940510568207113,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000355,0.59037424523673156975364245122056095581715743788298433525137204449940510568207112645,0.5,0.09037424523673156975364245122056095581715743788298433525137204449940510568207112645,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda11,156,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,11,0.171125,0.1715,overlapLower,[0.58948533833075838001374345896968232279707993246114678352688138616375611284288133 +/- 5.45e-81],0.58948533833075838001374345896968232279707993246114678352688138616375611284288133,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000545,0.58948533833075838001374345896968232279707993246114678352688138616375611284288132455,0.5,0.08948533833075838001374345896968232279707993246114678352688138616375611284288132455,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda12,157,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,12,0.1715,0.171875,overlapLower,[0.58857253331457241104905215706835834250930581009954824190858266190265824703881443 +/- 4.83e-81],0.58857253331457241104905215706835834250930581009954824190858266190265824703881443,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000483,0.58857253331457241104905215706835834250930581009954824190858266190265824703881442517,0.5,0.08857253331457241104905215706835834250930581009954824190858266190265824703881442517,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda13,158,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,13,0.171875,0.17225,overlapLower,[0.58763620654220401278544828516075831515079596481540643009888840428628122929885606 +/- 3.59e-81],0.58763620654220401278544828516075831515079596481540643009888840428628122929885606,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000359,0.58763620654220401278544828516075831515079596481540643009888840428628122929885605641,0.5,0.08763620654220401278544828516075831515079596481540643009888840428628122929885605641,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda14,159,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,14,0.17225,0.172625,overlapLower,[0.58667673593877016076008287235333543533595571137947815404831606898531554964439640 +/- 4.95e-81],0.58667673593877016076008287235333543533595571137947815404831606898531554964439640,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000495,0.58667673593877016076008287235333543533595571137947815404831606898531554964439639505,0.5,0.08667673593877016076008287235333543533595571137947815404831606898531554964439639505,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d05-lambda15,160,overlap,,dyadic_rectangle,,,,,,,3,5,0.001388888888888888888888888888888888888888888888888888888888888888888889,0.001666666666666666666666666666666666666666666666666666666666666666666667,4,15,0.172625,0.173,overlapLower,[0.58569450078351750082841863724539448019599195533586980408393517316213555093858119 +/- 4.38e-81],0.58569450078351750082841863724539448019599195533586980408393517316213555093858119,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000438,0.58569450078351750082841863724539448019599195533586980408393517316213555093858118562,0.5,0.08569450078351750082841863724539448019599195533586980408393517316213555093858118562,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
