A,thetaOptimizer,exactLogGain,exactLogGainMinusA,optimizedBieleckiLog,optimizedBieleckiLogMinusA,bieleckiAsymptoticLog,bieleckiAsymptoticLogMinusA,stationarityResidual
421.6965034285823,0.99881851081235410116675589540956926,422.38965060914224530941723212145818,0.69314718055994530941723212145817657,429.43571150551720855730761000197923,7.7392080769349085573076100019792333,429.43393647825161535192654906549989,7.7374330496693153519265490654998901,1.57875133421e-99
446.6835921509635,0.9988843815905603618107406215073143,447.37673933152344530941723212145818,0.69314718055994530941723212145817657,454.48026574617036408324195860546468,7.796673595206864083241958605464683,454.4785898279576672260110946023436,7.7949976769941672260110946023435982,5.22202364392e-99
473.15125896148123,0.99894659151433902571395130106008001,473.84440614204117530941723212145818,0.69314718055994530941723212145817657,481.00540359903747539369412616103697,7.8541446375562453936941261610369672,481.00382126580024910160006362464095,7.8525623043190191016000636246409485,6.46502243194e-99
501.18723362727246,0.99900534278558351283013534139227122,501.88038080783240530941723212145818,0.69314718055994530941723212145817657,509.09885452440869392879801988547216,7.9116208971362339287980198854721616,509.09736055891632900543361315813788,7.910126931643869005433613158137878,8.50096872266e-100
530.884444230989,0.99906082657358983396686754563813627,531.57759141154894530941723212145818,0.69314718055994530941723212145817657,538.85354631501976480609262230355304,7.9691020840307648060926223035530387,538.85213578995772101859326900903474,7.967691558968721018593269009034738,5.31489136946e-99
562.341325190349,0.99911322360232977963437774912223039,563.03447237090894530941723212145818,0.69314718055994530941723212145817657,570.36791311468163563928778170191707,8.0265879243326356392877817019170688,570.36658137664257079750202251671836,8.0252561862935707975020225167183636,5.05057553523e-99
595.6621435290109,0.99916270470806004864796011132246342,596.35529070957084530941723212145818,0.69314718055994530941723212145817657,603.74622168828141051065538283330261,8.0840781592705105106553828333026062,603.74496434262932282038507497699497,8.0828208136184228203850749769949675,5.16487427436e-99
630.9573444801943,0.99920943136858971678446699574092274,631.65049166075424530941723212145818,0.69314718055994530941723212145817657,639.09891702457660982247419105337039,8.1415725443823098224741910533703887,639.09772992113757488970193904759405,8.1403854409432748897019390475940511,3.88615713036e-99
668.3439175686149,0.99925355620548970765041528883083355,669.03706474917484530941723212145818,0.69314718055994530941723212145817657,676.54298841734760225550556667541443,8.1990708487327022555055666754144275,676.54186763688302480312637271442117,8.1979500682681248031263727144211709,1.98594059235e-99
707.9457843841387,0.99929522346048758919705224530370979,708.63893156469864530941723212145818,0.69314718055994530941723212145817657,716.20235723831114121326322219600719,8.2565728541724412132632221960071941,716.20129907973167662364000929458412,8.2555146955929766236400092945841153,5.55777619011e-99
749.8942093324558,0.99933456944724978715641844979215158,750.58735651301574530941723212145818,0.69314718055994530941723212145817657,758.20828768709319132996642474533995,8.3140783546373913299664247453399455,758.20728865537362661456090967727044,8.3130793229178266145609096772704409,9.5510883884e-99
794.3282347242822,0.9993717229797115102797962881918651,795.02138190484214530941723212145818,0.69314718055994530941723212145817657,802.69982187976745782396098081186234,8.3715871554852578239609808118623384,802.6988786745248786717163585710066,8.3706439502426786717163585710065956,6.0578331738e-99
841.3951416451964,0.99940680577807247769289011398484431,842.08828882575634530941723212145818,0.69314718055994530941723212145817657,849.82424071806441735696760911542596,8.4290990728680173569676091154259611,849.82335022276393049073773876046105,8.4282085775675304907377387604610522,3.54326091298e-99
891.2509381337459,0.99943993285353449099262931762315768,891.94408531430584530941723212145818,0.69314718055994530941723212145817657,899.7375520668841488621677281693764,8.4866139331382488621677281693763981,899.73671133863828049246974792968015,8.4857732048923804924697479296801456,7.08652182595e-99
944.0608762859246,0.99947121287281495248492334378146505,944.75402346648454530941723212145818,0.69314718055994530941723212145817657,952.60500785821217774863338099337077,8.5441315722875777486333809933707678,952.60421411814183251127433001702786,8.5433378322172325112743300170278558,7.636584508e-99
1000.0,0.99950074850342899100210601569972672,1000.6931471805599453094172321214582,0.69314718055994530941723212145817657,1008.6016518354155386077061387833147,8.6016518354155386077061387833146772,1008.6009024595420823614712064855113,8.6009024595420823614712064855112692,3.96473751351e-99
