amplitude,minimumMean,pointwiseExcludedByUpperBand,j-2Mean,j-2StandardError,j-2Ci95Lower,j-2Ci95Upper,j0Mean,j0StandardError,j0Ci95Lower,j0Ci95Upper
0.79525,-0.06711636803856254,True,0.42673273413345025,0.05210217574131473,0.32461246968047336,0.5288529985864271,-0.06711636803856254,0.0017921448682056986,-0.0706289719802457,-0.06360376409687937
0.7955,-0.06717968678538648,True,0.4271352024404329,0.052151324308542676,0.3249186067956893,0.5293517980851765,-0.06717968678538648,0.0017938347741886461,-0.07069560294279623,-0.06366377062797673
0.7957500000000001,-0.06724304560158627,True,0.4275379235726338,0.05220050377685533,0.32522493616999737,0.5298509109752703,-0.06724304560158627,0.0017955257381161425,-0.07076227604829391,-0.06372381515487863
0.796,-0.06730644449991671,True,0.427940897609754,0.05224971415596347,0.3255314578640656,0.5303503373554423,-0.06730644449991671,0.0017972177603175958,-0.0708289913101392,-0.06378389768969422
0.79625,-0.0673698834931326,True,0.42834412463149396,0.05229895545557788,0.3258381719385613,0.5308500773244266,-0.0673698834931326,0.001798910841122411,-0.07089574874173252,-0.06384401824453267
0.7965,-0.06743336259398881,True,0.4287476047175548,0.05234822768540941,0.32614507845415236,0.5313501309809572,-0.06743336259398881,0.0018006049808599984,-0.0709625483564744,-0.06390417683150322
0.7967500000000001,-0.0674968818152401,True,0.4291513379476375,0.05239753085516881,0.3264521774715066,0.5318504984237684,-0.0674968818152401,0.0018023001798597644,-0.07102939016776524,-0.06396437346271497
0.797,-0.06756044116964127,True,0.4295553244014426,0.05244686497456689,0.3267594690512915,0.5323511797515937,-0.06756044116964127,0.0018039964384511176,-0.07109627418900547,-0.06402460815027708
0.79725,-0.06762404066994719,True,0.4299595641586712,0.05249623005331444,0.3270669532541749,0.5328521750631675,-0.06762404066994719,0.001805693756963467,-0.07116320043359559,-0.0640848809062988
0.7975,-0.06768768032891263,True,0.43036405729902416,0.0525456261011223,0.32737463014082446,0.5333534844572239,-0.06768768032891263,0.0018073921357262223,-0.07123016891493603,-0.06414519174288924
0.7977500000000001,-0.06775136015929241,True,0.4307688039022023,0.05259505312770126,0.32768249977190783,0.5338551080324968,-0.06775136015929241,0.001809091575068795,-0.07129717964642725,-0.06420554067215757
0.798,-0.06781508017384132,True,0.4311738040479064,0.052644511142762085,0.3279905622080927,0.53435704588772,-0.06781508017384132,0.0018107920753205943,-0.07136423264146968,-0.06426592770621295
0.79825,-0.06787884038531421,True,0.4315790578158371,0.05269400015601559,0.3282988175100465,0.5348592981216277,-0.06787884038531421,0.0018124936368110296,-0.07143132791346382,-0.06432635285716459
0.7985,-0.06794264080646585,True,0.4319845652856959,0.052743520177172584,0.3286072657384376,0.5353618648329541,-0.06794264080646585,0.0018141962598695156,-0.0714984654758101,-0.0643868161371216
0.7987500000000001,-0.06800648145005109,True,0.4323903265371833,0.052793071215943885,0.32891590695393325,0.5358647461204333,-0.06800648145005109,0.0018158999448254628,-0.071565645341909,-0.06444731755819318
0.799,-0.06807036232882473,True,0.43279634164999997,0.05284265328204025,0.3292247412172011,0.5363679420827988,-0.06807036232882473,0.0018176046920082834,-0.07163286752516096,-0.0645078571324885
0.79925,-0.06813428345554154,True,0.43320261070384697,0.0528922663851725,0.32953376858890887,0.536871452818785,-0.06813428345554154,0.001819310501747391,-0.07170013203896643,-0.06456843487211665
0.7995,-0.06819824484295636,True,0.4336091337784252,0.05294191053505143,0.32984298912972443,0.537375278427126,-0.06819824484295636,0.0018210173743721998,-0.07176743889672588,-0.06462905078918685
0.7997500000000001,-0.06826224650382406,True,0.43401591095343567,0.05299158574138786,0.33015240290031544,0.5378794190065559,-0.06826224650382406,0.0018227253102121226,-0.07183478811183983,-0.0646897048958083
0.8,-0.06832628845089937,True,0.43442294230857886,0.05304129201389258,0.33046200996134945,0.5383838746558083,-0.06832628845089937,0.0018244343095965747,-0.07190217969770867,-0.06475039720409008
0.80025,-0.06839037069693711,True,0.4348302279235557,0.05309102936227638,0.330771810373494,0.5388886454736174,-0.06839037069693711,0.0018261443728549707,-0.07196961366773286,-0.06481112772614137
0.8005,-0.0684544932546921,True,0.43523776787806717,0.053140797796250056,0.33108180419741706,0.5393937315587173,-0.0684544932546921,0.0018278555003167262,-0.07203709003531289,-0.06487189647407132
0.80075,-0.06851865613691917,True,0.4356455622518141,0.05319059732552442,0.33139199149378623,0.5398991330098419,-0.06851865613691917,0.0018295676923112565,-0.07210460881384922,-0.06493270345998911
0.801,-0.06858285935637315,True,0.4360536111244976,0.0532404279598103,0.3317023723232694,0.5404048499257258,-0.06858285935637315,0.0018312809491679812,-0.07217217001674239,-0.0649935486960039
0.80125,-0.06864710292580878,True,0.4364619145758181,0.05329028970881845,0.3320129467465339,0.5409108824051023,-0.06864710292580878,0.0018329952712163125,-0.07223977365739274,-0.06505443219422481
0.8015,-0.06871138685798092,True,0.43687047268547674,0.0533401825822597,0.3323237148242477,0.5414172305467058,-0.06871138685798092,0.0018347106587856714,-0.07230741974920084,-0.065115353966761
0.80175,-0.06877571116564436,True,0.43727928553317413,0.053390106589844825,0.3326346766170783,0.54192389444927,-0.06877571116564436,0.0018364271122054746,-0.07237510830556709,-0.06517631402572163
0.802,-0.06884007586155397,True,0.43768835319861166,0.053440061741284677,0.3329458321856937,0.5424308742115296,-0.06884007586155397,0.001838144631805141,-0.07244283933989204,-0.0652373123832159
0.80225,-0.06890448095846448,True,0.43809767576148956,0.053490048046289984,0.3332571815907612,0.5429381699322179,-0.06890448095846448,0.0018398632179140886,-0.07251061286557609,-0.06529834905135287
0.8025,-0.06896892646913072,True,0.438507253301509,0.05354006551457162,0.33356872489294864,0.5434457817100694,-0.06896892646913072,0.001841582870861738,-0.07257842889601973,-0.06535942404224171
0.80275,-0.06903341240630753,True,0.43891708589837075,0.05359011415584032,0.3338804621529237,0.5439537096438178,-0.06903341240630753,0.0018433035909775073,-0.07264628744462345,-0.06542053736799161
0.803,-0.06909793878274974,True,0.43932717363177604,0.05364019397980696,0.33419239343135443,0.5444619538321976,-0.06909793878274974,0.00184502537859082,-0.07271418852478774,-0.06548168904071174
0.80325,-0.06916250561121211,True,0.43973751658142507,0.05369030499618229,0.3345045187889078,0.5449705143739424,-0.06916250561121211,0.0018467482340310932,-0.07278213214991305,-0.06554287907251116
0.8035,-0.06922711290444945,True,0.44014811482701915,0.053740447214677106,0.334816838286252,0.5454793913677862,-0.06922711290444945,0.0018484721576277506,-0.07285011833339984,-0.06560410747549907
0.80375,-0.06929176067521658,True,0.440558968448259,0.05379062064500222,0.33512935198405464,0.5459885849124634,-0.06929176067521658,0.001850197149710213,-0.0729181470886486,-0.06566537426178456
0.804,-0.06935644893626837,True,0.4409700775248456,0.053840825296868476,0.33544205994298343,0.5464980951067079,-0.06935644893626837,0.0018519232106079043,-0.07298621842905986,-0.06572667944347688
0.80425,-0.06942117770035953,True,0.4413814421364797,0.05389106117998661,0.33575496222370593,0.5470079220492534,-0.06942117770035953,0.0018536503406502446,-0.07305433236803402,-0.06578802303268505
0.8045,-0.06948594698024495,True,0.4417930623628619,0.05394132830406745,0.33606805888688973,0.5475180658388341,-0.06948594698024495,0.0018553785401666599,-0.0731224889189716,-0.06584940504151829
0.80475,-0.06955075678867938,True,0.44220493828369367,0.05399162667882181,0.3363813499932029,0.5480285265741844,-0.06955075678867938,0.001857107809486572,-0.07319068809527306,-0.0659108254820857
0.805,-0.06961560713841773,True,0.44261706997867567,0.05404195631396052,0.33669483560331304,0.5485393043540383,-0.06961560713841773,0.0018588381489394068,-0.07325892991033897,-0.06597228436649649
0.80525,-0.06968049804221467,True,0.4430294575275084,0.054092317219194296,0.3370085157778876,0.5490503992771292,-0.06968049804221467,0.0018605695588545868,-0.07332721437756966,-0.06603378170685968
0.8055,-0.06974542951282513,True,0.4434421010098929,0.05414270940423401,0.3373223905775942,0.5495618114421915,-0.06974542951282513,0.0018623020395615384,-0.07339554151036574,-0.06609531751528451
0.80575,-0.06981040156300386,True,0.44385500050553006,0.05419313287879043,0.33763646006310083,0.5500735409479593,-0.06981040156300386,0.0018640355913896885,-0.07346391132212765,-0.06615689180388007
0.806,-0.06987541420550572,True,0.44426815609412107,0.05424358765257441,0.3379507242950752,0.5505855878931669,-0.06987541420550572,0.0018657702146684615,-0.07353232382625591,-0.06621850458475553
0.80625,-0.06994046745308546,True,0.4446815678553662,0.05429407373529668,0.3382651833341847,0.5510979523765477,-0.06994046745308546,0.0018675059097272835,-0.07360077903615093,-0.06628015587002
0.8065,-0.07000556131849792,True,0.44509523586896665,0.05434459113666809,0.3385798372410972,0.5516106344968361,-0.07000556131849792,0.0018692426768955822,-0.07366927696521326,-0.06634184567178257
0.80675,-0.0700706958144979,True,0.4455091602146233,0.05439513986639945,0.3388946860764804,0.5521236343527662,-0.0700706958144979,0.0018709805165027858,-0.07373781762684337,-0.06640357400215244
0.807,-0.07013587095384023,True,0.44592334097203706,0.054445719934201546,0.33920972990100207,0.5526369520430721,-0.07013587095384023,0.0018727194288783223,-0.07380640103444175,-0.06646534087323872
0.80725,-0.07020108674927973,True,0.44633777822090853,0.05449633134978515,0.33952496877532967,0.5531505876664874,-0.07020108674927973,0.0018744594143516198,-0.0738750272014089,-0.06652714629715056
0.8075,-0.07026634321357118,True,0.4467524720409385,0.054546974122861115,0.3398404027601307,0.5536645413217463,-0.07026634321357118,0.0018762004732521063,-0.07394369614114531,-0.06658899028599706
0.80775,-0.07033164035946939,True,0.4471674225118283,0.05459764826314021,0.34015603191607346,0.5541788131075831,-0.07033164035946939,0.0018779426059092124,-0.07401240786705145,-0.06665087285188732
0.808,-0.07039697819972922,True,0.4475826297132786,0.054648353780333274,0.34047185630382537,0.5546934031227319,-0.07039697819972922,0.0018796858126523682,-0.07408116239252786,-0.06671279400693057
0.80825,-0.07046235674710541,True,0.44799809372499,0.05469909068415107,0.3407878759840539,0.5552083114659261,-0.07046235674710541,0.0018814300938110031,-0.07414995973097498,-0.06677475376323584
0.8085,-0.07052777601435281,True,0.4484138146266635,0.054749858984304414,0.3411040910174269,0.5557235382359001,-0.07052777601435281,0.0018831754497145472,-0.07421879989579333,-0.06683675213291229
0.80875,-0.07059323601422625,True,0.4488297924980001,0.054800658690504135,0.341420501464612,0.5562390835313882,-0.07059323601422625,0.0018849218806924332,-0.07428768290038341,-0.06689878912806908
0.809,-0.07065873675948052,True,0.4492460274187008,0.05485148981246102,0.34173710738627716,0.5567549474511244,-0.07065873675948052,0.0018866693870740938,-0.07435660875814575,-0.0669608647608153
0.80925,-0.07072427826287041,True,0.4496625194684659,0.05490235235988585,0.3420539088430896,0.5572711300938422,-0.07072427826287041,0.0018884179691889594,-0.07442557748248077,-0.06702297904326004
0.8095,-0.07078986053715075,True,0.4500792687269967,0.054953246342489444,0.3423709058957174,0.557787631558276,-0.07078986053715075,0.001890167627366462,-0.07449458908678902,-0.06708513198751248
0.80975,-0.07085548359507636,True,0.45049627527399394,0.05500417176998263,0.34268809860482796,0.5583044519431599,-0.07085548359507636,0.0018919183619360365,-0.074563643584471,-0.06714732360568172
0.81,-0.07092114744940205,True,0.4509135391891587,0.055055128652076187,0.3430054870310894,0.5588215913472281,-0.07092114744940205,0.0018936701732271165,-0.0746327409889272,-0.0672095539098769
0.81025,-0.07098685211288262,True,0.4513310605521914,0.05510611699848093,0.3433230712351688,0.559339049869214,-0.07098685211288262,0.0018954230615691346,-0.07470188131355812,-0.06727182291220712
0.8105,-0.07105259759827287,True,0.4517488394427931,0.05515713681890763,0.34364085127773414,0.559856827607852,-0.07105259759827287,0.0018971770272915266,-0.07477106457176426,-0.06733413062478148
0.81075,-0.07111838391832763,True,0.45216687594066474,0.05520818812306713,0.34395882721945314,0.5603749246618763,-0.07111838391832763,0.0018989320707237267,-0.07484029077694614,-0.06739647705970912
0.811,-0.07118421108580172,True,0.45258517012550725,0.05525927092067023,0.34427699912099363,0.5608933411300209,-0.07118421108580172,0.0019006881921951712,-0.07490955994250426,-0.06745886222909919
0.81125,-0.07125007911344994,True,0.45300372207702133,0.05531038522142773,0.34459536704302296,0.5614120771110197,-0.07125007911344994,0.0019024453920352949,-0.07497887208183912,-0.06752128614506075
0.8115,-0.07131598801402707,True,0.4534225318749077,0.05536153103505042,0.34491393104620893,0.5619311327036065,-0.07131598801402707,0.0019042036705735352,-0.07504822720835119,-0.06758374881970294
0.81175,-0.07138193780028794,True,0.45384159959886755,0.0554127083712491,0.3452326911912193,0.5624505080065157,-0.07138193780028794,0.0019059630281393271,-0.07511762533544102,-0.06764625026513486
0.812,-0.07144792848498743,True,0.45426092532860185,0.05546391723973462,0.345551647538722,0.5629702031184817,-0.07144792848498743,0.0019077234650621108,-0.07518706647650918,-0.06770879049346569
0.81225,-0.07151396008088023,True,0.4546805091438108,0.05551515765021773,0.34587080014938404,0.5634902181382375,-0.07151396008088023,0.001909484981671321,-0.07525655064495602,-0.06777136951680444
0.8125,-0.07158003260072125,True,0.4551003511241958,0.05556642961240926,0.34619014908387363,0.5640105531645179,-0.07158003260072125,0.001911247578296397,-0.07532607785418219,-0.06783398734726032
0.81275,-0.07164614605726523,True,0.4555204513494577,0.05561773313602002,0.34650969440285845,0.564531208296057,-0.07164614605726523,0.0019130112552667793,-0.07539564811758812,-0.06789664399694234
0.8130000000000001,-0.07171230046326706,True,0.45594080989929714,0.05566906823076082,0.3468294361670059,0.5650521836315884,-0.07171230046326706,0.0019147760129119052,-0.07546526144857439,-0.06795933947795972
0.81325,-0.07177849583148145,True,0.45636142685341496,0.055720434906342424,0.3471493744369838,0.5655734792698461,-0.07177849583148145,0.001916541851561213,-0.07553491786054142,-0.06802207380242148
0.8135,-0.0718447321746633,True,0.4567823022915123,0.055771833172475686,0.34746950927345993,0.5660950953095646,-0.0718447321746633,0.001918308771544145,-0.07560461736688984,-0.06808484698243678
0.81375,-0.07191100950556736,True,0.45720343629328974,0.05582326303887137,0.34778984073710184,0.5666170318494776,-0.07191100950556736,0.0019200767731901401,-0.07567435998102004,-0.06814765903011469
0.8140000000000001,-0.07197732783694852,True,0.45762482893844847,0.05587472451524034,0.3481103688885774,0.5671392889883196,-0.07197732783694852,0.001921845856828641,-0.07574414571633266,-0.06821050995756438
0.81425,-0.07204368718156148,True,0.458046480306689,0.05592621761129334,0.348431093788554,0.5676618668248239,-0.07204368718156148,0.0019236160227890872,-0.0758139745862281,-0.06827339977689487
0.8145,-0.07211008755216113,True,0.4584683904777122,0.05597774233674119,0.34875201549769946,0.5681847654577249,-0.07211008755216113,0.0019253872714009208,-0.07588384660410694,-0.06833632850021532
0.81475,-0.07217652896150224,True,0.45889055953121927,0.0560292987012947,0.34907313407668167,0.5687079849857569,-0.07217652896150224,0.0019271596029935836,-0.07595376178336967,-0.06839929613963482
0.8150000000000001,-0.07224301142233969,True,0.4593129875469108,0.056080886714664706,0.349394449586168,0.5692315255076537,-0.07224301142233969,0.001928933017896522,-0.07602372013741687,-0.0684623027072625
0.81525,-0.07230953494742821,True,0.45973567460448783,0.056132506386561976,0.34971596208682637,0.5697553871221493,-0.07230953494742821,0.0019307075164391736,-0.07609372167964899,-0.06852534821520744
0.8155,-0.07237609954952262,True,0.4601586207836507,0.05618415772669731,0.350037671639324,0.5702795699279775,-0.07237609954952262,0.001932483098950985,-0.07616376642346655,-0.0685884326755787
0.81575,-0.07244270524137779,True,0.460581826164101,0.05623584074478154,0.3503595783043292,0.5708040740238728,-0.07244270524137779,0.0019342597657614003,-0.07623385438227014,-0.06865155610048544
0.8160000000000001,-0.07250935203574849,True,0.46100529082553937,0.05628755545052548,0.35068168214250944,0.5713288995085694,-0.07250935203574849,0.001936037517199864,-0.07630398556946022,-0.06871471850203675
0.81625,-0.07257603994538953,True,0.4614290148476662,0.05633930185363988,0.351003983214532,0.5718540464808004,-0.07257603994538953,0.00193781635359582,-0.07637415999843733,-0.06877791989234172
0.8165,-0.07264276898305572,True,0.46185299831018295,0.056391079963835605,0.35132648158106516,0.5723795150393007,-0.07264276898305572,0.0019395962752787143,-0.076444377682602,-0.06884116028350944
0.81675,-0.07270953916150186,True,0.46227724129279013,0.05644288979082344,0.35164917730277623,0.572905305282804,-0.07270953916150186,0.0019413772825779914,-0.07651463863535472,-0.06890443968764899
0.8170000000000001,-0.07277635049348281,True,0.4627017438751888,0.056494731344314195,0.35197207044033296,0.5734314173100447,-0.07277635049348281,0.0019431593758231004,-0.0765849428700961,-0.06896775811686953
0.81725,-0.07284320299175334,True,0.46312650613707973,0.05654660463401866,0.35229516105440317,0.5739578512197563,-0.07284320299175334,0.001944942555343486,-0.07665529040022658,-0.06903111558328011
0.8175,-0.07291009666906825,True,0.4635515281581638,0.05659850966964765,0.35261844920565444,0.5744846071106732,-0.07291009666906825,0.0019467268214685952,-0.07672568123914669,-0.06909451209898981
0.81775,-0.0729770315381824,True,0.46397681001814167,0.05665044646091196,0.35294193495475423,0.5750116850815291,-0.0729770315381824,0.001948512174527876,-0.07679611540025703,-0.06915794767610776
0.8180000000000001,-0.07304400761185058,True,0.4644023517967147,0.05670241501752245,0.3532656183623707,0.5755390852310587,-0.07304400761185058,0.0019502986148507762,-0.0768665928969581,-0.06922142232674305
0.81825,-0.07311102490282756,True,0.46482815357358315,0.05675441534918986,0.353589499489171,0.5760668076579952,-0.07311102490282756,0.001952086142766745,-0.07693711374265037,-0.06928493606300475
0.8185,-0.07317808342386818,True,0.46525421542844836,0.05680644746562502,0.3539135783958233,0.5765948524610733,-0.07317808342386818,0.0019538747586052307,-0.07700767795073443,-0.06934848889700193
0.81875,-0.07324518318772727,True,0.46568053744101084,0.056858511376538724,0.35423785514299494,0.5771232197390267,-0.07324518318772727,0.0019556644626956823,-0.07707828553461081,-0.06941208084084373
0.8190000000000001,-0.07331232420715962,True,0.4661071196909718,0.05691060709164183,0.3545623297913538,0.5776519095905898,-0.07331232420715962,0.0019574552553675503,-0.07714893650768002,-0.06947571190663922
0.81925,-0.07337950649492006,True,0.4665339622580318,0.056962734620645085,0.35488700240156745,0.5781809221144961,-0.07337950649492006,0.0019592471369502856,-0.07721963088334262,-0.0695393821064975
0.8195,-0.07344673006376336,True,0.4669610652218916,0.057014893973259324,0.35521187303430335,0.5787102574094799,-0.07344673006376336,0.0019610401077733357,-0.0772903686749991,-0.06960309145252762
0.81975,-0.07351399492644436,True,0.4673884286622525,0.057067085159195355,0.3555369417502296,0.5792399155742753,-0.07351399492644436,0.0019628341681661565,-0.07736114989605003,-0.0696668399568387
0.8200000000000001,-0.07358130109571791,True,0.46781605265881515,0.05711930818816398,0.3558622086100138,0.5797698967076166,-0.07358130109571791,0.001964629318458195,-0.07743197455989596,-0.06973062763153985
0.82025,-0.07364864858433877,True,0.4682439372912804,0.05717156306987601,0.3561876736743234,0.5803002009082374,-0.07364864858433877,0.0019664255589789048,-0.07750284267993743,-0.06979445448874011
0.8205,-0.07371603740506172,True,0.4686720826393489,0.05722384981404222,0.35651333700382615,0.5808308282748716,-0.07371603740506172,0.001968222890057739,-0.07757375426957488,-0.06985832054054855
0.82075,-0.07378346757064161,True,0.46910048878272176,0.05727616843037345,0.3568391986591898,0.5813617789062537,-0.07378346757064161,0.001970021312024149,-0.07764470934220893,-0.06992222579907428
0.8210000000000001,-0.07385093909383332,True,0.4695291558011001,0.05732851892858055,0.35716525870108223,0.5818930529011179,-0.07385093909383332,0.0019718208252075906,-0.0777157079112402,-0.06998617027642644
0.82125,-0.07391845198739154,True,0.46995808377418424,0.05738090131837422,0.3574915171901708,0.5824246503581977,-0.07391845198739154,0.001973621429937515,-0.07778674999006907,-0.07005015398471401
0.8215,-0.07398600626407113,True,0.4703872727816751,0.057433315609465345,0.357817974187123,0.5829565713762271,-0.07398600626407113,0.0019754231265433765,-0.07785783559209615,-0.07011417693604612
0.82175,-0.07405360193662691,True,0.4708167229032738,0.0574857618115647,0.35814462975260697,0.5834888160539407,-0.07405360193662691,0.00197722591535463,-0.07792896473072199,-0.07017823914253184
0.8220000000000001,-0.07412123901781371,True,0.4712464342186813,0.05753823993438315,0.35847148394729034,0.5840213844900722,-0.07412123901781371,0.001979029796700732,-0.07800013741934715,-0.07024234061628028
0.82225,-0.07418891752038631,True,0.4716764068075982,0.05759074998763143,0.3587985368318406,0.5845542767833558,-0.07418891752038631,0.001980834770911136,-0.07807135367137213,-0.07030648136940049
0.8225,-0.07425663745709951,True,0.4721066407497253,0.05764329198102036,0.3591257884669254,0.5850874930325252,-0.07425663745709951,0.0019826408383152977,-0.0781426135001975,-0.07037066141400153
0.82275,-0.07432439884070816,True,0.47253713612476356,0.05769586592426078,0.35945323891321246,0.5856210333363147,-0.07432439884070816,0.0019844479992426733,-0.07821391691922379,-0.07043488076219252
0.8230000000000001,-0.07439220168396704,True,0.47296789301241426,0.0577484718270635,0.35978088823136983,0.5861548977934588,-0.07439220168396704,0.001986256254022723,-0.07828526394185158,-0.0704991394260825
0.82325,-0.07446004599963098,True,0.4733989114923775,0.0578011096991393,0.3601087364820645,0.5866890865026906,-0.07446004599963098,0.001988065602984899,-0.07835665458148137,-0.07056343741778058
0.8235,-0.07452793180045475,True,0.4738301916443545,0.05785377955019897,0.36043678372596455,0.5872235995627445,-0.07452793180045475,0.001989876046458661,-0.07842808885151373,-0.07062777474939577
0.82375,-0.0745958590991932,True,0.4742617335480462,0.05790648138995336,0.3607650300237376,0.5877584370723548,-0.0745958590991932,0.0019916875847734664,-0.0784995667653492,-0.0706921514330372
0.8240000000000001,-0.0746638279086012,True,0.47469353728315367,0.057959215228113294,0.36109347543605164,0.5882935991302557,-0.0746638279086012,0.0019935002182587752,-0.0785710883363884,-0.07075656748081399
0.82425,-0.07473183824143342,True,0.4751256029293771,0.05801198107438951,0.36142212002357366,0.5888290858351806,-0.07473183824143342,0.0019953139472440448,-0.07864265357803175,-0.0708210229048351
0.8245,-0.07479989011044477,True,0.4755579305664179,0.05806477893849286,0.36175096384697186,0.5893648972858638,-0.07479989011044477,0.0019971287720587333,-0.07871426250367988,-0.07088551771720966
0.82475,-0.07486798352839001,True,0.4759905202739768,0.058117608830134164,0.36208000696691384,0.5899010335810397,-0.07486798352839001,0.0019989446930323024,-0.07878591512673333,-0.07095005193004669
0.8250000000000001,-0.07493611850802405,True,0.4764233721317548,0.05817047075902422,0.3624092494440673,0.5904374948194423,-0.07493611850802405,0.0020007617104942127,-0.07885761146059271,-0.07101462555545539
0.82525,-0.07500429506210154,True,0.47685648621945226,0.058223364734873814,0.3627386913390996,0.5909742810998049,-0.07500429506210154,0.0020025798247739223,-0.07892935151865843,-0.07107923860554466
0.8255,-0.07507251320337742,True,0.4772898626167705,0.05827629076739376,0.3630683327126787,0.5915113925208623,-0.07507251320337742,0.0020043990362008934,-0.07900113531433117,-0.07114389109242367
0.82575,-0.07514077294460642,True,0.47772350140341013,0.058329248866294904,0.3633981736254721,0.5920488291813482,-0.07514077294460642,0.0020062193451045865,-0.0790729628610114,-0.07120858302820143
0.8260000000000001,-0.0752090742985435,True,0.47815740265907264,0.058382239041288045,0.36372821413814804,0.5925865911799972,-0.0752090742985435,0.0020080407518144657,-0.07914483417209985,-0.07127331442498715
0.82625,-0.07527741727794328,True,0.4785915664634578,0.058435261302083936,0.3640584543113733,0.5931246786155423,-0.07527741727794328,0.00200986325665999,-0.07921674926099687,-0.07133808529488969
0.8265,-0.07534580189556063,True,0.47902599289626735,0.058488315658393436,0.3643888942058162,0.5936630915867185,-0.07534580189556063,0.002011686859970623,-0.07928870814110305,-0.07140289565001821
0.82675,-0.07541422816415043,True,0.47946068203720177,0.058541402119927345,0.3647195338821442,0.5942018301922594,-0.07541422816415043,0.0020135115620758303,-0.07936071082581905,-0.0714677455024818
0.8270000000000001,-0.07548269609646745,True,0.47989563396596213,0.05859452069639649,0.365050373401025,0.5947408945308993,-0.07548269609646745,0.002015337363305072,-0.07943275732854539,-0.0715326348643895
0.82725,-0.07555120570526645,True,0.48033084876224896,0.05864767139751164,0.36538141282312614,0.5952802847013717,-0.07555120570526645,0.002017164263987812,-0.07950484766268257,-0.07159756374785034
0.8275,-0.07561975700330231,True,0.48076632650576345,0.05870085423298362,0.36571265220911553,0.5958200008024114,-0.07561975700330231,0.0020189922644535158,-0.0795769818416312,-0.07166253216497342
0.82775,-0.07568835000332981,True,0.48120206727620635,0.05875406921252325,0.3660440916196608,0.5963600429327519,-0.07568835000332981,0.0020208213650316493,-0.07964915987879184,-0.07172754012786778
0.8280000000000001,-0.07575698471810381,True,0.48163807115327867,0.058807316345841354,0.36637573111542965,0.5969004111911277,-0.07575698471810381,0.002022651566051675,-0.07972138178756509,-0.07179258764864253
0.82825,-0.07582566116037905,True,0.48207433821668094,0.05886059564264869,0.3667075707570895,0.5974411056762724,-0.07582566116037905,0.0020244828678430598,-0.07979364758135145,-0.07185767473940664
0.8285,-0.07589437934291036,True,0.48251086854611397,0.0589139071126561,0.367039610605308,0.59798212648692,-0.07589437934291036,0.0020263152707352674,-0.07986595727355149,-0.07192280141226924
0.82875,-0.07596313927845255,True,0.482947662221279,0.058967250765574394,0.3673718507207532,0.5985234737218048,-0.07596313927845255,0.0020281487750577697,-0.07993831087756578,-0.07198796767933932
0.8290000000000001,-0.07603194097976046,True,0.48338471932187704,0.059020626611114395,0.3677042911640928,0.5990651474796612,-0.07603194097976046,0.0020299833811400284,-0.08001070840679492,-0.072053173552726
0.82925,-0.07610078445958889,True,0.4838220399276083,0.05907403465898687,0.3680369319959941,0.5996071478592225,-0.07610078445958889,0.0020318190893115107,-0.08008314987463945,-0.07211841904453832
0.8295,-0.07616966973069261,True,0.4842596241181741,0.05912747491890267,0.36836977327712483,0.6001494749592233,-0.07616966973069261,0.0020336558999016854,-0.08015563529449991,-0.07218370416688531
0.82975,-0.0762385968058265,True,0.484697471973275,0.05918094740057259,0.3687028150681527,0.6006921288783973,-0.0762385968058265,0.002035493813240022,-0.08022816467977693,-0.07224902893187606
0.8300000000000001,-0.07630756569774537,True,0.4851355835726124,0.05923445211370744,0.3690360574297458,0.601235109715479,-0.07630756569774537,0.0020373328296559865,-0.0803007380438711,-0.07231439335161964
0.83025,-0.07637657641920391,True,0.4855739589958865,0.05928798906801801,0.3693695004225712,0.6017784175692018,-0.07637657641920391,0.002039172949479049,-0.08037335540018284,-0.07237979743822498
0.8305,-0.07644562898295704,True,0.4860125983227984,0.059341558273215134,0.36970314410729677,0.6023220525383001,-0.07644562898295704,0.0020410141730386766,-0.08044601676211284,-0.07244524120380123
0.83075,-0.0765147234017596,True,0.48645150163304934,0.059395159739009634,0.37003698854459044,0.6028660147215082,-0.0765147234017596,0.002042856500664342,-0.08051872214306172,-0.07251072466045749
0.8310000000000001,-0.07658385968836631,True,0.4868906690063398,0.05944879347511231,0.3703710337951197,0.6034103042175599,-0.07658385968836631,0.0020446999326855135,-0.08059147155642991,-0.07257624782030271
0.83125,-0.07665303785553203,True,0.4873301005223705,0.05950245949123393,0.37070527991955204,0.603954921125189,-0.07665303785553203,0.002046544469431661,-0.08066426501561809,-0.07264181069544597
0.8315,-0.07672225791601155,True,0.4877697962608426,0.059556157797085355,0.3710397269785553,0.60449986554313,-0.07672225791601155,0.002048390111232256,-0.08073710253402677,-0.07270741329799632
0.83175,-0.0767915198825597,True,0.4882097563014569,0.05960988840237738,0.37137437503279724,0.6050451375701166,-0.0767915198825597,0.0020502368584167704,-0.08080998412505656,-0.07277305564006283
0.8320000000000001,-0.07686082376793128,True,0.48864998072391436,0.05966365131682083,0.37170922414294555,0.6055907373048832,-0.07686082376793128,0.002052084711314674,-0.08088290980210805,-0.07283873773375452
0.83225,-0.0769301695848811,True,0.48909046960791547,0.05971744655012648,0.3720442743696676,0.6061366648461634,-0.0769301695848811,0.00205393367025544,-0.08095587957858176,-0.07290445959118043
