kind,index,tau,k,theta,stretch_norm,commutator_norm,combined_norm,q_profile,bulk_area,bottom_coefficient,normalized_bulk,trace_ratio,trace_ratio_over_k2,finite_box
decomposition,229,1.4312499999999999,,,0.0065267065519522965,-0.10772482780931829,-0.10119812125736599,,,,,,,
decomposition,230,1.4375,,,0.0063655615930193338,-0.10646671741453537,-0.10010115582151603,,,,,,,
decomposition,231,1.4437500000000001,,,0.0062083953172986173,-0.10522225860969417,-0.09901386329239556,,,,,,,
decomposition,232,1.45,,,0.0060551094907516307,-0.10399133062206282,-0.097936221131311202,,,,,,,
decomposition,233,1.45625,,,0.0059056083047468932,-0.10277381297404806,-0.096868204669301156,,,,,,,
decomposition,234,1.4624999999999999,,,0.005759798316176486,-0.10156958550928379,-0.095809787193107301,,,,,,,
decomposition,235,1.46875,,,0.0056175883890510255,-0.10037852841766058,-0.094760940028609547,,,,,,,
decomposition,236,1.4750000000000001,,,0.0054788896375367368,-0.099200522259328031,-0.093721632621791284,,,,,,,
decomposition,237,1.48125,,,0.0053436153703989011,-0.098035447987699878,-0.092691832617300976,,,,,,,
decomposition,238,1.4875,,,0.0052116810368169966,-0.096883186971491786,-0.091671505934674796,,,,,,,
decomposition,239,1.4937499999999999,,,0.0050830041735377167,-0.09574362101582104,-0.090660616842283326,,,,,,,
decomposition,240,1.5,,,0.004957504353332717,-0.094616632382395177,-0.089659128029062451,,,,,,,
profile,0,0,,,,,,1,0.5,,,,,
profile,1,0.012500000000000001,,,,,,0.97530991202833262,0.5,,,,,
profile,2,0.025000000000000001,,,,,,0.95122942450071402,0.5,,,,,
profile,3,0.037499999999999999,,,,,,0.92774348632855286,0.5,,,,,
profile,4,0.050000000000000003,,,,,,0.90483741803595952,0.5,,,,,
profile,5,0.0625,,,,,,0.88249690258459546,0.5,,,,,
profile,6,0.074999999999999997,,,,,,0.86070797642505781,0.5,,,,,
profile,7,0.087499999999999994,,,,,,0.83945702076920736,0.5,,,,,
profile,8,0.10000000000000001,,,,,,0.81873075307798182,0.5,,,,,
profile,9,0.1125,,,,,,0.79851621875937706,0.5,,,,,
profile,10,0.125,,,,,,0.77880078307140488,0.5,,,,,
profile,11,0.13750000000000001,,,,,,0.75957212322496848,0.5,,,,,
profile,12,0.14999999999999999,,,,,,0.74081822068171788,0.5,,,,,
profile,13,0.16250000000000001,,,,,,0.72252735364207221,0.5,,,,,
profile,14,0.17499999999999999,,,,,,0.70468808971871344,0.5,,,,,
profile,15,0.1875,,,,,,0.68728927879097224,0.5,,,,,
profile,16,0.20000000000000001,,,,,,0.67032004603563933,0.5,,,,,
profile,17,0.21249999999999999,,,,,,0.65376978512984729,0.5,,,,,
profile,18,0.22500000000000001,,,,,,0.63762815162177333,0.5,,,,,
profile,19,0.23749999999999999,,,,,,0.62188505646502013,0.5,,,,,
profile,20,0.25,,,,,,0.60653065971263342,0.5,,,,,
profile,21,0.26250000000000001,,,,,,0.59155536436681511,0.5,,,,,
profile,22,0.27500000000000002,,,,,,0.57694981038048665,0.5,,,,,
profile,23,0.28749999999999998,,,,,,0.56270486880695569,0.5,,,,,
profile,24,0.29999999999999999,,,,,,0.54881163609402639,0.5,,,,,
profile,25,0.3125,,,,,,0.53526142851899028,0.5,,,,,
profile,26,0.32500000000000001,,,,,,0.52204577676101604,0.5,,,,,
profile,27,0.33750000000000002,,,,,,0.50915642060754918,0.5,,,,,
profile,28,0.34999999999999998,,,,,,0.49658530379140953,0.5,,,,,
