caseId,family,pathId,N,dimension,start,end,tau,mu,gammaAbs,c,Lambda,p,kappa,sign,norm,muWeightExponentA,laplacianWeightExponentB,gain,logGain,xmuLogBound,kineticLogBound,boundMargin,inputMeanFraction,inputK1Fraction,inputK2Fraction,inputTailFraction,outputMeanFraction,outputK1Fraction,outputK2Fraction,outputTailFraction,rk4Steps,finiteDimensionalOnly
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,xmu,0.0,0.0,1.0124477493159676,0.012370913053082482,0.3313734954192512,14.039133884638423,14.02676297158534,0.9139178466068917,0.08260085898201079,0.0034586827183702975,2.26116927271895e-05,0.9103363899009569,0.08258505648573751,0.007033833838072422,4.471977523311076e-05,40,True
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,hminus1,0.0,1.0,1.0111408187610713,0.011079216947234532,0.3313734954192512,14.039133884638423,14.028054667691189,0.9131102484253598,0.08522317762977195,0.0016324032311861888,3.4170713682005224e-05,0.9122735957791072,0.08535784510611559,0.002353219700165235,1.5339414612036432e-05,40,True
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,balanced_l2,1.0,0.0,18.13049144528291,2.8975951311441612,0.3313734954192512,14.039133884638423,11.141538753494261,0.9982814910191832,0.0007819202200937605,0.0009361780474265078,4.107132966099263e-07,0.0030408312554670303,0.31249565580897715,0.6844635122053021,7.302537399471631e-10,40,True
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,kinetic,1.0,1.0,12.659464373084623,2.5384051072178857,0.3313734954192512,14.039133884638423,11.500728777420537,0.9957179966103984,0.0032903587919611414,0.0009893546698527373,2.2899277877246816e-06,0.006221097633696943,0.6426892436850735,0.35108965500762973,3.673599830971406e-09,40,True
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,kinetic_under,0.5,1.0,1.3518505963236915,0.30147446583682713,0.3313734954192512,14.039133884638423,13.737659418801595,0.7648713067889834,0.20218786302993189,0.03280861913997326,0.0001322110411114882,0.41990628295513693,0.4486762534617527,0.13139564515821603,2.1818424894277247e-05,40,True
R073B-W0004,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,-1.0,-316.2277660168379,0.0,1.0,-1,kinetic_over,1.5,1.0,223.93620641609283,5.411361218508573,0.3313734954192512,14.039133884638423,8.62777266612985,0.9999862382901908,1.0563470731992957e-05,3.1908873358965447e-06,7.351741439600216e-09,1.996646325329504e-05,0.6456416493605209,0.35433838417620894,1.6945676298167696e-14,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,raw_q,-2.0,0.0,571.9403345559509,6.34903467572224,0.33136449541925117,4.439554261378267,-1.9094804143439728,0.9999982684685255,7.868093264418791e-07,9.443088400979058e-07,4.133080712710152e-10,3.0608752501996003e-06,0.31293218571343406,0.687064753409591,1.7247387470222183e-12,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,xmu,0.0,0.0,1.012436851277118,0.012360148944504162,0.33136449541925117,4.439554261378267,4.427194112433763,0.9139293309729608,0.08258947322718051,0.0034585897266968223,2.260607316188274e-05,0.9103479737060858,0.08257368399144517,0.007033639833812938,4.470246865595938e-05,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,hminus1,0.0,1.0,1.0111299586179396,0.011068476404223912,0.33136449541925117,4.439554261378267,4.428485784974043,0.9131216243281333,0.08521190850452985,0.001632302965521599,3.416420181527081e-05,0.9122858587423133,0.08534570871221943,0.0023530970589089955,1.5335486558354497e-05,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,balanced_l2,1.0,0.0,5.853500172590487,1.7670398024225964,0.33136449541925117,4.439554261378267,2.6725144589556704,0.9838919505860589,0.007408444050965797,0.008695715293885745,3.890069089605824e-06,0.028753491694219764,0.3085681502448873,0.6626782909305109,6.713038212950509e-08,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,kinetic,1.0,1.0,4.184235717402657,1.4313240629870494,0.33136449541925117,4.439554261378267,3.0082301983912174,0.9625443392661667,0.029036883284804856,0.008398578571592085,2.0198877436446467e-05,0.05505408715103397,0.6194959716255323,0.32544964145581395,2.997676198583536e-07,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,kinetic_under,0.5,1.0,1.1622285957247143,0.15033936517867857,0.33136449541925117,4.439554261378267,4.289214896199589,0.7467578609531457,0.22893473458956778,0.02416850994102988,0.00013889451625666315,0.5556205144580278,0.37375889235719734,0.07058650775375318,3.408543102167044e-05,40,True
R073B-W0005,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,-1.0,-100.0,0.0,1.0,-1,kinetic_over,1.5,1.0,39.83836473001195,3.6848303859405553,0.33136449541925117,4.439554261378267,0.7547238754377115,0.9995654305204138,0.00033359411658127696,0.00010074318311802329,2.321798868229938e-07,0.0006306038411871207,0.6453045127752173,0.3540648833534001,3.019561644857842e-11,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,raw_q,-2.0,0.0,57.1774870207143,4.04616023735747,0.3312744954192512,1.4038134884638425,-2.642346748893628,0.9998268582325835,7.862732722405848e-05,9.447312332229566e-05,4.131687015855773e-08,0.0003061566577117203,0.3125954999249816,0.687098343303455,1.1385168991123447e-10,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,xmu,0.0,0.0,1.0123278917194074,0.012252522062721793,0.3312744954192512,1.4038134884638425,1.3915609664011206,0.9140441072245836,0.08247568329103822,0.0034576595139084705,2.2549970469610428e-05,0.9104637529941146,0.08246001807548073,0.007031699146767789,4.452978363673215e-05,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,hminus1,0.0,1.0,1.0110213802425652,0.01096108743348544,0.3312744954192512,1.4038134884638425,1.3928524010303571,0.9132353103869941,0.08509928959064145,0.0016313008604298402,3.409916193443232e-05,0.9124084055089358,0.08522442728925379,0.0023518709368177595,1.5296264992616467e-05,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,balanced_l2,1.0,0.0,2.172838403951677,0.7760343330933448,0.3312744954192512,1.4038134884638425,0.6277791553704977,0.9002928998659333,0.04983483686689128,0.049846323853017356,2.5939414158175372e-05,0.19099594915171833,0.28563767497805315,0.52336282291115,3.5529590785120993e-06,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,kinetic,1.0,1.0,1.7482166401852473,0.5585962055866582,0.3312744954192512,1.4038134884638425,0.8452172828771842,0.829459613041009,0.13932992444230466,0.031115263238626928,9.519927805953657e-05,0.2719357607027401,0.5183003718818212,0.2097552131148373,8.654300601390234e-06,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,kinetic_under,0.5,1.0,1.0721639448762956,0.06967898460871211,0.3312744954192512,1.4038134884638425,1.3341345038551304,0.7803852702972665,0.20571148144764076,0.013788830466192725,0.0001144177889001824,0.6837760810928072,0.2828000085498863,0.03338788546997377,3.602488733266849e-05,40,True
R073B-W0006,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,-1.0,-31.622776601683796,0.0,1.0,-1,kinetic_over,1.5,1.0,7.1906014195684005,1.9727748149063113,0.3312744954192512,1.4038134884638425,-0.5689613264424689,0.9868894328872394,0.010091971288945336,0.0030115687063168133,7.027117498379352e-06,0.019108398660318753,0.6360646578434769,0.3448269107534284,3.274277614108196e-08,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,raw_q,-2.0,0.0,5.820814552254023,1.7614402093821815,0.3303744954192512,0.4429564261378266,-1.3184837832443548,0.9837816931657024,0.00739964617334401,0.008814760805128897,3.899855824754663e-06,0.02901588384761731,0.30539269591467805,0.6655914038420552,1.6395649512586475e-08,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,xmu,0.0,0.0,1.0112403646548433,0.011177661191740693,0.3303744954192512,0.4429564261378266,0.4317787649460859,0.9151851765898464,0.08134449740435665,0.003448327898764271,2.1998107032659803e-05,0.9116157031314841,0.0813292283378687,0.0070122281471173,4.2840383529927675e-05,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,hminus1,0.0,1.0,1.0099378858486787,0.009888829802293182,0.3303744954192512,0.4429564261378266,0.43306759633553343,0.9143649095477399,0.0839802994480516,0.0016213344437639814,3.3456560444704174e-05,0.9136256288360028,0.08401982269924378,0.0023396385865872556,1.4909878166154174e-05,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,balanced_l2,1.0,0.0,1.2381752883322508,0.2136387541686166,0.3303744954192512,0.4429564261378266,0.22931767196921,0.7995394241690486,0.13196254150633466,0.06843588839349854,6.21459311182839e-05,0.5225755070620726,0.24412891101882533,0.23326023567358029,3.534624552156221e-05,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,kinetic,1.0,1.0,1.1583684021920082,0.14701246516403507,0.3303744954192512,0.4429564261378266,0.2959439609737915,0.7476268580452892,0.22788747876329923,0.024347530987670233,0.00013813220374147973,0.5588454048552716,0.37032014788615675,0.07080093643599653,3.3510822575151144e-05,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,kinetic_under,0.5,1.0,1.0300204042029895,0.02957861195114582,0.3303744954192512,0.4429564261378266,0.4133778141866808,0.846794786162222,0.1464817908873055,0.006648842406449037,7.458054402348327e-05,0.8045304772199459,0.18126587688864154,0.014176580720564746,2.7065170847711686e-05,40,True
R073B-W0007,power,p0-k1,10,21,0.0,0.1,0.1,0.01,0.1,-1.0,-10.0,0.0,1.0,-1,kinetic_over,1.5,1.0,1.7367063671409606,0.5519904269938192,0.3303744954192512,0.4429564261378266,-0.10903400085599257,0.8284564700227511,0.13974571362186836,0.031702013055650985,9.580329972958897e-05,0.27471814872115474,0.5139600430533324,0.21131332570852826,8.482516984653044e-06,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,raw_q,-2.0,0.0,5719724.2838429045,15.559431160068854,0.33137449441925115,443.9564261368266,428.39699497675775,0.9999999999999827,7.868194792255494e-15,9.44181086900785e-15,4.1329752452581845e-18,3.0605989474897e-14,0.31296489206818406,0.6870351079317852,2.653454374312249e-20,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,xmu,0.0,0.0,1.0124489590216499,0.012372107885072986,0.33137449441925115,443.9564261368266,443.94405402894154,0.9139165717666319,0.08260212287665081,0.0034586930401140042,2.261231660330496e-05,0.9103351040326703,0.08258631889881655,0.007033855371822315,4.472169669074846e-05,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,hminus1,0.0,1.0,1.0111420242628255,0.011080409165977183,0.33137449441925115,443.9564261368266,443.94534572766065,0.9131089856183073,0.08522442858381095,0.0016324143612939403,3.417143658763281e-05,0.9122722344972439,0.08535919233839324,0.0023532333136706044,1.533985069218027e-05,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,balanced_l2,1.0,0.0,571.9737988308069,6.349093184090812,0.33137449441925115,443.9564261368266,437.6073329527358,0.9999982685991557,7.868145443319796e-07,9.441730051549558e-07,4.1329492039518e-10,3.060579001250479e-06,0.31296442250828016,0.6870325169127179,7.358050446799084e-16,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,kinetic,1.0,1.0,398.22133346685075,5.987007964948538,0.33137449441925115,443.9564261368266,437.9694181718781,0.9999956480947249,3.340526456519859e-06,1.0090539632128757e-06,2.3248555221943332e-09,6.314016090990304e-06,0.6456532935162804,0.3543403924676247,3.762761131589919e-15,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,kinetic_under,0.5,1.0,4.184698059777671,1.4314345531373587,0.33137449441925115,443.9564261368266,442.52499158368926,0.9625504535580084,0.029033542358881566,0.008395808657023269,2.01954260868397e-05,0.05504338540997151,0.6195490203009059,0.3254072939300225,3.003591002142041e-07,40,True
R073B-W0008,power,p0-k1,10,21,0.0,0.1,0.1,1e-08,0.0001,1.0,10000.0,0.0,1.0,1,kinetic_over,1.5,1.0,39821.92099696429,10.592172818467745,0.33137449441925115,443.9564261368266,433.36425331835886,0.9999999995648022,3.3405775718687147e-10,1.009074086328267e-10,2.324891110825317e-13,6.314110823927456e-10,0.645656300843133,0.354343698525456,5.159169447335778e-21,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,raw_q,-2.0,0.0,571972.3982641608,13.2568460144147,0.3313744854192512,140.3913488363842,127.13450282196949,0.9999999999982686,7.868194745248324e-13,9.44181209150602e-13,4.1329753635860695e-16,3.0605992141078792e-12,0.31296486305267884,0.6870351369442605,1.8753420657735924e-18,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,xmu,0.0,0.0,1.01244894812338,0.012372097120806991,0.3313744854192512,140.3913488363842,140.37897673926338,0.9139165832517474,0.08260211149014435,0.003458692947125624,2.261231098270399e-05,0.9103351156171289,0.08258630752566606,0.007033855177825193,4.4721679379932486e-05,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,hminus1,0.0,1.0,1.0111420134024267,0.011080398425251745,0.3313744854192512,140.3913488363842,140.38026843795893,0.9131089969950189,0.08522441731388382,0.0016324142610221416,3.4171430074892666e-05,0.9122722467611261,0.08535918020108445,0.0023532331910260983,1.5339846763473277e-05,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,balanced_l2,1.0,0.0,180.87788737107323,5.19782214817502,0.3313744854192512,140.3913488363842,135.19352668820918,0.9999826871620195,7.867701289904184e-06,9.441003975537457e-06,4.132714970624441e-09,3.060399765258892e-05,0.3129601677759059,0.6870092282263677,7.371481145132298e-14,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,kinetic,1.0,1.0,125.93467291804984,4.835763303595635,0.3313744854192512,140.3913488363842,135.55558553278857,0.9999564873538989,3.34006687265526e-05,1.0088732017989187e-05,2.3245356621960406e-08,6.313164805925016e-05,0.6456261827412961,0.35431068561026813,3.7634476425782505e-13,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,kinetic_under,0.5,1.0,2.570273502998543,0.9440123146449843,0.3313744854192512,140.3913488363842,139.4473365217392,0.9085092992895295,0.0721689306792509,0.01927172665345902,5.004337776078263e-05,0.13774647114704927,0.5807491203627405,0.2815023923222182,2.016167992077848e-06,40,True
R073B-W0009,power,p0-k1,10,21,0.0,0.1,0.1,1e-07,0.00031622776601683794,1.0,3162.277660168379,0.0,1.0,1,kinetic_over,1.5,1.0,7081.449567496659,8.865233906902997,0.3313744854192512,140.3913488363842,131.5261149294812,0.9999999862378401,1.0563834666687397e-08,3.1909732920792816e-09,7.351952193887641e-12,1.9966974640221073e-08,0.6456562453171532,0.35434373471587216,2.1290757150826706e-19,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,raw_q,-2.0,0.0,57197.209718503065,10.954260395033,0.3313743954192512,44.39564251378266,33.44138211874966,0.9999999998268586,7.868194271321459e-11,9.441824309002471e-11,4.1329765444491336e-14,3.060601878514014e-10,0.31296457285568896,0.6870354268382506,1.8043115920329628e-16,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,xmu,0.0,0.0,1.0124488391406985,0.01237198947815734,0.3313743954192512,44.39564251378266,44.38327052430451,0.9139166981028288,0.08260199762515276,0.003458692017241506,2.2612254776810898e-05,0.9103352314616482,0.08258619379422581,0.0070338532378535785,4.472150627221027e-05,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,hminus1,0.0,1.0,1.011141904798457,0.011080291018009034,0.3313743954192512,44.39564251378266,44.38456222276465,0.9131091107620776,0.08522430461467008,0.0016324132583047557,3.41713649475531e-05,0.9122723693998782,0.08535905882806377,0.0023532319645815612,1.5339807476443914e-05,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,balanced_l2,1.0,0.0,57.21091113430954,4.046744634290824,0.3313743954192512,44.39564251378266,40.34889787949184,0.999826988575559,7.863263001055859e-05,9.433749068739167e-05,4.130374300632777e-08,0.0003058608743276254,0.3129176522890351,0.6867764868292706,7.366430959275263e-12,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,kinetic,1.0,1.0,39.84309996993322,3.68494924017961,0.3313743954192512,44.39564251378266,40.71069327360305,0.9995655130943527,0.00033354787804445286,0.00010070689336892042,2.3213423406596847e-07,0.0006304666367521217,0.6453554890033516,0.3540140443223436,3.755262785866369e-11,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,kinetic_under,0.5,1.0,1.7495038365186975,0.5593322257461492,0.3313743954192512,44.39564251378266,43.836310288036515,0.8295720091064646,0.13928232180046435,0.03105053697220316,9.51321208680976e-05,0.27162747250143643,0.5187815819086486,0.20958227201618573,8.673573729114884e-06,40,True
R073B-W0010,power,p0-k1,10,21,0.0,0.1,0.1,1e-06,0.001,1.0,1000.0,0.0,1.0,1,kinetic_over,1.5,1.0,1259.2788843372484,7.138294522093287,0.3313743954192512,44.39564251378266,37.25734799168937,0.9999995648022286,3.340577105702943e-07,1.0090757154169816e-07,2.3248921344544267e-10,6.314115117755602e-07,0.6456554909043289,0.3543438776841593,1.7801626719701944e-19,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,raw_q,-2.0,0.0,5719.690986103121,8.651670059505982,0.3313734954192512,14.039133884638423,5.387463825132441,0.9999999826857322,7.8681890913119e-09,9.441945765138945e-09,4.1329881214653e-12,3.060628345008731e-08,0.31296166669209907,0.6870383027015997,1.790750574364671e-14,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,xmu,0.0,0.0,1.0124477493159676,0.012370913053082482,0.3313734954192512,14.039133884638423,14.02676297158534,0.9139178466068913,0.08260085898201103,0.0034586827183703695,2.2611692727188336e-05,0.9103363899009569,0.0825850564857376,0.007033833838072425,4.471977523310795e-05,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,hminus1,0.0,1.0,1.0111408187610709,0.011079216947234093,0.3313734954192512,14.039133884638423,14.028054667691189,0.9131102484253621,0.08522317762976968,0.001632403231186187,3.417071368200528e-05,0.9122735957791094,0.08535784510611338,0.0023532197001652853,1.5339414612033704e-05,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,balanced_l2,1.0,0.0,18.13049144528292,2.8975951311441617,0.3313734954192512,14.039133884638423,11.141538753494261,0.9982814910191832,0.0007819202200936495,0.0009361780474265689,4.1071329660990273e-07,0.0030408312554670277,0.3124956558089771,0.6844635122053021,7.302537399473614e-10,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,kinetic,1.0,1.0,12.659464373084626,2.5384051072178857,0.3313734954192512,14.039133884638423,11.500728777420537,0.9957179966103985,0.0032903587919611336,0.0009893546698527419,2.289927787724681e-06,0.0062210976336969405,0.6426892436850735,0.3510896550076296,3.673599830970548e-09,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,kinetic_under,0.5,1.0,1.3518505963236924,0.3014744658368278,0.3313734954192512,14.039133884638423,13.737659418801595,0.7648713067889837,0.20218786302993152,0.03280861913997332,0.0001322110411114869,0.41990628295513727,0.44867625346175233,0.13139564515821603,2.1818424894277643e-05,40,True
R073B-W0011,power,p0-k1,10,21,0.0,0.1,0.1,1e-05,0.0031622776601683794,1.0,316.2277660168379,0.0,1.0,1,kinetic_over,1.5,1.0,223.9362064160928,5.411361218508573,0.3313734954192512,14.039133884638423,8.62777266612985,0.9999862382901907,1.0563470731992938e-05,3.1908873358965527e-06,7.351741439600241e-09,1.9966463253295037e-05,0.6456416493605209,0.35433838417620894,1.694567629815607e-14,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,raw_q,-2.0,0.0,571.9403345559512,6.3490346757222405,0.33136449541925117,4.439554261378267,-1.9094804143439736,0.9999982684685252,7.868093264368564e-07,9.443088401004855e-07,4.1330807119967165e-10,3.0608752501996003e-06,0.31293218571343406,0.6870647534095908,1.7247387470260545e-12,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,xmu,0.0,0.0,1.012436851277117,0.012360148944503066,0.33136449541925117,4.439554261378267,4.427194112433764,0.9139293309729605,0.08258947322718059,0.003458589726696775,2.2606073161879956e-05,0.9103479737060858,0.08257368399144534,0.007033639833812965,4.470246865594951e-05,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,hminus1,0.0,1.0,1.0111299586179392,0.011068476404223473,0.33136449541925117,4.439554261378267,4.428485784974043,0.9131216243281343,0.08521190850452877,0.001632302965521595,3.4164201815271173e-05,0.9122858587423146,0.08534570871221805,0.0023530970589090115,1.5335486558357367e-05,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,balanced_l2,1.0,0.0,5.853500172590488,1.7670398024225966,0.33136449541925117,4.439554261378267,2.6725144589556704,0.983891950586059,0.0074084440509654395,0.008695715293885947,3.890069089605736e-06,0.028753491694219778,0.3085681502448872,0.662678290930511,6.713038212950958e-08,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,kinetic,1.0,1.0,4.184235717402654,1.4313240629870487,0.33136449541925117,4.439554261378267,3.0082301983912183,0.9625443392661667,0.029036883284804787,0.008398578571592125,2.0198877436446433e-05,0.055054087151033965,0.6194959716255322,0.325449641455814,2.997676198583741e-07,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,kinetic_under,0.5,1.0,1.1622285957247143,0.15033936517867857,0.33136449541925117,4.439554261378267,4.289214896199589,0.746757860953146,0.2289347345895675,0.0241685099410301,0.00013889451625666405,0.5556205144580274,0.3737588923571975,0.07058650775375344,3.408543102166995e-05,40,True
R073B-W0012,power,p0-k1,10,21,0.0,0.1,0.1,0.0001,0.01,1.0,100.0,0.0,1.0,1,kinetic_over,1.5,1.0,39.83836473001194,3.684830385940555,0.33136449541925117,4.439554261378267,0.7547238754377119,0.9995654305204139,0.00033359411658127116,0.00010074318311802622,2.3217988682297834e-07,0.0006306038411871209,0.6453045127752172,0.3540648833534002,3.0195616448572064e-11,40,True
R073B-W0013,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,raw_q,-2.0,0.0,57.177487020714295,4.04616023735747,0.3312744954192512,1.4038134884638425,-2.642346748893628,0.9998268582325834,7.86273272240582e-05,9.447312332229572e-05,4.1316870158557577e-08,0.00030615665771172024,0.3125954999249813,0.6870983433034551,1.1385168991124784e-10,40,True
R073B-W0013,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,xmu,0.0,0.0,1.0123278917194072,0.012252522062721575,0.3312744954192512,1.4038134884638425,1.3915609664011208,0.9140441072245832,0.08247568329103865,0.0034576595139084692,2.2549970469611265e-05,0.9104637529941143,0.08246001807548103,0.007031699146767812,4.452978363673474e-05,40,True
R073B-W0013,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,hminus1,0.0,1.0,1.011021380242566,0.010961087433486318,0.3312744954192512,1.4038134884638425,1.3928524010303562,0.9132353103869938,0.08509928959064193,0.001631300860429828,3.409916193443136e-05,0.9124084055089354,0.08522442728925432,0.0023518709368177335,1.5296264992614183e-05,40,True
R073B-W0013,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,balanced_l2,1.0,0.0,2.172838403951679,0.7760343330933456,0.3312744954192512,1.4038134884638425,0.6277791553704969,0.9002928998659333,0.049834836866891,0.04984632385301755,2.593941415817456e-05,0.19099594915171833,0.2856376749780528,0.5233628229111504,3.552959078512107e-06,40,True
R073B-W0013,power,p0-k1,10,21,0.0,0.1,0.1,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,kinetic,1.0,1.0,1.748216640185248,0.5585962055866587,0.3312744954192512,1.4038134884638425,0.8452172828771838,0.8294596130410089,0.13932992444230458,0.031115263238626987,9.51992780595371e-05,0.2719357607027401,0.5183003718818211,0.2097552131148374,8.654300601390441e-06,40,True
