equal_phase_delta,base_C0,mixed_C1
-0.27360000000000001,0.059179841507269668,0.63262878224355212
-0.27240000000000003,0.058423801910631706,0.62744001129695592
-0.2712,0.057673978747100299,0.62226807298351372
-0.27000000000000002,0.056930351772263174,0.61711304268182299
-0.26880000000000004,0.056192900651406447,0.61197499551539369
-0.2676,0.055461604959821727,0.60685400635166076
-0.26640000000000003,0.054736444183113776,0.60175014980100494
-0.26519999999999999,0.054017397717509671,0.59666350021577097
-0.26400000000000001,0.053304444870168971,0.59159413168929387
-0.26280000000000003,0.052597564859495058,0.58654211805492662
-0.2616,0.051896736815447819,0.58150753288507107
-0.26040000000000002,0.051201939779857389,0.57649044949021355
-0.25919999999999999,0.05051315270673877,0.57149094091796226
-0.25800000000000001,0.049830354462608195,0.56650907995209043
-0.25680000000000003,0.049153523826800063,0.56154493911157966
-0.25559999999999999,0.048482639491785384,0.55659859064966988
-0.25440000000000002,0.047817680063491214,0.55167010655291193
-0.25320000000000004,0.047158624061621218,0.54675955854022129
-0.252,0.046505449919977335,0.54186701806194004
-0.25080000000000002,0.045858135986782851,0.53699255629889708
-0.24959999999999999,0.0452166605250061,0.53213624416147576
-0.24840000000000001,0.044581001712685808,0.52729815228868426
-0.24720000000000003,0.043951137643257102,0.52247835104722729
-0.246,0.043327046325878887,0.51767691053058484
-0.24480000000000002,0.04270870568576237,0.51289390055809125
-0.24360000000000004,0.042096093564500434,0.50812939067402163
-0.2424,0.041489187720398328,0.50338345014667629
-0.24120000000000003,0.040887965828805453,0.49865614796747526
-0.23999999999999999,0.040292405482447953,0.49394755285005265
-0.23880000000000001,0.039702484191762893,0.48925773322935484
-0.23760000000000003,0.039118179385232946,0.48458675726074257
-0.2364,0.038539468409722569,0.47993469281909718
-0.23520000000000002,0.037966328530815149,0.47530160749793227
-0.23400000000000004,0.037398736933151079,0.47068756860850469
-0.23280000000000001,0.03683667072076701,0.46609264317893184
-0.23160000000000003,0.036280106917436258,0.46151689795331519
-0.23039999999999999,0.035729022467009965,0.45696039939086219
-0.22920000000000001,0.035183394233759713,0.45242321366501559
-0.22800000000000004,0.034643199002720747,0.44790540666258627
-0.2268,0.03410841348003657,0.44340704398288661
-0.22560000000000002,0.033579014293304496,0.43892819093687474
-0.22440000000000004,0.033054977991922051,0.4344689125462935
-0.22320000000000001,0.032536281047434654,0.43002927354281928
-0.22200000000000003,0.032022899853884235,0.42560933836721515
-0.2208,0.03151481072815869,0.421209171168482
-0.21960000000000002,0.031011989910342652,0.4168288358030206
-0.21840000000000004,0.030514413564069035,0.41246839583379225
-0.21720000000000006,0.030022057776871669,0.40812791452948538
-0.21599999999999997,0.02953489856053889,0.40380745486368735
-0.21479999999999999,0.029052911851468362,0.39950707951405706
-0.21360000000000001,0.028576073511022371,0.39522685086150333
-0.21240000000000003,0.028104359325884627,0.39096683098936724
-0.21120000000000005,0.027637745008417772,0.38672708168260805
-0.20999999999999996,0.027176206197021883,0.38250766442699169
-0.20879999999999999,0.026719718456494186,0.37830864040828766
-0.20760000000000001,0.026268257278389232,0.37413007051146313
-0.20640000000000003,0.025821798081380562,0.36997201531988666
-0.20520000000000005,0.02538031621162299,0.36583453511453223
-0.20400000000000007,0.024943786943116039,0.36171768987319097
-0.20279999999999998,0.024512185478068119,0.35762153926968243
-0.2016,0.024085486947261946,0.35354614267307438
-0.20040000000000002,0.023663666410420486,0.3494915591469025
-0.19920000000000004,0.023246698856574228,0.34545784744839581
-0.19800000000000006,0.02283455920442912,0.34144506602770819
-0.19679999999999997,0.022427222302735545,0.33745327302714956
-0.1956,0.022024662930658287,0.3334825262804258
-0.19440000000000002,0.021626855798147132,0.3295328833118793
-0.19320000000000004,0.021233775546308686,0.32560440133573365
-0.19200000000000006,0.020845396747778921,0.32169713725534538
-0.19079999999999997,0.020461693907096665,0.31781114766245699
-0.18959999999999999,0.020082641461078077,0.31394648883645571
-0.18840000000000001,0.019708213779191727,0.31010321674363339
-0.18720000000000003,0.019338385163934917,0.3062813870364558
-0.18600000000000005,0.018973129851210628,0.30248105505282979
-0.18480000000000008,0.01861242201070545,0.29870227581538078
-0.18359999999999999,0.018256235746268348,0.29494510403072904
-0.18240000000000001,0.017904545096290372,0.29120959408877417
-0.18120000000000003,0.017557324034084994,0.28749580006198061
-0.18000000000000005,0.017214546468269587,0.28380377570466914
-0.17880000000000007,0.016876186243147556,0.28013357445231257
