kappa_q_rj,exact_alpha,quadratic_asymptotic
0.32735999999999998,0.11907564684272692,0.12859748352
0.32797999999999999,0.11949208469333772,0.12908505647999999
0.3286,0.1199090540846911,0.12957355200000001
0.32922000000000001,0.12032655366254119,0.13006297008000001
0.32984000000000002,0.12074458207098943,0.13055331072000001
0.33045999999999998,0.12116313795250672,0.13104457391999996
0.33107999999999999,0.12158221994792162,0.13153675967999998
0.33169999999999999,0.12200182669643667,0.13202986799999999
0.33232,0.12242195683562784,0.13252389887999999
0.33294000000000001,0.12284260900145427,0.13301885231999999
0.33356000000000002,0.12326378182825404,0.13351472832000003
0.33417999999999998,0.12368547394875318,0.13401152687999998
0.33479999999999999,0.12410768399408034,0.134509248
0.33542,0.1245304105937538,0.13500789167999999
0.33604000000000001,0.12495365237569978,0.13550745792000002
0.33666000000000001,0.12537740796625191,0.13600794672000002
0.33728000000000002,0.12580167599015596,0.13650935808000003
0.33789999999999998,0.12622645507057811,0.13701169199999999
0.33851999999999999,0.12665174382910749,0.13751494847999998
0.33914,0.12707754088575396,0.13801912751999998
0.33976000000000001,0.12750384485897182,0.13852422912000001
0.34038000000000002,0.12793065436564427,0.13903025328000002
0.34100000000000003,0.12835796802109761,0.13953720000000003
0.34161999999999998,0.12878578443910754,0.14004506927999999
0.34223999999999999,0.12921410223189966,0.14055386111999998
0.34286,0.12964292001016031,0.14106357551999998
0.34348000000000001,0.13007223638303356,0.14157421247999999
0.34410000000000002,0.13050204995813086,0.142085772
0.34472000000000003,0.13093235934153691,0.14259825408000001
0.34533999999999998,0.1313631631378116,0.14311165871999998
0.34595999999999999,0.13179445994999722,0.14362598592
0.34658,0.13222624837962044,0.14414123567999998
0.34720000000000001,0.13265852702670011,0.14465740799999999
0.34782000000000002,0.13309129448975265,0.14517450288000003
0.34844000000000003,0.13352454936579283,0.14569252032000002
0.34905999999999998,0.13395829025034345,0.14621146031999999
0.34967999999999999,0.13439251573743616,0.14673132287999999
0.3503,0.13482722441962131,0.14725210799999999
0.35092000000000001,0.13526241488796842,0.14777381568
0.35154000000000002,0.13569808573207154,0.14829644592000002
0.35215999999999997,0.13613423554005655,0.14881999871999999
0.35277999999999998,0.13657086289858517,0.14934447407999998
0.35339999999999999,0.13700796639286078,0.14986987199999999
0.35402,0.13744554460663028,0.15039619248
0.35464000000000001,0.13788359612219003,0.15092343552000004
0.35526000000000002,0.13832211952039658,0.15145160112000003
0.35587999999999997,0.13876111338066111,0.15198068928
0.35649999999999998,0.13920057628096444,0.15251069999999997
0.35711999999999999,0.13964050679785589,0.15304163327999998
0.35774,0.14008090350646224,0.15357348911999999
0.35836000000000001,0.14052176498048741,0.15410626752000001
0.35898000000000002,0.14096308979222427,0.15463996848
0.35959999999999998,0.14140487651255385,0.15517459199999997
0.36021999999999998,0.14184712371095176,0.15571013807999998
0.36083999999999999,0.1422898299554976,0.15624660671999999
0.36146,0.14273299381287441,0.15678399792
0.36208000000000001,0.14317661384837416,0.15732231168000002
0.36270000000000002,0.14362068862590643,0.15786154800000002
0.36331999999999998,0.14406521670800243,0.15840170687999997
0.36393999999999999,0.14451019665581377,0.15894278831999997
0.36456,0.14495562702913034,0.15948479231999999
0.36518,0.14540150638637145,0.16002771888
0.36580000000000001,0.14584783328460033,0.160571568
0.36642000000000002,0.14629460627952429,0.16111633968
0.36703999999999998,0.14674182392550372,0.16166203391999998
0.36765999999999999,0.1471894847755531,0.16220865071999999
0.36828,0.1476375873813468,0.16275619008
0.36890000000000001,0.14808613029322826,0.16330465200000002
0.36952000000000002,0.14853511206021081,0.16385403648000002
0.37014000000000002,0.14898453122998301,0.16440434352000002
0.37075999999999998,0.14943438634891415,0.16495557311999998
0.37137999999999999,0.14988467596206623,0.16550772527999999
0.372,0.15033539861318262,0.16606080000000001
0.37262000000000001,0.15078655284471043,0.16661479728
0.37324000000000002,0.15123813719779761,0.16716971712000001
0.37386000000000003,0.15169015021229432,0.16772555952000001
0.37447999999999998,0.15214259042677009,0.16828232447999997
0.37509999999999999,0.1525954563785058,0.16884001199999998
0.37572,0.15304874660350687,0.16939862207999998
0.37634000000000001,0.15350245963650305,0.16995815472
0.37696000000000002,0.15395659401096229,0.17051860992000004
0.37758000000000003,0.1544111482590827,0.17107998768000005
0.37819999999999998,0.1548661209118099,0.17164228799999998
0.37881999999999999,0.15532151049883802,0.17220551087999997
0.37944,0.15577731554861085,0.17276965631999999
0.38006000000000001,0.156233534588331,0.17333472431999999
0.38068000000000002,0.15669016614396758,0.17390071488000003
0.38129999999999997,0.15714720874025034,0.17446762799999999
0.38191999999999998,0.15760466090069403,0.17503546367999995
0.38253999999999999,0.15806252114758101,0.17560422191999997
0.38316,0.15852078800198516,0.17617390272
0.38378000000000001,0.15897945998376511,0.17674450608
0.38440000000000002,0.15943853561157351,0.17731603200000001
0.38501999999999997,0.15989801340286691,0.17788848047999997
0.38563999999999998,0.16035789187390087,0.17846185151999999
0.38625999999999999,0.16081816953974554,0.17903614511999999
0.38688,0.16127884491428152,0.17961136127999999
0.38750000000000001,0.16173991651021319,0.18018750000000003
0.38812000000000002,0.16220138283906721,0.18076456128000001
0.38873999999999997,0.16266324241120417,0.18134254511999998
0.38935999999999998,0.16312549373581692,0.18192145151999997
0.38997999999999999,0.16358813532094107,0.18250128047999997
0.3906,0.16405116567345884,0.18308203200000001
0.39122000000000001,0.16451458329910068,0.18366370608000002
0.39184000000000002,0.16497838670245812,0.18424630272000003
0.39245999999999998,0.16544257438698112,0.18482982191999997
0.39307999999999998,0.1659071448549872,0.18541426367999997
0.39369999999999999,0.16637209660766827,0.18599962799999997
0.39432,0.16683742814508984,0.18658591487999998
0.39494000000000001,0.16730313796620377,0.18717312432000002
0.39556000000000002,0.16776922456884685,0.18776125632000004
0.39617999999999998,0.16823568644975156,0.18835031087999998
0.39679999999999999,0.16870252210454645,0.18894028800000001
0.39742,0.16916973002776625,0.18953118767999999
0.39804,0.16963730871285276,0.19012300992000003
0.39866000000000001,0.17010525665216147,0.19071575472000002
0.39928000000000002,0.17057357233696857,0.19130942208000001
0.39989999999999998,0.17104225425747477,0.19190401199999996
0.40051999999999999,0.17151130090280947,0.19249952447999999
0.40114,0.17198071076103877,0.19309595952
0.40176000000000001,0.1724504823191676,0.19369331711999999
0.40238000000000002,0.17292061406315107,0.19429159728000003
0.40300000000000002,0.17339110447788697,0.19489080000000003
0.40361999999999998,0.17386195204723642,0.19549092527999998
0.40423999999999999,0.17433315525401955,0.19609197311999998
0.40486,0.17480471258002361,0.19669394352
0.40548000000000001,0.17527662250600856,0.19729683647999999
0.40610000000000002,0.17574888351171014,0.19790065200000001
0.40672000000000003,0.17622149407584775,0.19850539008000001
0.40733999999999998,0.17669445267612943,0.19911105071999999
0.40795999999999999,0.1771677577892552,0.19971763392
0.40858,0.17764140789092503,0.20032513967999996
0.40920000000000001,0.1781154014558412,0.20093356800000001
0.40982000000000002,0.17858973695771729,0.20154291888000003
0.41044000000000003,0.17906441286927965,0.20215319232000004
0.41105999999999998,0.17953942766227393,0.20276438831999996
0.41167999999999999,0.18001477980747455,0.20337650688000003
0.4123,0.18049046777468103,0.20398954799999997
0.41292000000000001,0.18096649003273285,0.20460351168000002
0.41354000000000002,0.18144284504951042,0.20521839792000002
0.41415999999999997,0.18191953129193705,0.20583420671999994
0.41477999999999998,0.18239654722599219,0.20645093807999998
0.41539999999999999,0.1828738913167085,0.207068592
0.41602,0.18335156202818467,0.20768716847999999
0.41664000000000001,0.18382955782358321,0.20830666752000004
0.41726000000000002,0.18430787716514543,0.20892708912000005
0.41787999999999997,0.18478651851418393,0.20954843328
0.41849999999999998,0.18526548033110124,0.21017070000000002
0.41911999999999999,0.1857447610753864,0.21079388928000001
0.41974,0.18622435920562233,0.21141800112000003
0.42036000000000001,0.18670427317949392,0.21204303552000003
0.42098000000000002,0.18718450145378779,0.21266899248000004
0.42159999999999997,0.18766504248440549,0.21329587199999994
0.42221999999999998,0.18814589472636223,0.21392367407999999
0.42283999999999999,0.18862705663379373,0.21455239871999998
0.42346,0.18910852665996275,0.21518204592000001
0.42408000000000001,0.189590303257267,0.21581261567999999
0.42470000000000002,0.19007238487723654,0.216444108
0.42531999999999998,0.19055476997054954,0.21707652287999996
0.42593999999999999,0.19103745698702743,0.21770986031999998
0.42655999999999999,0.19152044437564797,0.21834412032
0.42718,0.19200373058454837,0.21897930288
0.42780000000000001,0.19248731406102823,0.21961540800000004
0.42842000000000002,0.19297119325155776,0.22025243568000002
0.42903999999999998,0.19345536660178206,0.22089038591999999
0.42965999999999999,0.19393983255652722,0.22152925872000001
0.43028,0.19442458955980391,0.22216905408000001
0.43090000000000001,0.19490963605481543,0.22280977200000002
0.43152000000000001,0.19539497048396132,0.22345141248
0.43214000000000002,0.19588059128884241,0.22409397552000004
0.43275999999999998,0.19636649691026803,0.22473746111999998
0.43337999999999999,0.19685268578825885,0.22538186927999998
0.434,0.19733915636205709,0.22602720000000001
0.43462000000000001,0.19782590707012387,0.22667345328000002
0.43524000000000002,0.1983129363501524,0.22732062912000001
0.43586000000000003,0.19880024263907217,0.22796872752000005
0.43647999999999998,0.19928782437304671,0.22861774847999999
0.43709999999999999,0.19977567998749021,0.229267692
0.43772,0.20026380791706624,0.22991855807999997
0.43834000000000001,0.20075220659569221,0.23057034671999999
0.43896000000000002,0.20124087445655009,0.23122305792000003
0.43958000000000003,0.20172980993208664,0.23187669168000005
0.44019999999999998,0.20221901145402368,0.232531248
0.44081999999999999,0.20270847745335754,0.23318672688
0.44144,0.2031982063603712,0.23384312832000004
0.44206000000000001,0.20368819660463194,0.23450045232
0.44268000000000002,0.20417844661500481,0.23515869888000002
0.44330000000000003,0.20466895481965464,0.23581786800000004
0.44391999999999998,0.20515971964604898,0.23647795968000002
0.44453999999999999,0.20565073952096705,0.23713897392
0.44516,0.20614201287050415,0.23780091072000001
0.44578000000000001,0.20663353812007434,0.23846377008
0.44640000000000002,0.20712531369442377,0.23912755200000002
0.44701999999999997,0.20761733801762572,0.23979225647999997
0.44763999999999998,0.20810960951309224,0.24045788351999997
0.44825999999999999,0.20860212660358132,0.24112443311999998
0.44888,0.209094887711196,0.24179190528
0.44950000000000001,0.20958789125739463,0.24246030000000002
0.45012000000000002,0.21008113566299536,0.24312961728000002
0.45073999999999997,0.21057461934818139,0.24379985711999996
0.45135999999999998,0.21106834073250447,0.24447101952
0.45197999999999999,0.21156229823489497,0.24514310447999996
0.4526,0.2120564902736613,0.24581611199999998
0.45322000000000001,0.21255091526650299,0.24649004208000003
0.45384000000000002,0.2130455716305065,0.24716489472000003
0.45445999999999998,0.21354045778215908,0.24784066991999998
0.45507999999999998,0.21403557213735197,0.24851736767999996
0.45569999999999999,0.21453091311138248,0.24919498800000001
0.45632,0.21502647911896253,0.24987353088000003
0.45694000000000001,0.21552226857422419,0.25055299632
0.45756000000000002,0.21601827989072614,0.25123338432000003
0.45817999999999998,0.21651451148145479,0.25191469487999996
0.45879999999999999,0.21701096175883222,0.252596928
0.45942,0.21750762913472482,0.25328008367999999
0.46004,0.21800451202044299,0.25396416192000004
0.46066000000000001,0.21850160882675099,0.25464916271999999
0.46128000000000002,0.21899891796387133,0.25533508608
0.46189999999999998,0.2194964378414879,0.25602193200000001
0.46251999999999999,0.21999416686875564,0.25670970047999997
0.46314,0.22049210345430087,0.25739839151999999
0.46376000000000001,0.22099024600623329,0.25808800511999996
0.46438000000000001,0.22148859293214512,0.25877854128
0.46500000000000002,0.22198714263911989,0.25947000000000003
0.46561999999999998,0.22248589353373804,0.26016238127999997
0.46623999999999999,0.22298484402208149,0.26085568512000001
0.46686,0.22348399250973838,0.26154991152000001
0.46748000000000001,0.22398333740180959,0.26224506048000001
0.46810000000000002,0.2244828771029152,0.26294113200000002
0.46872000000000003,0.2249826100171996,0.26363812608000003
0.46933999999999998,0.22548253454833356,0.26433604272
0.46995999999999999,0.2259826490995237,0.26503488191999997
0.47058,0.22648295207351904,0.26573464367999999
0.47120000000000001,0.22698344187261044,0.26643532799999997
0.47182000000000002,0.2274841168986417,0.26713693488000001
0.47244000000000003,0.22798497555301434,0.26783946432000005
0.47305999999999998,0.22848601623668918,0.26854291631999999
0.47367999999999999,0.22898723735019719,0.26924729087999999
0.4743,0.22948863729364122,0.26995258800000005
0.47492000000000001,0.22999021446670115,0.27065880768
0.47554000000000002,0.23049196726864518,0.27136594992000002
0.47616000000000003,0.2309938940983271,0.27207401472000003
0.47677999999999998,0.23149599335419777,0.27278300208
0.47739999999999999,0.23199826343430677,0.27349291199999998
0.47802,0.23250070273631235,0.27420374448000001
0.47864000000000001,0.23300330965748173,0.27491549952
0.47926000000000002,0.23350608259470118,0.27562817712000004
0.47987999999999997,0.23400901994447887,0.27634177727999998
0.48049999999999998,0.23451212010295025,0.27705629999999998
0.48111999999999999,0.23501538146588533,0.27777174528000004
0.48174,0.23551880242869272,0.27848811311999999
0.48236000000000001,0.23602238138642601,0.27920540352000001
0.48298000000000002,0.23652611673378879,0.27992361647999997
0.48359999999999997,0.2370300068651392,0.280642752
0.48421999999999998,0.23753405017449872,0.28136281007999997
0.48483999999999999,0.2380382450555526,0.28208379072
0.48546,0.23854258990166069,0.28280569391999999
0.48608000000000001,0.23904708310585893,0.28352851968000004
0.48670000000000002,0.23955172306086725,0.28425226800000003
0.48731999999999998,0.24005650815909343,0.28497693887999997
0.48793999999999998,0.24056143679264058,0.28570253231999998
0.48855999999999999,0.2410665073533097,0.28642904831999999
0.48918,0.24157171823260837,0.28715648688000001
0.48980000000000001,0.24207706782175431,0.28788484800000003
0.49042000000000002,0.24258255451168165,0.28861413168000005
0.49103999999999998,0.24308817669304639,0.28934433791999997
0.49165999999999999,0.24359393275623009,0.29007546671999995
0.49228,0.24409982109134953,0.29080751807999999
0.4929,0.24460584008825836,0.29154049200000004
0.49352000000000001,0.24511198813655277,0.29227438847999998
0.49414000000000002,0.24561826362558065,0.29300920752000004
0.49475999999999998,0.24612466494444307,0.29374494911999999
0.49537999999999999,0.24663119048200233,0.29448161328
0.496,0.24713783862688446,0.29521919999999996
0.49662000000000001,0.24764460776748887,0.29595770927999998
0.49724000000000002,0.24815149629199129,0.29669714112000001
0.49786000000000002,0.24865850258834882,0.29743749551999998
0.49847999999999998,0.24916562504430753,0.29817877247999997
0.49909999999999999,0.24967286204740535,0.29892097200000001
0.49972,0.25018021198498103,0.29966409408
0.50034000000000001,0.25068767324417579,0.30040813872000005
0.50095999999999996,0.25119524421194112,0.30115310591999994
0.50158000000000003,0.25170292327504479,0.30189899568000006
0.50219999999999998,0.25221070882007524,0.30264580799999996
0.50282000000000004,0.25271859923344486,0.30339354288000003
0.50344,0.25322659290140126,0.30414220032
0.50405999999999995,0.25373468821002759,0.30489178031999992
0.50468000000000002,0.25424288354524971,0.30564228288
0.50529999999999997,0.25475117729284263,0.30639370799999999
0.50592000000000004,0.25525956783843595,0.30714605568000009
0.50653999999999999,0.25576805356751658,0.30789932591999997
0.50716000000000006,0.25627663286543728,0.30865351872000008
0.50778000000000001,0.25678530411742168,0.30940863407999997
0.50839999999999996,0.25729406570857005,0.31016467199999997
0.50902000000000003,0.25780291602386218,0.31092163248000004
0.50963999999999998,0.25831185344816521,0.31167951552000001
0.51026000000000005,0.25882087636623885,0.31243832112000003
0.51088,0.25932998316274219,0.31319804928000006
0.51149999999999995,0.25983917222223629,0.31395869999999998
0.51212000000000002,0.26034844192919043,0.31472027328000002
0.51273999999999997,0.26085779066799081,0.31548276912000001
0.51336000000000004,0.26136721682294067,0.31624618752000005
0.51397999999999999,0.26187671877827068,0.31701052848
0.51459999999999995,0.26238629491814203,0.31777579199999995
0.51522000000000001,0.26289594362665181,0.31854197808000001
0.51583999999999997,0.26340566328783982,0.31930908671999997
0.51646000000000003,0.26391545228569224,0.32007711792000004
0.51707999999999998,0.26442530900414879,0.32084607168000001
0.51770000000000005,0.26493523182710804,0.3216159480000001
0.51832,0.26544521913843161,0.32238674688000002
0.51893999999999996,0.26595526932195063,0.32315846831999995
0.51956000000000002,0.26646538076147241,0.32393111232000005
0.52017999999999998,0.26697555184078392,0.32470467887999999
0.52080000000000004,0.26748578094365616,0.32547916800000004
0.52141999999999999,0.26799606645385465,0.32625457967999999
0.52203999999999995,0.26850640675513981,0.32703091391999994
0.52266000000000001,0.26901680023127417,0.32780817072000001
0.52327999999999997,0.26952724526603039,0.32858635007999998
0.52390000000000003,0.27003774024319199,0.32936545200000006
0.52451999999999999,0.2705482835465618,0.33014547647999998
0.52514000000000005,0.27105887355996844,0.33092642352000007
0.52576000000000001,0.27156950866726959,0.33170829312000005
0.52637999999999996,0.27208018725235633,0.33249108527999993
0.52700000000000002,0.27259090769916289,0.33327479999999998
0.52761999999999998,0.27310166839166961,0.33405943727999998
0.52824000000000004,0.27361246771390696,0.3348449971200001
0.52886,0.27412330404996421,0.33563147952
0.52947999999999995,0.27463417578399285,0.3364188844799999
0.53010000000000002,0.27514508130021176,0.33720721200000003
0.53071999999999997,0.27565601898291436,0.33799646208
0.53134000000000003,0.27616698721647304,0.33878663472000003
0.53195999999999999,0.27667798438534452,0.33957772991999996
0.53258000000000005,0.27718900887407572,0.34036974768000006
0.53320000000000001,0.27770005906730899,0.34116268799999999
0.53381999999999996,0.27821113334978842,0.34195655087999999
0.53444000000000003,0.27872223010636299,0.34275133631999999
0.53505999999999998,0.27923334772199504,0.34354704431999999
0.53568000000000005,0.27974448458176404,0.34434367488000006
0.5363,0.28025563907087186,0.34514122799999997
0.53691999999999995,0.28076680957464939,0.34593970367999993
0.53754000000000002,0.28127799447856061,0.34673910192000001
0.53815999999999997,0.28178919216820891,0.34753942271999999
0.53878000000000004,0.28230040102934317,0.34834066608000003
0.53939999999999999,0.28281161944786137,0.34914283199999996
0.54001999999999994,0.2833228458098172,0.34994592047999995
0.54064000000000001,0.28383407850142706,0.35074993152
0.54125999999999996,0.28434531590907175,0.35155486511999995
0.54188000000000003,0.28485655641930563,0.35236072128000001
0.54249999999999998,0.28536779841885962,0.35316749999999997
0.54312000000000005,0.28587904029464734,0.3539752012800001
0.54374,0.28639028043377174,0.35478382512000001
0.54435999999999996,0.2869015172235293,0.35559337151999992
0.54498000000000002,0.28741274905141506,0.35640384047999996
0.54559999999999997,0.28792397430512889,0.35721523199999994
0.54622000000000004,0.28843519137258211,0.35802754608000009
0.54683999999999999,0.28894639864189925,0.35884078272000003
0.54745999999999995,0.2894575945014275,0.35965494191999992
0.54808000000000001,0.2899687773397408,0.36047002368000003
0.54869999999999997,0.29047994554564305,0.36128602799999998
0.54932000000000003,0.29099109750817787,0.36210295487999999
0.54993999999999998,0.29150223161662936,0.36292080432000001
0.55056000000000005,0.29201334626053166,0.36373957632000009
0.55118,0.29252443982967063,0.36455927087999995
0.55179999999999996,0.29303551071409312,0.36537988799999993
0.55242000000000002,0.29354655730410911,0.36620142768000008
0.55303999999999998,0.29405757799029836,0.36702388992000001
0.55366000000000004,0.2945685711635162,0.36784727472000006
0.55427999999999999,0.2950795352148996,0.36867158208
0.55489999999999995,0.29559046853587029,0.36949681199999995
0.55552000000000001,0.29610136951814142,0.37032296448000002
0.55613999999999997,0.29661223655372493,0.37115003951999997
0.55676000000000003,0.29712306803493232,0.37197803712000005
0.55737999999999999,0.29763386235438555,0.37280695727999996
0.55800000000000005,0.29814461790501801,0.3736368000000001
0.55862000000000001,0.2986553330800813,0.37446756527999997
0.55923999999999996,0.2991660062731531,0.37529925311999995
0.55986000000000002,0.29967663587813864,0.37613186352000005
0.56047999999999998,0.30018722028927791,0.37696539647999999
0.56110000000000004,0.30069775790115261,0.37779985200000005
0.56172,0.30120824710868765,0.37863523008
0.56233999999999995,0.30171868630716103,0.37947153071999995
0.56296000000000002,0.30222907389220577,0.38030875392000002
0.56357999999999997,0.3027394082598166,0.38114689967999993
0.56420000000000003,0.30324968780635647,0.38198596800000006
0.56481999999999999,0.3037599109285597,0.38282595887999998
0.56544000000000005,0.30427007602353839,0.38366687232000007
0.56606000000000001,0.30478018148878894,0.38450870832
0.56667999999999996,0.30529022572219539,0.38535146687999988
0.56730000000000003,0.30580020712203532,0.38619514800000004
0.56791999999999998,0.30631012408698716,0.38703975167999999
0.56854000000000005,0.30681997501613301,0.38788527792000005
0.56916,0.30732975830896481,0.38873172672
0.56977999999999995,0.30783947236539033,0.38957909807999991
0.57040000000000002,0.30834911558573935,0.39042739199999998
0.57101999999999997,0.30885868637076552,0.39127660847999995
0.57164000000000004,0.30936818312165526,0.39212674752000004
0.57225999999999999,0.30987760424003141,0.39297780912000002
0.57287999999999994,0.31038694812795953,0.39382979327999995
0.57350000000000001,0.31089621318795269,0.3946827
0.57411999999999996,0.31140539782297627,0.39553652927999994
0.57474000000000003,0.31191450043645441,0.39639128112000005
0.57535999999999998,0.31242351943227442,0.39724695552
0.57598000000000005,0.31293245321479318,0.39810355248000012
0.5766,0.31344130018884087,0.39896107199999997
0.57721999999999996,0.31395005875972803,0.39981951407999994
0.57784000000000002,0.31445872733324992,0.40067887872000008
0.57845999999999997,0.31496730431569148,0.40153916591999994
0.57908000000000004,0.31547578811383442,0.40240037567999998
0.57969999999999999,0.31598417713496019,0.40326250799999996
0.58031999999999995,0.31649246978685719,0.4041255628799999
0.58094000000000001,0.31700066447782427,0.40498954032000006
0.58155999999999997,0.31750875961667818,0.4058544403199999
0.58218000000000003,0.31801675361275789,0.40672026288000007
0.58279999999999998,0.31852464487592874,0.40758700799999997
0.58342000000000005,0.31903243181658963,0.4084546756800001
0.58404,0.31954011284567685,0.40932326592000001
0.58465999999999996,0.32004768637467124,0.41019277871999993
0.58528000000000002,0.32055515081560115,0.41106321408000002
0.58589999999999998,0.32106250458104907,0.411934572
0.58652000000000004,0.32156974608415684,0.41280685248000004
0.58714,0.32207687373863092,0.41368005551999998
0.58775999999999995,0.32258388595874754,0.41455418111999992
0.58838000000000001,0.32309078115935741,0.41542922928000003
0.58899999999999997,0.32359755775589283,0.41630519999999993
0.58962000000000003,0.32410421416436991,0.41718209328
0.59023999999999999,0.32461074880139806,0.41805990911999996
0.59086000000000005,0.32511716008418029,0.4189386475200001
0.59148000000000001,0.32562344643052238,0.41981830848000001
0.59209999999999996,0.32612960625883675,0.42069889199999999
0.59272000000000002,0.32663563798814799,0.42158039808000003
0.59333999999999998,0.32714154003809681,0.42246282672000002
0.59396000000000004,0.32764731082894738,0.42334617792000007
0.59458,0.32815294878159124,0.42423045168000001
0.59519999999999995,0.32865845231755264,0.4251156479999999
0.59582000000000002,0.32916381985899434,0.42600176687999997
0.59643999999999997,0.3296690498287223,0.42688880831999992
0.59706000000000004,0.33017414065019157,0.42777677232
0.59767999999999999,0.33067909074751012,0.42866565887999997
0.59830000000000005,0.33118389854544616,0.42955546800000011
0.59892000000000001,0.33168856246943157,0.43044619967999997
0.59953999999999996,0.33219308094556743,0.43133785391999996
0.60016000000000003,0.33269745240063076,0.43223043072000006
0.60077999999999998,0.33320167526207733,0.43312393008
0.60140000000000005,0.33370574795804991,0.43401835200000011
0.60202,0.33420966891737913,0.43491369648000006
0.60263999999999995,0.33471343656959274,0.43580996351999995
0.60326000000000002,0.33521704934491936,0.43670715312000008
0.60387999999999997,0.33572050567429346,0.43760526527999993
0.60450000000000004,0.33622380398936091,0.43850430000000007
0.60511999999999999,0.33672694272248327,0.43940425727999999
0.60573999999999995,0.33722992030674404,0.44030513711999991
0.60636000000000001,0.33773273517595392,0.44120693951999995
0.60697999999999996,0.33823538576465528,0.44210966447999994
0.60760000000000003,0.33873787050812693,0.44301331200000005
0.60821999999999998,0.33924018784239135,0.44391788207999994
0.60884000000000005,0.33974233620421757,0.44482337472000005
0.60946,0.34024431403112665,0.44572978992000001
0.61007999999999996,0.34074611976139935,0.44663712767999997
0.61070000000000002,0.34124775183407796,0.44754538799999999
0.61131999999999997,0.34174920868897185,0.4484545708799999
0.61194000000000004,0.34225048876666708,0.44936467631999999
0.61255999999999999,0.34275159050852411,0.45027570431999997
0.61317999999999995,0.34325251235669008,0.4511876548799999
0.61380000000000001,0.34375325275409863,0.45210052800000006
0.61441999999999997,0.34425381014447864,0.45301432368
0.61504000000000003,0.34475418297235733,0.45392904192000005
0.61565999999999999,0.34525436968306583,0.45484468271999995
0.61628000000000005,0.34575436872274545,0.45576124608000007
0.6169,0.34625417853835,0.45667873199999998
0.61751999999999996,0.34675379757765395,0.45759714047999989
0.61814000000000002,0.34725322428925748,0.45851647152000002
0.61875999999999998,0.3477524571225879,0.45943672511999994
0.61938000000000004,0.34825149452790838,0.46035790128000009
0.62,0.34875033495632268,0.46128000000000002
