rankByGap,label,sector,upperBoundAtWindowRightExact,upperBoundAtWindowRightDecimal,gapBelowActiveAtWindowLeftExact,gapBelowActiveAtWindowLeftDecimal,gapPpmDecimal,isNearest,classification
210,fixed s=35,fixed positive charge,1982918991527100046769170866742853286443671066475956306600053988229293718132577605992098443941530709190935924269515417648766867505473599469046745281965332113117325845209269713902906602291650768720156276749971914569800438788510978727694596890516968650944046263785531743513945810268767049110314123234012424788227697475006197214938095858833725858654022894896413784968981815944977257923543620221923823474915497434988566410801075884147007393066198582382420438702939137987072300633879272175928560019761191722984368656944716563982119827962563710363024320892332116569719238231928422145230149872861301796238840271611395363867735505332138795437799753226069663131016578826697925689538901027316045723691046464610012883179202253545880938999883959335179975617784900925823880473872528794581513027140763855998002501630662633658378932262941/4330284079121844045117763300873854519770813235759700288061405376142023620304381977582303047689119638335801938817569275143398998487450633640103228727460001101682790159843842077229542436609151988291973368381929242514335034011018237929799279970963365931171419609402306605261401273310184478759765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45791891601006100037,45715574548261859958583308604557083916113773724256112646623419001166823724240219014523032438781822609042652748743610520532394217400117637259437746234659389359875245261328272246203840469685777420890369624978505962690480897495226116829862561369432822254630256016629093637574403638752467039307843093495308479801268256048158728578941879080032040850120832892811755573330488654726917899650308251924271945512703388323162255346031504657474438116482583878398322224093368817168665847436793448289468304785354137215901167882797386895892070006230512112116886296394069879573456676686646978832487579288828819122880437843733035398982638772040483741595566619351134575659355683318581659952807512390685132816624761254606524109122710751882463606950827523394049024756066345451600654097691827746912688337152621150990261087056831549227990045147447713906508174429440291421770931083092749282845439883831180943214167417899527237/84333940820499306131240716085012350619570724156565528295944351935272494668376033164924983644434028651142829018410365899539467181410206264794202208418931057413732628145903615579083514261039953537837017916770199877574011957458922426705218553973840722457302433993722233970939647320053738388302168146823757654362887279032335076719775215046970284760163849568925797939300537109375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54207800683197336071,542078.00683197336071,false,formal full-window monotone-sandwich competitor
211,fixed s=34,fixed positive charge,13404851736642708962472034455405113672731324456313691703984839715716050918857841419737212852223326805746782191715095961283730491173133133327168913817712400916899075566997601857369717418913305403680835398567357040789866959638504969931598186798146899677602616207119025702093629965763200946548085816705046971257862777411947068712190981154275750966547476773294037262181556234160627862616626109390080431407976547929281609210024808643257958427169437874264333517438047340525834301693132048000169859865316160082360856731449047979527421886410381048671351626358858319005863802721717984756110051850017156338073826157602678579796587689867820320388310025684463463495068026064132410450097949661443613079621816179222863881391260005802682246377395752026896200803599586077056570499256256602022977625874937265247902011303965409217589361873997097/29309798432291146534632400762170988932976235062066766381011626126253295750506478439139417072224286842053271410507893736887792583699715079457641210093608483706808820371288035339857984828591333304753489992228611948535933823643202632067717038938463727515504451839965099901874623355979565531015396118164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4573505262279230178,16381256097762696861778661231647438391089620188966958248172918305569059195593224552265477594937266095835294668406386095662063804315155808449295608179138423378089735965617473411950174311156058293931987857592988878409219893634243785214459115670794150913730471768149446304694860877888940581449443984160987603200515273655843122201085528675684862245456685462729385678376641989588362700288985393513629826978188880423058446930341457244085848707950110535752195577240224182789615009910726369762794572487114856946995075008720872870033420861153359016970048751569098496773326807749576493072072175819296957550540607873197347927101837300646702072776068900929381820352756757012019949092305189786689305714221591023648466047592001136551519772225175605710743877554508687528068638320117334495933013528769427794384309554087661143173758314509121268220048501207865939552274506730315579781524173770716761656041351220175934181/30187717452792365262887301780430557324050884215134251605934625976830495250611875507899283918178089801261353569090074157221513820618426106147924654149958276233324747574954135122058303400258619732293932549752969274358879280226773368650163459661090713152329848531843754205506805574791963173085435188919867796732169878289983578598555900840676863294831377970695029944181442260742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54264639661411134328,542646.39661411134328,false,formal full-window monotone-sandwich competitor
212,fixed s=33,fixed positive charge,5788644556196572892891117876881052340951301561769473255622838107542278435992872059731933872395276423876968349726471640762684511163029712885857480102604902149396801959811354693314882716287105368447607914745139481201526862427444172195733042072053853273962714156704160306308845973174821934056360485427629990448520386364296750714900132071778146445337751169704699684167657255793553976971166814879412702725081246487037873745648394583648126582596983147392989275582889090271105354338751918512074428012970372867682856768341876770222064595620441198422494448863113449788906843152901514920230713068608651140359651041537742297304003687502079852682500571158477929506279455338367679467400709942075523903764325721070842261786988535383938606809824547826342149865788216708110314207832090303170582751690033098758787543697894164608389788759/12667905109767200308813926860523939917677774314098353505484400478884378439885660819586256835474983339733142243524457651696286335808149476921978708961911018409073067739297696944256384546456459295892630641329494481559774582022039519635490404533320643521343475818019541634384950157254934310913085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45695357725196534445,3407513792407651287181154436113071287457777304514129069159987877141768852311994068388437159391600039854356430231051426149230921721386162415484668253953877057628025830221877457794260903236641371945749348193616192472451134886234105682643002108855689599051466185355281631367673095813947602484057711567670251526658304924304780849572874290330596517064232454526420831115168956284305940196094362514600230989650862400554152192421112525714914637461801393167739150339318306932344771783062214864827949066906659317538946375688792756184777052062045878040658355091926821013152518722121351865606592957771523033663570178822361543243406649307897699558808737340281760382493210064854978086545194250789131726740834628606228770614132333179037718804029286617732506456298529724121055739912947708880341600364523100903557199045850309040619653241541053932168988259857583832195986994856158037951725344218121892427134854363334557/6274846787239531706193505661087228468718059833077792283924430947564917758063692943818823187829912846067174778155533177049067498616830823273378140507360941771855106260855923778205618620613091781089063833093020824224256842072836490082233523361148863278073097767390047170456818997027807915796292272829148634997238636832763026541649941595756717616083619759592693299055099487304687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54304334559006901662,543043.34559006901662,false,formal full-window monotone-sandwich competitor
213,fixed s=32,fixed positive charge,1336510822563690954889132733281745525303108908598617776595922596567948909065920979181409981860972032812599938872661265380700638971047316174833270002204577769873307898322285769342345269460586950179406332760587274298063029514109442076889735391127246939076412362801720134697300806479668234098624965922565107514428626810329953969499720637694652115167722595087990162509980906208880837141752457842396975290643843904022028540832988304169120766013413109777645587353108168230371491516322887988939868335593551166368063615684288087680714417149055793304683825875524491925498892693508189330278044019494464552762367757552331870549060720013257608407216270166703724529143454189949665338463790612810699250687557972700582501997193176305674719963833191015992843963872563185128026948745794686001512562164360091170179479337757509319013475188117/2928846686242410881425105359863770693372259134004742740288805090772423248642236537564757697709731828110760584072974127915171686249693883116578911066572946199683632617203471368598890520761099162990207441887413960391513877549270517290700603907633403866174123808541196467558620497584342956542968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45632665883183494409,149615319157678224583995755451024410225929807481355521364220347753599839702656996180512080374309459554713850223869085128113112263285913858288766411448431301358913513474268380398453507697947210558663949103451457667812794708479436085282872277028685952746865385588675951085055802143426676354912118598210119569668913333295640207089896175486572095958153449128853601804886032962852119525532315809946344847084139757764206012009901835621459497448921409309079061615076124092942683567848267921391039870919172163718224753363381338359555351723898555711917626689933753724500043376468555693853843929830247014797168583852942606672175367726856926705137383564673967638125924635649278611224324388202173838213423436097610462740419230442980271601330506429237517330604410738895623019318933650160650706125747961274577377565804730450927702560767815252179313951516923609632022357650541610389378314496714294328225543042380669823/275194964782681946322996020908987670442809731458266460755186832630889193128384950327649946629205777703729231533760141356391945539338567811433712469577564503139548576055053903468588309693919848386626058465250125916294144282234378445038081597177796041702776363558462026642013585991754304214459706584372261819499947963158146039822424385942745139743692561751231551170349121093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54367026401019941699,543670.26401019941699,false,formal full-window monotone-sandwich competitor
214,fixed s=31,fixed positive charge,348424718758230546823005431470630967098109142693420961099699808874957489240009541403445940929066365431335248717225173182366408221376853200526208657064073596974770442740332547132155099387074927156673433268795050132571216503142648667890520198457742715843166124811639875069926279056258826711321030917742528534989043122485886426901339410324810062022875485080624030407470099187710095928563131569922819152773713266485126135526497773857568940110608985496043652326415041992544374753224430248657054050534847587692716590446627679367076307184597006393671646530199101037584860285831917482384294359098679484895856406083327045525665168487823197464575731158370847432126995746665384534202561055447569675119586058677271130503462731622322979590843835684944248118431627453320608329595598375035298096703825995299170557796569497104220653496523/764643747387756329362121392586569764157599222882513255475184318988641355562935092273175281233176840528308844381676044536377213373523671527230934502793466404439159769738853459292790582858109366976502304538322603707763302486529847681780190514959896755831265935388074694856186397373676300048828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45566934922118950195,44492818938223038499855654097113807619871507090566086549003216887032329192457321483347111799756177552904512752038557436559872120782961016393906422407493987989258142722425402916844618430089729304435236311434236664044039480164518530484749601332639647753429122032255956350335690735838866243913911052558246672891041978706340127437693334804061420138247845744353433764557494956477317453591327676580353691027708507686156865936114877755679853460730739674628917071606144405820141322060413789518358873408838229821038565189549866150375943615531630506305441668618607594503964136332737299400693371597474085713907417224353093994697885535834725218029574509201658553905267324543032875807473462059046196370059237915455912154703699402261057423371737186818862016311262766328649998002493914106016357561599144578172807198453134698596781804004782730876426926835738226010065630278059943983479482565334656746126310312880096313/81739050333714712096433309436242739831276240336363512040684525721879494832426001375234984147682212384953818894766970025707483575828353764338995986621425486416387008818337350484342483053007954967442032750100347573648657743383263275114288752313107161766308512947761549848756888940975161822508255280767642034228644593523647843589935977660909660613697269582189619541168212890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54432757362084485913,544327.57362084485913,false,formal full-window monotone-sandwich competitor
215,fixed s=30,fixed positive charge,3466883573760625776214561994197661942583897070238222486202937446020740106987974897015732779807035060061566378829679228523107111774642969932991989460209979845233638332400315380019891631353142303769609100748003603085911946621314543320331136434195284530531402832750388977652297275429302119134423482751357163227477810072481836591668301565559297393850860291893321076546577151376756948813582796662603276399779138304394526228835300855602207432393204491615007585621736143664864193259543386111678375164960158566513792147803704599872938478137382574712676564803472403257716650826767170189130959692615382883243781620879848546022053651171938411736403062989087511737420457436264864864989281415468538879655000610939410670133567124787308163162121632465617733617265648227994841989572363733858357994527627567717235142972820831692397787865247533/7616593148733660906314744101602251504231663019680811963196702369209807198235381430569220425837536302994559453689772392431574194948252842778712005137799754111677272865934027444970484316218401899406599244256128152431192339170249687628262168314144476901979990447755231031123912543989717960357666015625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45517510336455765713,68843878337159531028776188073536624446659015111425316138992922259451222894727187136126860221657387067869329088840215297426519756866268923427213307494131481645619850913816771119264794206587823365314320317873278496676638257734358584323313533184355282299521426333472188988117598887374058996737694175317616634475245228289107328292809920761467413556302062156073337764036689879381338791591246472770252931342176952115569893684764718243410732586394247667466205379503943941986782523866364604837621471081068240034256231130836106121475943717036804108906670498555583001372208260238119223184967096792489904841199638440046000084799499270964464325446283782345070353644763224708621236983429647273990896656996501126615237761056107539817278427863531733684064333250823049911376577193965281699121657864902394735024364133245507624159516105134245657732514949629697861968468089920575355002879579745066768497760207090649992479897/126360354662714793686642339600710172011656801694587349896756620649683287844783423025445933827243652928962338812584864906143301660146292386749979642281031701024909387838612250675993465534458197050859131845294016149898394582925952102679985800037471349148524813600593813899791238234547184685139415273324263552120392773083448723285129863878710476665645501270773820579051971435546875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54482181947747670395,544821.81947747670395,false,formal full-window monotone-sandwich competitor
216,fixed s=29,fixed positive charge,20256901916095217116466152572949331086671484136119275010811545776677454800294887372735525117619586385955198367659841308757277291901955251752050731566468585210302278376923051293115733830854883040842578403988417580199516279867103993852790372291334581475424151064342975511752646755484465560450978115777942106076959783624816315051187641015893649190700603955837156381038468002038612967975045472918089774529941952975019113552628931103688178787637838475722256607204234643157388606325684604348861995561676000857072926580954981449388056901498018836395470310203724940393416400006636482494591586392512608817206372481061097881478474179267301775190672514629725691478694619355438287443035952745670522578213292126255457332480118718028001520478075983518413771075673952056624839657406824532855127368097896428640718819669424202238282814601/44575220254156794734043000215346338334578018737298776323045692123770410793789745973286306657320787052170552873224374691060142200608464542801348822598622914723193086751368221029247801116075344916579232276409744146498667528036034311072975230146179560514890782840780047990847378969192504882812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45444311437151430276,3071965681155487634854816448736623721961397067574750799896291789602974714042331662635062100978944129945174809205429289074015615715056573413937561519087723454655604110574804053365193758941142905738518308157413177178630641050642844314393231735324597246780417482570662509188348953333047120316053963941688207374746143564780232989897055420808657387834842937297136109593595474627073419958600769034585021673132563551274062663820655009225584319153497568986548735480306525630061549338279013298194615157952597893754173413801287862519077449056076651329321482454118707838793153637277659534422664184598116534988311946752130008366367123906272337471162192154202632619274619783898498266436461885153298132971517991810767695062920543768265942175965766515883682126036548313650264802987189267041446013231160948791845243845506885387955065857906847012534781532581659633220053726397312662190936532665057660194880075280899980049/5630912356322569055532072427830055410599029889838375273913822883062809644011568983627298907951441297630151968306169046215404424112619925987797501300587089064239993940818795255588037721429436897757117811673579499518018644544180358952317669603791826699456808669734684545136585682600511147772790919341770895691306627553851295891751145127751554397832478571217507123947143554687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54555380847052005832,545553.80847052005832,false,formal full-window monotone-sandwich competitor
217,fixed s=28,fixed positive charge,1146272129750065462215756288202997043445452196009233163824027129616672409722168070091444339695630637996823014318755226445398328036685297691293081828510480706659258607042951009227235917308275392737006734938537343184480044395726242799808368423883203426033984593167667687794890470471232111087263045805081117214463871417614273292945544633197787840040684964458153119966576099798613595390446782163693799051639821829893775747462852180381776123547593160226464184076253703033030025352787192670987587032675720213603013704650240401556153233909835702324262761959629758800776463149266877951494308141268496378041121658013887020461775381610201789131986170446899775176816319273733329954624510428842232426630190064138833928622847604857133678761251218171827422757168192739701467328717120135577860165110406362588950845395104724327678898486459069/2526658304147224050652487226012285354769157444028730891637367612862868734030006339948443314340336562051079818772087957104704901208795414191015040165904726123585249171872345642802708739514758322399304556988811742873808997128592444453606200065749850510752977600457264140132451757381204515695571899414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45367120986189122193,6315104058401597086637568031096872689203568280693240936796399972310809150150516162559029157692780116797631895559662210697446244742196594576166260699292775405993843176044036601332050780720893369301666245603336734084411429435069708724404308477780582537336762835735533196567734962278796820258852278369521103155801476584753829948977805657500634255376631768709411887652533845709566927810244754646099123472247863504794938962628583387693034375028636791190100473007857324628628885706339207915659301920364697237846536949537530418516416035209159865723875777297791530716795641186600259746110190218037227135579210304410606630837066308625604197904015187189893131584391908114705126991019102647568190838013273688021418577452002953088991660932221824078740812144324582584936848040158327672384661565073238069865781764385527871245476451468474989275583164647448824645516336470297307013632917677097491750853231717989990597/11559229061274527801062988457537725118971694739503233748077020509911668468481163677315553387188901410398652721105706051342593459722278332663337705120032579578225976688765553912058273599468651136950440992515512129503634241811001473045615874535872114798511173792540904263885602782067456722294831857415010285911159690170668386216927231815217863575284695798472966998815536499023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54632571298014313915,546325.71298014313915,false,formal full-window monotone-sandwich competitor
218,fixed s=27,fixed positive charge,5636157789276464742583618927814924261336301527450580287985339349560705241216189882222515588249927818705458832489012021732576762632924653950617634556520530905545229402333021452164829665004209577299671687912168588730340393873880991832555462480498192717261071861016009720129160687365544991695342441407403656999485066613240928478946497736188719037117035579835836028453820655690214995460656157134831640261887273572479671166246519068158143794791159397332907318579309606615399396737369180137894121631327859202766546045847391919761721259336760951276697804626348147252861757481988435073441566401042300911264155563528985163947326277628368430319067414653315549578786582739276135220723700817611702299772009135526718423472548317296927467780222668265116995942477121998839650919676439753821670509829737496458469376274660690763501303541/12440455173652337763182207071111540050183462389294109255560935174523378085799758852881243757503925342772906498128583611228955630928561946761645314330153954459500773223916516027935501947701473629697359119770282285251232468429482836473985958724203958929502289443291829229565337300300598144531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45305076949381188185,410858742615221141777998001044926496765762809810483683977824811611089465607489162100143913949840730653188676929435093199552697361798034304880981258855538486289995948478672156214923795662542844061140813745449180053170043781172758373735855021182183046383952905301211744163503261585114445859437147056548448214502271876451405199864533592070017283165046083073220816185386828624689728028395097157588934199919555058707761300451037403365077494701192477925568426338707507698009610200539866687726956204939534397381618661553453831508221821293993798807555655178443006483079250566344653157637755400621058855217277851766704045639056588445569383863967230581746412893321426800917571552475153819170195216831474315794562277759988371895848555333273163359733538780913470855790794670991077670423272817272234337957583712516437172868860185440749712938527769730557312495988939556488114849218252283268610742963758326850980542669/751186821774100684336727284250506330430231517504977876243988403012979205871323958537682833792531270066018150053583061013166124518916387861783318467912714995477168335346314866014398521223955311555001208422130032313621029367712666427821571635042292521477429889769984456304491437487753964157941322219337447868231634319816680308276780507134584574657765188021585345268249511718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54694615334822247923,546946.15334822247923,false,formal full-window monotone-sandwich competitor
219,fixed s=26,fixed positive charge,3214895690731530729923476146383858365247072092107303653891069734907924464513208236146231966288112867926275509623588365353079828946161502514904985808830994270873858755109376391599723172894302853707273215265392091232563588468088741802409748463755948082544838916510056699376215414920470679155596441657530167564320628725676114810928238748834792914097810796760951650623734843206312173078705605130689128002810746318621769559718538736472333879074796046270927207510296008357054302295243667980920631658456784906201660544366298457375958894307997326590103016573717279623704171394911693447095583733267034394635681393338333644461459592873172109305151436302398511184246033996441813273149106644608450093681251412813835022789526633800796194773821291029162304746938750887336797322501084901069521160045298205890360291302677642416838546689533/7109747630538008760079858534347740964365193988599154823525787893741380521609464482739165911842665534821203183279287763224092680997050094576815137204480354898349297336843231254165024278014017514194387548087354191366537470721747472616139549208315639902125079863104417654540156945586204528808593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45218140752602960839,1542350577089053369939706159354293117845468848168552317502038712208781078414580080329699101779893431967726553623956363334589958699516237083346090755889233610094861093107068937546418220371827442967135969352927514780719989731028940914464278930333671075581194038666258072678551940643906006686040961247174214184945999842845115265239461677045804469821432906635903912363888342623267481003176632026290700587888107876345452113386553595508824961141576556946168829740555532780908050159077681088234984136096889917757742772061255942201860274815982252700686743984265588824350168978047400242180409591471853970133280712444704623757038162678305999342085307720556506020903217169565589829905627183527429447698743861345947715536912393594657416969952190290442824841310072283548278506530375475766777793041375337174363504909949158961203503649480419215889041786406015228605254825341913057613041068617972607365333577486139106459/2815456178161284527766036213915027705299514944919187636956911441531404822005784491813649453975720648815075984153084523107702212056309962993898750650293544532119996970409397627794018860714718448878558905836789749759009322272090179476158834801895913349728404334867342272568292841300255573886395459670885447845653313776925647945875572563875777198916239285608753561973571777343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54781551531600475269,547815.51531600475269,false,formal full-window monotone-sandwich competitor
220,fixed s=25,fixed positive charge,6356396443205654394404350250772082243984799469649432570801310782666816341844707516843514733577040493905013098600531239196823895007033712372977295988571268138425631440890133309056082640203664346782097837071621803158791461284761398828751887518145798492874634107770500183021993529036418039923452290457428493276993917605228099013148962518995566051840948721078653043880669087387327768263653774588085989584731447081343023017370810801321445951081387928915761557541762211901599852606564382000608028629856458619563842951912041147690848704463326817617736814467369470739972812448190138726313768709642195722411440104027220465599044024763014668782890626772530641721940060441066779290881892315191758577686494341053501092707421970575829137426355248548938907318500213323808428571066599487534053566301383166347401120518842597/14085931434726364295832635271141961240876090534891223243572038148231432538783983641537790313223032374338639245527034015729386248653516484597193876035152467914357899692030040448156451697583210850376282862813972761500242565676003965164484287692601982566742435665219090878963470458984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.45125851085254376256,8556950317781857379740135892195668404086174331221015900036004144600166144160836096048072843837225259393606315451610338218949548980750055461613096984271380790074445335572844863029034565228111575540480698244337252083534228807866725559765552980021797338853452907337154084408183846980068585714040671966624681646805133942993143317842456464960119982370275119954949746854045946770332404411864075646798439966386670624207824899272609304442099113409887247882924447066484551215816179938168324395943633861339174549897684103076231072741695438752289170031977515619838416421105002334911170794080434039189289663903098806717557687652827969707108691224989541372948453369982994696508161442570374463905970374729086535668603313019554623577760273751689773383142606125007256656369914788429980859323566858359480929411898321688221598035855629852880468332300745635448014661108071935048633719522054957917283878545505393271/15593860627977579090529175898243276024551103803351981073000667129263101748475927823592771108098457198104734211970716401365889175512133546568722447465101222466116441976569284568931098650229792717800351232249872556510307891207704409598643770943997580074528705274777461509913203139995035589386149392822048066245077707228608699283295239979008073305521975271403789520263671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.54873841198949059852,548738.41198949059852,false,formal full-window monotone-sandwich competitor
