sector,plot_charge,input_charge,minimum_tail_degree,exact,decimal,kind,highlight,classification
196,196,196,98,399655240952852191799810740440278854008970136269795231404852047070296163591108169525552981251453275732889751217469216445861951972430376655885985473711973523077925438104554254760933083037807344469130828610022196524124816573542527299056001844594245814328600531164094826234839527797577001559893820302169762246457321364161893818708614656556939216399773378486231967188277554674018087688707763272532466390771302636659484397/683457237771516381781320559875455389208888705763506095246955017387986489227807580207921719291047743173126335628148806946636284070597510708985194032304269307665516077666225131936581652548148189064132609366443842079676367773878026621070787143661665308667204339248842574209450839044950933717520861567841921197178766741129630063579752123038823127702044461739291277373521662522613726633237938176000000000000000000000000000,0.58475529830654771057,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
197,197,197,100,79317350633077408881666624152702336988763659698341205217825573814330765021838566831250082453197781927098010437708898379495641339360844270426656706480688120122797364519293299933183135990464276007274767989050134026370417188287463673761910701652164002256851577336060806839626871597936512160968205043307891017417547946187010851604725237742420283902415535045403397430286312691924310192488008749657097727413962824901/137073075849060484097723708289651311763386025602971370041514695800691575546569675149595781330389931521229069778207912769816954921073373922181484073986411427222339458999705601184054162865192129307611298597609529742426126205180454221434702724310779530252032892022995626614971076810226228704479479445764727093098589944611579937572473875967732783514592398833291546328005181518534148096000000000000000000000000000000,0.57865011156836210215,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
198,198,198,99,39904308764811551981686180561640621086408032638395496175357971187144081144459338210273745876881942296910643524892260316343255690769851684868807199040789366382748029661162676650969936595631460939166870591155108570135326851706345602131609407996690909085592573090550242887490638453813332376761678055931458264468438462218203396097414208930025512230942827702113645775951218909757188735323921075553411701212060568117053/68247760484590025701049210231232764617610004541124115578888484775006773171816428219520133460023401014421119993446297492521253402176244499846108720855992491783130845787023914273648143995491147402964030271183355468061328650138799600479596040623644553039391164311040658389763605045577995770168112789144272111901749760581028515665632199577216451834556757048978440979964657174976717088555532288000000000000000000000000,0.58469770262749831691,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
199,199,199,101,4547730049208644213213015262848359187555822526444777732111980613709345456579310230239810453020103795891477766454183225038840511147682917547162457474696268168028862234679315522494834537258074865834208630353841281617770837682522812435571637812074388284636216171730058178398577474666451206096942039449467765770771345640992578497368264599442699072809750482016641314166786247394309571858978962686441327436197556127751/7859140106396738915160611604904023451362865279546331153052699750020877010248161135293573960162385399441603825208234391590728544061451012090150997835680825326252474382305366174068271792974945830014285863547719851148529150804393332269386564745846413915906060471009454274836686126812060340147776489467130646435271551365858811448199055356779655768976857709523980632007519922593459174763397120000000000000000000000000,0.5786549148687576416,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
200,200,200,100,38575649672681970382891904211616244575032181426567041993423669739432640973260457492863207408388289252329202313404235203390327879637928839754246531524785179072571180244946919989594660247903954388939991189450702401367693048003769986707014646199339272612121547137817097792130320579529878644600349291134833336796466016755706304583744404946769656102061411732643716494360776457276216448751930533874863586351555572351969/65981742878274246178464605833354745087593273361913229753653147246462158311469322516644630027098428062026294464735371478649121246695451283964401236061754450242889457837564640902027017638318827372181227893571886200486035548389524210874560907747459358528856202023220509785732791273441422895948556274737296983457580399689974431571903363369256220481809545484535531219235981021465425742292582400000000000000000000000000,0.5846412657490401843,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
201,201,201,102,3909397654100112645476782130784460849042054618615761082108331327775667466248118636172450957324879720947701036224564761395586065845973585992324092267003113299872533806596507262430539632697651692996389419570392736878281593304021806679091716405023323324617391705602274694318344875983939580998904133051683456072643337341246666860764114150438055892854825689059190551548900383435369489320064158021145022666477049662098063/6755953851171456720617129927320803102684914206439325406822528372231041550944510462666737653435245163839528882143761020902596657972873861022650668261234041219975048567779981380360153694072434536624837547633664256949723069867134891660979887752394848440453457771151209872347353506310770846091354047650666099624586538016714900175479546768637103002509550749028839592104346844700901129787644313600000000000000000000000000,0.57865961494426698675,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
202,202,202,101,45076408102484014202916836149170192723389122224351950298931377256201766379853545783280961701399734299102372137836102713931030628740055653449225715828355071306563325721335155744053488611511921222338538478963168377904184687280588607858548198701797184439886263225425115365223294294666461569061666175901382192106204910014302961059377886663810512463677825238125576934106793360296030648057283865943954421803557938131529597851/77108264178273922276921797109469038358706337894099908057848122650500289004040326816205246106260800229551359159197820992771766455599815758784062901488097113562823617664862158622518326113922646082203771233218483223681614729523666267067668660852778509494316970445581234755649895415998963896276391315010426824934150560600055660675450514264622749286827633663928114128939591175578433498718665225273344000000000000000000000000,0.58458595304736182818,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
203,203,203,103,358579105370122123553751213555484420799909647762411554706877509677348113492898742363974451890788691379158176702765385598212480278976779961770830297683669148225650475946876363095093095491700257936874365566726397867189871515362010205608235521983509607236399986873552226669514814680204540829564849977464903803022698860427428060580025906462508310764206758539967413659630230358962064808510272398968367618822448316608807/619666977910430971775142972637181913298546457829206717695273595614001159504935662123991936819115721690939775239341146549389729245952806002699653088748228290039047591793924252191727317218264162206541612612608595589601114548515869225777777911800568586240943490872120601593639434305060437358363426232367139553223450122227384899542733850195804820938332289899270279232180309887234872047944335360000000000000000000000000,0.57866421505835430317,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
204,204,204,102,13658740546516368116630622336519343145631802969172615415325000574686980642899042313101411569824146509047696840107752257114469711220513259401115837567050666652535300895119839153136569750117913265714969066065259268014696946561928103982872452824176074267012236029424164250859699442264527758077898940929763682254707806043317075415942450071138084106054568099525295852781209907859730637333445719635494980508000153679413986861/23366978755747865301960000036530866214145966347238788150918980699078869389618376200491637863596187415062299884226512946313208317852905640838922420559390692878115819809687769664962203557502415786323234198918520958371696257494592961746156712178782923949018194374922946172370442667610665055245974358080551324836824167267972006708553728937223357074615004544462484653988474117118449935651966738759680000000000000000000000000,0.58453173126442625751,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
205,205,205,104,7955839891896122457100447036674704148983744068785934033198668893050949614938221222939545374432357826576582079470522088443526128712651457242739779169980228294891605985598014067195093217274227522385215198420499108978923444516824530674168866138500001649655228246978112935100876663642099562377792215590579770498742846271681349957348405679610134377626414064538141412430383006129784397847832605101117643942647737497944984540899/13748522496131926188313877772332279739896190717023583623768129615437513930639822078484772534928668201322303979334012257452449366981155626318650411490714895079064453886774091651611412169984233819538535190315781295123132785254758379470039241159699650025034459152661475979522062039991999050226898800676512096300268201714986587872665369701949282814825726195073844536381586192118440811196327439750712524800000000000000000000000,0.5786687183393310896,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
206,206,206,103,242904012686493027428258105265132753375670480540102616633619591709276891569474356332361498762003050836864323122365417712572234715258000840082352851668561509361925588253023366627284241462111384693895912640345534635448620823599497871256083876014327407972967477469916422997773169059085312234554277164349601628983248715055284045606413635106905168958804235968523258191707028666046697711328788858347087825016474279906783/415590965694912167884351665362762288603811893356656224012463231983729345683885047432489364230565795058767873127065007963287191729130746724638042903425986115129956518935846288318222025387847791388267785134816820247433500824899746026092628521674150652917696758072210308291324085237331641647502323681665223078155681479770867019377249544673053620998879318332966141770434292282136652638029086720000000000000000000000000,0.58447856844128398546,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
207,207,207,105,1582732464639128788016475531983707193404381627559829452862564902208223730727466310819572340753662357599926262046587919198152952429244213837112946461134110340914748664445561897321395321040808838477916744898923173254249202866634799719101884167253013027070995785122753443995698754872592997327866327288214096823916052469542598678977868196879443463985315310768024464139212602454554064654598321213385172524305038333042102403783/2735106208735260409856558067628065127599068560909590179756878075187191720163133361737769175252444557754918276951407464106556476681971014547252107434810453669626132893939097674651907100564933541942967013077206685197440961955119383886808843317542578549026501750982561101850825401934755507994082597183942108772090835287668337461537198198448562822642497794228036687670335209053662735292459042996224000000000000000000000000000,0.57867312778723856148,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
208,208,208,104,98936565157176453961235567246528774015697678025209838505255251614025530802452238215628145027033142193465966060831566464636675621553316367999152385558519840716845287131743319191047773524656232931353510418830445264449714474128061046697767103425838503166788055347565353640017009215601167792815659809350125020081700841541423976595337914175092452187691113225279224453802475219467593913914696559840115710819862599274051057/169288313166340565652079940135583870595901890122131842891658148339493692433431880094343211648408416100931727149264809157136964004074221059670332461782359960834166134664171283675592343151892046395395199756429409522820886619099951745557835692400248085071481767270823331457590289321349087277057066236154658667581073426955377688616935763141538975165480605420537888264854455794970785934459912847360000000000000000000000000,0.58442643385525749888,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
209,209,209,106,86311653307944763586634348475874196206407938640910701159348352891030722059662843414227284289221719131040351808279107916075521082654327335785278896530844449311323839186847039297439716479686161940289308993885308553750763433480803469643072245068896835273380071236460977966721273756819686807059095379377021123668204728024493143083699695759514446945366250931141309592237397000354244793126363464597364364702365598411118657/149153304423298007194361131120192901607760745012504396057485464717762680224526902967958054380709593286649777985652355394768147450902204214108957041705134660108573352481702833447284637340954045247191403924951615849450168192575094879206875262003941258648900757851602208904057310257228780173222508801355375765987693038749325066308001566548940201389688572720141556543634209433440432197465140101120000000000000000000000000,0.57867744628031669851,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
210,210,210,105,17947791107952845979356277988619305928754561996635620806000448032025551310709401719633123122057751114346857215100424610635024450293873415632092587251113615414428105451729065371311384920972024186078371753311145163569355464147521586597126497788387659298231920868505796821929342827605111126213299215719402798293325177461132244796345843089418236520703977203924529681970662834824791597733169934338123114560214880663494588477/30712781958074483624892835008156346541303024796475329425116662054980894481252974533137824210729552346974294368926579806727008437405829051458206067318973781335922748852202604129551129934141625632292387012881448512230077613858028286065844634837264919029456154170653996253545140935802471497209466990013295156194995551436159589026705653254827312203577400986755141664245913659421570382764436315176960000000000000000000000000,0.58437529796073450772,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
211,211,211,107,5376188842641041403326815287685210327653510128578657395324332129677116972017640325766557509668740749597915050364470412216472830013612993462709709806336002610662167050794651304479780967089992238807939789312864555697646212066963859958318163563155085103318982551466935448815082236084944877645195108894538864585512000113241178274482287221205659863056220985792510548170147400209587947597545930844419108760711334720887419793/9290407939653678991792037248821382565485549068363023766712008708281288906489199826538944417884079537220950955727778222156300732257363220081213811372305693598353094488446856472012620140921599725453222495334683077485613937479294189295330010910836183708101684989226609999887401078077388058138333578609741933569932758092535497159369031690515280115848027540543516054437623804037043696167848352153600000000000000000000000000,0.57868167658108793372,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
212,212,212,106,1331012822572508649687194917388445355732127592247280856146347494106487425956060841656744488467603321869889130004108513162173208774582501609329027180910570703247432578174708304257753803423098672188964835726402417729968951807604644797546994935248674853909248675309791786652174667439693013486356377090081737550918883003659064810767905788961438908023492897670895692302122615126440955385365365663072570351748447565304101501/2277863382766881588252334806942076978724258523562866153574547777979491599289290529620497332636446383273019783271879875715072243545916853034333440147001703808411682707615006473499619012557657675961912255840675175778371491776966064097241913044055232137523760947036360159941075973248581523407409116556536059362955340013556940882384486452604514533965158831742947185253682636342726295568115522600960000000000000000000000000,0.58432513233333172042,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
213,213,213,108,3394256376071361319341708395435960660767029939562048329074616805065865266149948464367199723049898424465043362592323387634161561603037918717651803573935676893500321125075682262250904759149407806273035922245461804609085231554107945053391300083127414684712544890352348145311631493961126775746870690589965544768741496154982277179134314797404741187694576944659347771429751428616986318569243454260075552541731918362134926547/5865456264678214107051013654711382592011713181829083527846823835081333636583131785722586441233589814245816196897414135587919324289446800939079570430133333159450461462325561593243985202127017396291914449659552456031252079009651459189024691511157449749505635625953163420505482099933901055747360462414716549213262159502995457353185600110439968408252024827591314272327940115908795862544789851340800000000000000000000000000,0.5786858213420800201,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
214,214,214,107,434386459374824540458442075099415354245304475267628905122025868750731884504636571624544831649085553523782954011019237981566884032574974538142530826216106890309502559076166398324628456679495009916801787395666886344738239690723263791866564886347043718418304470729408467827723348225911642593198244437256543289955651830315594930486764659288396913560584523488274572424381347592666858787446227613698816422514990474910461917/743461183705855263601739299557969566948025555460155880208440933891745954754927556500705851492183431152521808631241614179030851196868920212060023512165911054130423238615984033839675076638839551066285474415541084532656247370540039351805917315330966712713314237900477131015656544342709320466929091631084436818026661628565281781582536675424117457931446870753557081262217121282399292129096708915200000000000000000000000000,0.58427590961720765605,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
215,215,215,109,92542509977269201031263903670312196141066563008774063721200624955388911287683724515590771139369822011835907893932019114310417534475244430219685407664372949334221883248598882382475390137297463455228247581349836043087639053156027756717093777557054447349277142777790335299718837962841951738671805789649502125562672052262466537326812169914637356515039702823843506598820280865785549346370501931723535092466224883667927007/159917276382527885037256257266275429423963639569086862512459992711349280367254948445975964705946694996815408327887658153861413518344393941935114930876046185699524270219512129174817651431140757090815916823716598404018498526209892331941580889231334515450022540213241992273084160593994684732522151055673996660562327910545881565404077297750471227309995543132691870974768549078919723723007628358451200000000000000000000000,0.57868988311121671853,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
216,216,216,108,3033362675263606355790687121087347547324309961738424217429754919015827412206090407990999468470749479326009389292055034528402776572459528828005226846451650180847263772781810699384429765403583957894381454600190006541954081095887339742352922679061688948836997646005225668314403941023759622127696430438164186841005292940092793616140254333302002971664984710663077952163866611699357759193338970316570692722629223993911012287/5192090646212944200048485526553023153639710753788177822484699118517927431977745947305527330962952354306425157129868024756781081166374692370094689104302840810831659220298605002001719958025193446833697473847449159100314606675805252980327586320554417124924245243190583493057367732894966094276334576142234138105159376026872022177558689793875984202211512513984702523186665323756655327716553051340800000000000000000000000000,0.58422760347531854652,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
217,217,217,110,98230983243240839503167850150590138049358863786473768492849822487495856951207168377190590853168581690630524551522057354475301301830711186369767626256896396223514550949110436902316889362654669252697885664556301891058699670794198277001750864803361529750505181006918034330658703852827947336970552028086087175141030662208074039121314288607847323517372569532353017589605889468471445974441347699123353838187960200605011489/169746025138525542372781838915422199571091681711027493352094791088103067266332072753727801506502104745422135237606487066534029924120242892038702874304457530561847501779403513343789239893463360674959556075811048770734496051507222063616912608037947775647109690243171931962707678140764106247576232484268179154676342754691436304566496267680080159736837362069105975293336303752936408858289504256000000000000000000000000000,0.57869386433689362637,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
218,218,218,109,3395797282547848698322523242421323096721237061090308044583573476723398600966581612939211496071509272648571261154121192182831623763749613881923179303447148616843244515279664742037120568877724916133836411140746969368592804660620347157050860849107820465214934003428011263626828931609243777433690512252460427774540444128014076336251251686720862715981733099445311078993241635438476957908387190368333906791657786014793662999/5812927841700034620868236605987754798173761438882616914824439303813578832274309755345742517630421657137251576112257282755799284088788100353107949409991765768250871185206403313287584534401461733015168664034246858938472380381032353966541175615085827079590574567812403263448142130413608357874880784180947018572384828547914665139487703670391775336468199184746051642722745266539185625623745538293760000000000000000000000000,0.58418018854242681481,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
219,219,219,111,405353234768717927409777419099427905051884805810682987774776878922060486708647812799476919176209829041450051250989500927860731433594855283957253860354022030632660668366117588370674550806956268142504261862792558443515261913340151658003751507612917655146890782088856248376851904228586323917491977755437060726192466387019178742408120762469781405158746132529399716307339362945123996795927545435761027873283098504536618451839/700457574960043284910029453110792128167616415737010875343824793356334300771844045705661859475557784998163924877763013343566628579679250689050461858627210126901452843602793719357995604827951090901779290071454125000714782119683062929754098701675563595387660786081485749041575227700350073964678885008856355376424330143407420635628160337593830198433776516003865002243551212461640278520097118491770880000000000000000000000000,0.57869776737276457101,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
220,220,220,110,30252508110856668984394762116984021169700063322738234571903993534711912762557143087726811099126965911308270190692503093640175449572971084434782327240752370948707115416047197069532074885363940313045020916049041083934006853546525285735843192004741143772204101131860148441148464541742207630307706098315963112741534248704175337371803681291022582917765697847682901459513469225232273426557042828718188952971878861868799867/51790388396635874879466540063628226111047982789066476772629387108944830953737561409600547033295450037888941006155841275623700417420083696546436146828169187698626163423280987760323022284351273520422991477198006313185249475521417212642506385443047508442638099917270675950411010710060341438675905492928485453862153579062743391221117529313625885772181273401890025694886532802610772072970552606720000000000000000000000000,0.58413364038068826822,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
221,221,221,112,183095032806438127554286709055287116544361689372986310088851798933188588856434858136355560490058892682448913195760114806618019627564770210497734329832163841914192836063707201225518664706209291461065508593776639220913482405722708670333548734672230475111944501150245535672801002039920909140353376324513498093813489585231437925481590466293510762505466978019416954330822417400727614276974157591396999387479836464405479511/316389369844828720607930112041166102377470819271779651436755893730716502944281439573326715973550751235038708365680675724976788063142888705398449511176086562711758547701754496811253295048909822101129732538977082870571837966677983582847540508751319904659938035358058074183375673494530190383414636503960721174887780681019908618537814069451086202320658113490588500759404803902088249596587697766400000000000000000000000000,0.57870159448225455545,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
222,222,222,111,1837139910018560870547328056829984431376298879603303739933701298953464253416429378601289628296742568669951419318062799722648798992682600359016869479247713940675266599823173003161434519371975130752354676931027024248623188566099849813938409507413372573468614693371217138657256993951321982514972464953022431064665671855922729052091582919945405753784873615714810688340994427244397380973645833290463138487955084316943459947/3145313913464093224102014143014195988782695177710764875837436046405128596544542567052567264200741264296531126407350222158465056221993130860425497652501409159720319022773735645190939049009316129144050012167643732936263959342696436094990273230685483061756014635596266959928093293468745746240416415587722725236265206029478443548734747695400707976932424944385753668268589934806403761736391768145920000000000000000000000000,0.58408793543765102907,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
223,223,223,113,1722800897155841638802986715215836538659449323664061928517195335988088206692930644423672377827266440203799274635050178466845309094421440870911190573105516690485846455062201637388115918248888792412458009478464277566479211419751379477941119757846774189515697007466311675753010396434310155186234519850876849279204913131382762656074745354653708235251265383746300146821705899881329857379640710817443618453223770878146789347/2976991492436955717363474487106910222134365402808046003244368521020068813286971168685155150834740321176240262454390151519790861532287659627957970141538004322531403471703659688733393594784390121339804668560592108843531081987236005846429509948650003557401464298011906311025395081622164328662484883335081151272653924021128395843006148812493050574771569461623073589951131798479540367522357363867648000000000000000000000000,0.57870534784281912888,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
224,224,224,112,60916972449170017175268451301696289152919266774086823532270970510636857636464618809942420628846600320991833042688495229616268777903762300099468643639063530815780978655486507485184903864232822106228447405835036646015065512154484848580756948104401354951614821744464093447511083546338027783151269676231618315932871393071789766357440343197679673728337369582596796024823340150664737631290162154058741895988456180737233/104302195436086287085381792797290297634894371845887119832697587272041974140074995122371413171292647832411883971363313693824616764453674192309419099561685790398137770341514347674285232299816005400983561658309311381063293243872907594004479270916231368877012790627368007595294009576540999841402103290040847360375128858461475983555128854453219655689736167732111093677841294195659394179064135680000000000000000000000000,0.58404305100651865423,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
225,225,225,114,20341233939933624636957286341396025488131210756037649546537652796758191324802917033897987554376094231153308051436586870561337263684473565194820055160338009338748577314941382403498563432844449123154049690097675227540353632949441858004554848491038904654730267598782010434835143923616377953575492204812017239163903494435450806943369657875644698082903753796475954785487853268003275508002848008470041224249293698444038228825987/35149328766741451418761618462529903700266839850400058135499486310316613631767243309789439492416670002336010515193423436399941134052297759370168664675797844043497573518758173589160906596418113140044408522185503580891558541736718706593508296804968046545873284264052821199882609601237119357058453135315881877208868280520788145657916683588296256196986721132729854784370019311197213983861170085605199052800000000000000000000000,0.57870902954996528145,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
226,226,226,113,8723149371758120535530380902076552034335302681537730266971084031725895185811392950036680564497448096840834084723711765087692038468353845412995544189697017983672724405911639790122600222265514192958676074779396255422521909165364451322975634216467945422862996430002577335593301734326642820447857816327094978431047164515242687610871145096375037028045060678878031157120188621101618814754926087066168344091551106718136118089/14936926076473487187243686762948357629716010167729653486574363863587051650697387720680204262341478969359560668982353327344850079873396111199367685023382764690616626902867657624586983346354687027703413372865028772547489790854529859127556302302508259739909537788586140539711566575854927110882911004998260930259477945528898208896123137730458568680619877351827605378362945668327770467939693960888320000000000000000000000000,0.5839989651885323374,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
227,227,227,115,661311662283852439841913163274866890407226337214769621083179995073114751114358050160424800710896947158667522314014462579997478951325237836040773344167370177984192154634870412034524449497886545175948770597919044250607885436231819113990270521709235469837812269497233427574695220299844149430884607511607877607755319454599761330633488568853565439803969683948237667540276493835631731992402252920209475572041567576931803429542593/1142728903297206634509630945292802159486295880440739524063640497286892836819454590024680165620875861261875831270495577560772388204819872399835784360518655472368154734143700083980557141452331388854252737117256607881668350879404673582055524571552510395388068564593111607322508435841795305977853122703116322863011924588669096252790886723899923326007803495673704286191319056299966290718351911365923307520000000000000000000000000,0.57871264162105051643,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
228,228,228,114,93639470546747893125746969117912024799131297548457891119825794851592115244693928348843029535735496219634531120981540794434817514067643337813090803169102752339321929706123195290078742410150461060004346722615481049066064573716819623522136483231359699527518549203446799324928254443757158768450631674073535053808834630989729092331807479282758061204138853999793204186707295862826617565473212876384001297941336537255047375587/160353734820695720887917865565723644388935252086445566076139887256569500762050792636883481947203947802313398577246616100492619713955363389567023317733439424704504763321447987044146328088487534464148015956926344744480117719035658664054830360256609333326642242597123013204249149007914413505323257855151164958918879111976351295848104109386721451772684021377068306806929776343516835552795853911909990400000000000000000000000,0.58395565685734507344,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
229,229,229,116,162848861885885003592627314169007780925242534782340384408903182491475795405334114128967313215732127434270333246888849234015099490832422670862872708598594690385891623489084503368119192306305651233142246704908577158864789078453941591823811658066041916617064442273423246507970918179313897797700111955321132948761718633200130441875190012954304083028676321493516182455269610595210112075484220168432024939300181204568122932598440121/281396763777749734761706081397220695215115854865557043892879073929334464089639714481575790162236826996843031578579987823890767041503591187444409290193866016612756228579602024913935773503173906541484673196910576171237084368226224913964788298217281428459791781320073484065630899591570770180878479953995211084185608762406554912182487389564780719240719570593212165029554588371324632354903530486189124485120000000000000000000000000,0.57871618599887253431,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
230,230,230,115,3765156425616242280446050251708243447498656046395762334506277045955695684426203286324987301564971177430160382258783245388673588773058959907118242822653093778374206219379253650873663593681583836719140924465390538136346885601835136571991465657224342322589024407610450166827008720080077372201615588558415796883750946395743193832414981519564160404146610616088975698735729739867087839027255634638072245970691106473977646548229/6448145091013934481189538619458683442457046687011391774620107525832041736315395997967189575547669762259876614043741266926472221702417627490711386441346042945510165386315385051706379740452534253438551137254706126082412222705164633228306160274085295465957075862144773149361395432986205972591536841890095716478552393806207628512834693055046990096751239350804192238202669007425835306301165876606402560000000000000000000000000,0.58391310562526321792,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
231,231,231,117,487373157328315963330464243212675153585983160216630755247912381152210733237618264730931075339869076224126974368943365300436932568771992080961492602211016713263966036733379070316700108928325272438356481800208909561132773359701388928668152380235276371325877585653342225789549794796109187107423723276879364135846623511250426489354830288309540121118982627044666589829714449191342675884533421723351832591759200033014106671333/842157588861304291303587538064509276770030331039350498883636777471023221689430527365078790773264000548145404026184222060582035398292750038090818804598422410114649106434767493033474901665871574326990981725795034402648335236195727825097037296759572054540291294331392275117764753595171602921700952167084030755968663522354788695630859099545216167134695560457077918270364217573597755873927817005629440000000000000000000000000,0.57871966455506451688,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
232,232,232,116,228447809291369326741310091800896692142838004191336993346677255156830545057098431387887758184975443886579586124904817900632482219926626637902641278600006710909078982491075062182940221013135608411453827942421579412111730162460835902036821734132403080325799301665041115206293754877374489531882550867830322091933322335678801854376869738659670181660403267998653295439913196555804189078672623801703918900240876989404806383902909/391263986593166497643349510093063794544772157734814095662456683035340312820052947289029266487396991257509065516795332679024464799489146396503318018846128144124157063510724862745028993931603005320418865833301009275584028953049434262425096716151005658656571999116954299233512009175966157663649610829524284445843287745198916672440579262308516022785318762813487165316571044597774926978441325964752322560000000000000000000000000,0.58387129181124386434,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
233,233,233,118,3012446624486271780767259583991150800491193254808803210141422053243901350573753167661308842150909556759545961682494134258767171671084735830571899510530083539590021758533676983360155096037539011711905607554471318068710747790309877277317486444473650018469369569219762384136865996769035667928655173301674605437587523876847537933215854605556225533525043997796873678377354794808286730088947894726740802704442583618914931612993799/5205333489042651340358877303490528550281799787727670214539838336440556000415794541176236238969400630058174991995446463176635791953268469375968719779162167082742857172149630631179724289049669006359565549033943008040294700272930580200253634853113969205655742269724705435503828243809782165942239729053021829189282775073795970306244398252885044368038485114343228156320852657412600905408817478924815564800000000000000000000000000,0.57872307909330733544,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
234,234,234,117,208528458079794602985067548943000213709435872044299551751220002719823132256261226686113141194738895770015571048359546670743355023606735087983642483777726855377020963698727041697048007845694904784260142961858167292718310330141876355917213449434752503435849858814342772944583809642692458029465468104353218163631956824280882213261689419404306955402593103121348446026259397577344745151348130434007396935265714733339908939589327/357173129039664084895733135943769761811170954708121663532151643287580964459934764039701554443349377366727083750982955750220721947724507751002766579700742968504073005037495494789340963464380887561010657576121024546515522525156020468732181595944952292496992486495312758855447320474651801210821524885150120694946562731057368748407929832534424438232687414523344916486885483694540446431245562221250478080000000000000000000000000,0.58383019641054101356,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
