tier,caseId,projection,N,dimension,d,beta,mu,gap,c,alpha,spectralAbscissa,spectralImagAtEdge,numericalAbscissa,frobeniusNorm,henriciRelativeDeparture,eigenvectorCondition,sampledTransientGain,sampledPeakTime,sampledLog10TransientGain,transientGainCensored,timeGridCount,resolventSampleScale,resolventPeak,sampledKreissLowerBound,epsilonRelative,pseudoRightExcursion,pseudospectralAbscissaLowerSample,projectionRankRemoved,qStarCompressionLeakage,finiteDimensionalOnly
broad,B0362,qstar-Wxx,18,36,1.0,0.0001,0.01,0.01000001,128.0,0.5,-0.008643234219800573,6.442424494585269e-15,2.191063453306144,934.4741540717303,0.13450792859340605,140.61525667569134,,,,,,,,,,,,1,0.35990526232879483,True
broad,B0362,span-sin1-sin2,18,35,1.0,0.0001,0.01,0.01000001,128.0,0.5,-0.01000000999988885,4.736294906317988e-15,-0.009997262418080766,934.3221749896674,0.1326222908743749,207.1879290466524,,,,,,,,,,,,2,0.2017296908020381,True
broad,B0363,unprojected,18,37,1.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,526.3190203105873,-1.9098693661915567e-13,26505.775022525035,53097.24901458188,0.9983325483292689,139.2135335999169,,,,,,,,,,,,0,6.550715365062518,True
broad,B0363,qstar-Wxx,18,36,1.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,0.373845898790718,-1.4840905948903388e-14,141.08283779446137,3088.181064069491,0.2705536060694416,21.106969866091255,,,,,,,,,,,,1,6.465513629283716,True
broad,B0363,span-sin1-sin2,18,35,1.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,-0.010000009999773862,1.5976248183968736e-14,25.982467267437336,3043.392278249466,0.2512734983163652,20.438885295897375,,,,,,,,,,,,2,6.455015877589687,True
broad,B0364,unprojected,18,37,1.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,16858.077032567642,-1.4459544672718039e-12,848201.0755946448,1698851.6171850292,0.9983769762962759,153.08064915713123,,,,,,,,,,,,0,206.5820110882737,True
broad,B0364,qstar-Wxx,18,36,1.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,14.305966073389584,-3.1975435771258164e-12,4596.0727640086825,94239.50403589122,0.10017911743181009,12.529175761276635,,,,,,,,,,,,1,206.57673854603215,True
broad,B0364,span-sin1-sin2,18,35,1.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,-0.010000010000106701,-5.698896025896557e-13,1029.0116418228379,92735.5572078464,0.025341886963172394,9.756738151164143,,,,,,,,,,,,2,206.56017700689128,True
broad,B0365,unprojected,18,37,1.0,0.0001,0.1,0.10000001,4.0,1.0,0.08631323274472219,-1.5013377278678912e-20,1.8246190278818806,930.3571928126045,0.006653676486795432,7.380415456300512,,,,,,,,,,,,0,1.1690028988173145,True
broad,B0365,qstar-Wxx,18,36,1.0,0.0001,0.1,0.10000001,4.0,1.0,-0.1000421349820835,-8.580460277330047e-16,-0.09992565118141902,930.3444500884265,0.004364168100010025,2.676611471075335,,,,,,,,,,,,1,0.30146067884618405,True
broad,B0365,span-sin1-sin2,18,35,1.0,0.0001,0.1,0.10000001,4.0,1.0,-0.10000001000003295,-3.663260962469975e-16,-0.10000000815110247,930.3354025001803,0.004301894446240702,1.1798659328279302,,,,,,,,,,,,2,0.057893885459802806,True
broad,B0366,unprojected,18,37,1.0,0.0001,0.1,0.10000001,128.0,0.5,14.263649186083368,-2.8162675580720468e-15,75.58769907032591,946.9967256590235,0.20634409747622878,222.37721774627474,,,,,,,,,,,,0,2.189971212692103,True
broad,B0366,qstar-Wxx,18,36,1.0,0.0001,0.1,0.10000001,128.0,0.5,-0.10675721283623642,-1.3822257816650794e-15,1.6776166866024467,934.8836175563073,0.13459529694186784,149.0975122332216,,,,,,,,,,,,1,1.8760344697934463,True
broad,B0366,span-sin1-sin2,18,35,1.0,0.0001,0.1,0.10000001,128.0,0.5,-0.10000000999996955,-1.1062924474500837e-15,-0.09999806771195745,934.7294354035446,0.13255447790364808,152.25431724070359,,,,,,,,,,,,2,1.8522634906058832,True
broad,B0367,unprojected,18,37,1.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,473.84507806188276,-6.252776074688882e-13,2438.0174561576514,5734.528228350525,0.8468018829353172,22.874912342320176,,,,,,,,,,,,0,59.284154562543584,True
broad,B0367,qstar-Wxx,18,36,1.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,-0.02917391564326062,-2.8125562457735708e-15,126.65081478600683,3089.302302142776,0.2697796884823833,25.4164281005576,,,,,,,,,,,,1,59.27317647089687,True
broad,B0367,span-sin1-sin2,18,35,1.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,-0.10000001000008936,-5.147823544113328e-14,24.38074847440184,3043.938163309021,0.25112403010037665,20.47037977211027,,,,,,,,,,,,2,59.272101838930716,True
broad,B0368,unprojected,18,37,1.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,15180.675460660297,9.890754881780595e-12,78035.85118586336,181076.24992312494,0.8467449179604833,14.111827856562746,,,,,,,,,,,,0,1896.7088547002325,True
broad,B0368,qstar-Wxx,18,36,1.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,2.711162758986112,1.1161233976996027e-12,4137.5909916662595,94273.00728032125,0.09063750064060878,6.782671331207275,,,,,,,,,,,,1,1896.7082662401015,True
broad,B0368,span-sin1-sin2,18,35,1.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,-0.10000001000023859,7.409107883022901e-14,982.3401976420229,92749.71788356475,0.024417530147810722,7.747244414459475,,,,,,,,,,,,2,1896.7069293286286,True
broad,B0369,unprojected,18,37,1.0,0.001,1e-06,2e-06,4.0,1.0,0.3565190003577529,-1.4209256509051,130707.45697050927,261417.5974016861,0.9999936735053802,159516.18971814154,,,,,,,,,,,,0,1.0714387881061338,True
broad,B0369,qstar-Wxx,18,36,1.0,0.001,1e-06,2e-06,4.0,1.0,8.048529144862077e-07,-7.075002691200835e-16,9.354026958823957e-05,929.8908906199176,0.004362325476590623,2.0345116418353695,,,,,,,,,,,,1,0.29651882272352387,True
broad,B0369,span-sin1-sin2,18,35,1.0,0.001,1e-06,2e-06,4.0,1.0,-2.000000033528573e-06,2.2458305813187383e-15,-1.7292917366154048e-06,929.8822730468263,0.004303205188829107,1.179391908149903,,,,,,,,,,,,2,0.0020308295918544375,True
broad,B0370,unprojected,18,37,1.0,0.001,1e-06,2e-06,128.0,0.5,17.4512550990409,23.35651630293151,4182654.5795980394,8365310.245227967,0.999999993847331,429290.06113905925,,,,,,,,,,,,0,1.0818810911026993,True
broad,B0370,qstar-Wxx,18,36,1.0,0.001,1e-06,2e-06,128.0,0.5,0.030989533299264942,-8.188514966781257e-15,2.260023945072413,934.4287373680579,0.1344978994279882,116.16832318400469,,,,,,,,,,,,1,0.3189177767970146,True
broad,B0370,span-sin1-sin2,18,35,1.0,0.001,1e-06,2e-06,128.0,0.5,-2.000000081886167e-06,1.3802692222485745e-14,0.00028457967295379433,934.2769475885312,0.1326296797918846,213.3369166976482,,,,,,,,,,,,2,0.0033165449075778144,True
broad,B0371,unprojected,18,37,1.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,251.35770834468775,-507.9684379742495,133844962.50372061,267689926.19505143,0.9999999999305887,1673994.8478741774,,,,,,,,,,,,0,1.5636280280755739,True
broad,B0371,qstar-Wxx,18,36,1.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,4.033711005370877,-4.9619940439711045e-11,142.99694556304183,3088.0744066939556,0.2706134460069975,20.75141930925037,,,,,,,,,,,,1,1.0387414663769778,True
broad,B0371,span-sin1-sin2,18,35,1.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,-1.9999999239135332e-06,2.0127087177424715e-12,26.039900371376927,3043.331717542752,0.25128937730925943,20.48809654931527,,,,,,,,,,,,2,0.08402125486096657,True
broad,B0372,unprojected,18,37,1.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,6763.169003327992,-15702.55930840028,4283038816.075646,8566077638.190013,0.9999999999336532,1933467.6603584094,,,,,,,,,,,,0,24.727963676078236,True
broad,B0372,qstar-Wxx,18,36,1.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,200.28504383447734,-3.431644894455625e-08,4656.888935554508,94236.38420686212,0.10126329445200109,13.327497800743203,,,,,,,,,,,,1,24.111622608324097,True
broad,B0372,span-sin1-sin2,18,35,1.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,1.9969313898107695,6.842314877933696e-08,1030.895923203645,92733.98734561511,0.02545572547821564,34.26267457888648,,,,,,,,,,,,2,2.687948063913555,True
broad,B0373,unprojected,18,37,1.0,0.001,0.0001,0.000101,4.0,1.0,0.13759252025762578,-1.7027577651334284e-20,2587.5075148090486,5258.910270985103,0.9842431057139908,9441.752204759112,,,,,,,,,,,,0,1.07153386312238,True
broad,B0373,qstar-Wxx,18,36,1.0,0.001,0.0001,0.000101,4.0,1.0,-9.824214826497672e-05,4.3035059034274835e-16,-5.483664745276755e-06,929.8913395788886,0.00436232740220852,2.0347831990294347,,,,,,,,,,,,1,0.29651870901091043,True
broad,B0373,span-sin1-sin2,18,35,1.0,0.001,0.0001,0.000101,4.0,1.0,-0.00010099999999105051,-3.6274949343920603e-16,-0.00010072939873352506,929.882721585794,0.004303203899041776,1.1793923684351695,,,,,,,,,,,,2,0.0020350780279103677,True
broad,B0374,unprojected,18,37,1.0,0.001,0.0001,0.000101,128.0,0.5,14.29496951037276,-4.4052910246270566e-16,82816.1980184946,165636.06422847012,0.9999843616375322,21744.02217746549,,,,,,,,,,,,0,1.0819754822565908,True
broad,B0374,qstar-Wxx,18,36,1.0,0.001,0.0001,0.000101,128.0,0.5,0.03084278641883283,3.717266732140329e-15,2.259399716868715,934.4291870545597,0.1344980074168386,116.18736825516106,,,,,,,,,,,,1,0.31891999696961937,True
broad,B0374,span-sin1-sin2,18,35,1.0,0.001,0.0001,0.000101,128.0,0.5,-0.00010099999994874911,2.6786737524487835e-15,0.00018546412523260273,934.2773954957394,0.13262960457882336,213.2226948197333,,,,,,,,,,,,2,0.003915474911454069,True
broad,B0375,unprojected,18,37,1.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,516.9909456139342,-2.9438870199781887e-13,2650134.2962444373,5300270.609402253,0.9999998331545914,29969.37995391408,,,,,,,,,,,,0,1.5648646903249908,True
broad,B0375,qstar-Wxx,18,36,1.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,4.022706748131973,-9.219240760728023e-13,142.97919104319263,3088.075443408494,0.2706127066613216,20.754909052557938,,,,,,,,,,,,1,1.0405234182523326,True
broad,B0375,span-sin1-sin2,18,35,1.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,-0.00010099999997352055,4.992602548831127e-14,26.038029189650487,3043.332319624067,0.2512892026996031,20.488130641759405,,,,,,,,,,,,2,0.10520257249531362,True
broad,B0376,unprojected,18,37,1.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,16601.534745837263,4.675239201966682e-12,84804313.4395405,169608656.89316693,0.999999837746537,33312.944910256556,,,,,,,,,,,,0,24.805832852308484,True
broad,B0376,qstar-Wxx,18,36,1.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,199.4577519027326,-5.529714584287666e-10,4656.324450744714,94236.41446235412,0.1012521764187787,13.303939723273032,,,,,,,,,,,,1,24.191663441641772,True
broad,B0376,span-sin1-sin2,18,35,1.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,1.996248861367212,1.6841072870530473e-09,1030.8411843684332,92734.00297765805,0.025454619184177636,34.26589180165965,,,,,,,,,,,,2,3.363865279138235,True
broad,B0377,unprojected,18,37,1.0,0.001,0.01,0.010001,4.0,1.0,0.20706382721204675,3.398617513799779e-32,25.364019944147675,931.3762609902672,0.05573846307501877,72.31403800878817,,,,,,,,,,,,0,1.0810631793239407,True
broad,B0377,qstar-Wxx,18,36,1.0,0.001,0.01,0.010001,4.0,1.0,-0.010002892018460626,8.97788355656969e-16,-0.009907836891843035,929.936236304215,0.0043625190595861126,2.0620107697000174,,,,,,,,,,,,1,0.29657383820482436,True
broad,B0377,span-sin1-sin2,18,35,1.0,0.001,0.01,0.010001,4.0,1.0,-0.010001000000004149,8.763647324368257e-16,-0.010000739853834746,929.9275762528284,0.004303074839304547,1.1794383238127315,,,,,,,,,,,,2,0.006721879519788284,True
broad,B0378,unprojected,18,37,1.0,0.001,0.01,0.010001,128.0,0.5,15.94566421308085,-8.176376588199896e-15,827.7123402356663,1901.7416567815792,0.8733649542436118,526.0187792924363,,,,,,,,,,,,0,1.1097173317739664,True
broad,B0378,qstar-Wxx,18,36,1.0,0.001,0.01,0.010001,128.0,0.5,0.016573787391248335,3.1346976664031293e-16,2.19755850090994,934.4741634525494,0.13450869722119183,118.32696727177856,,,,,,,,,,,,1,0.37699904269455065,True
broad,B0378,span-sin1-sin2,18,35,1.0,0.001,0.01,0.010001,128.0,0.5,-0.010001000000088451,8.006156355389799e-15,-0.00972580121859365,934.3221869544991,0.13262208943371942,202.6877957600535,,,,,,,,,,,,2,0.20179361256363493,True
broad,B0379,unprojected,18,37,1.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,526.1744169547743,1.6019648383532337e-14,26503.063131592036,53091.95834664346,0.9983322686157015,139.13636798068563,,,,,,,,,,,,0,6.6389502397693665,True
broad,B0379,qstar-Wxx,18,36,1.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,3.1071771314171786,2.151560884103102e-14,141.2221418976748,3088.181262766503,0.2705380904848543,21.13603194336865,,,,,,,,,,,,1,6.533989772892243,True
broad,B0379,span-sin1-sin2,18,35,1.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,-0.010001000000093746,-5.096950581896232e-15,25.85225576347966,3043.392517798636,0.25127184560148935,20.491531006287673,,,,,,,,,,,,2,6.453760842197562,True
broad,B0380,unprojected,18,37,1.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,16853.799613107232,-2.9807267765136203e-12,848114.2950724406,1698682.289855207,0.9983767140163335,155.88773993379075,,,,,,,,,,,,0,207.91952302402518,True
broad,B0380,qstar-Wxx,18,36,1.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,136.10347250947703,-1.8583543797093732e-11,4600.465038376164,94239.51207773128,0.10013302954085353,10.670732345706424,,,,,,,,,,,,1,207.84927546871944,True
broad,B0380,span-sin1-sin2,18,35,1.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,1.9288397199682221,1.638664066051962e-11,1025.4086725995962,92735.56583521843,0.025344870160985557,34.592715595946764,,,,,,,,,,,,2,206.5170273032225,True
broad,B0381,unprojected,18,37,1.0,0.001,0.1,0.100001,4.0,1.0,0.08625729983177992,-2.3041145320057405e-32,1.824555900737354,930.357206020358,0.0066536354403880765,7.133500750703731,,,,,,,,,,,,0,1.169243109245018,True
broad,B0381,qstar-Wxx,18,36,1.0,0.001,0.1,0.100001,4.0,1.0,-0.1000410299252665,-1.0559247297337314e-15,-0.09992604587639609,930.3444634285366,0.004364168096852069,2.3153751774204943,,,,,,,,,,,,1,0.3020128116275796,True
broad,B0381,span-sin1-sin2,18,35,1.0,0.001,0.1,0.100001,4.0,1.0,-0.1000009999999999,1.6648727458948947e-16,-0.10000081510299902,930.335415878963,0.004301894527152721,1.1798494526562873,,,,,,,,,,,,2,0.05802325840344983,True
broad,B0382,unprojected,18,37,1.0,0.001,0.1,0.100001,128.0,0.5,14.262373162472658,1.3939849566113026e-15,75.58528334742434,946.9964759221804,0.20634229062852444,224.18292632734125,,,,,,,,,,,,0,2.194074012367364,True
broad,B0382,qstar-Wxx,18,36,1.0,0.001,0.1,0.100001,128.0,0.5,-0.09374678029013046,-1.1045166464572847e-15,1.6833789610435184,934.8836275092763,0.13459592386022093,144.8373099859959,,,,,,,,,,,,1,1.8788928128646227,True
broad,B0382,span-sin1-sin2,18,35,1.0,0.001,0.1,0.100001,128.0,0.5,-0.1000009999998853,-2.852695257186589e-15,-0.09980649963430693,934.7294473030172,0.1325542991063924,149.23689617562502,,,,,,,,,,,,2,1.85231759501199,True
broad,B0383,unprojected,18,37,1.0,0.001,0.1,0.100001,4096.0,0.24999999999999997,473.8332364951586,-6.252776074688882e-13,2437.939911058741,5734.483761524761,0.8467996543624515,22.877073471651745,,,,,,,,,,,,0,59.29081269929045,True
broad,B0383,qstar-Wxx,18,36,1.0,0.001,0.1,0.100001,4096.0,0.24999999999999997,0.7306531948012467,-3.00404681235805e-14,126.76615040073341,3089.3024252825285,0.26976624306315394,25.480044386706094,,,,,,,,,,,,1,59.27777346348125,True
broad,B0383,span-sin1-sin2,18,35,1.0,0.001,0.1,0.100001,4096.0,0.24999999999999997,-0.10000100000004872,-4.807412733428563e-15,24.274380072150134,3043.9383271506626,0.25112257525901854,20.521645167694896,,,,,,,,,,,,2,59.2708325441356,True
broad,B0384,unprojected,18,37,1.0,0.001,0.1,0.100001,131072.0,0.12499999999999999,15180.329824713432,-1.9895196601282805e-12,78033.36952763471,181074.80782884214,0.8467427293548898,14.117486214549432,,,,,,,,,,,,0,1896.7733090669344,True
broad,B0384,qstar-Wxx,18,36,1.0,0.001,0.1,0.100001,131072.0,0.12499999999999999,28.348286688416543,-9.244430545762602e-13,4141.217482307364,94273.0125209737,0.0906326805738882,6.811329005923879,,,,,,,,,,,,1,1896.7672968516208,True
broad,B0384,span-sin1-sin2,18,35,1.0,0.001,0.1,0.100001,131072.0,0.12499999999999999,1.3837330216053734,3.336469829453314e-12,979.433527990384,92749.7239082644,0.02441962514311354,38.09698404995249,,,,,,,,,,,,2,1896.6633452453596,True
broad,B0385,unprojected,18,37,1.0,0.01,1e-06,0.000101,4.0,1.0,-0.016621809699901575,-1.2154863083945635,2587.5068002021767,5258.910429813036,0.9842430064486588,4103.2117203646585,,,,,,,,,,,,0,1.0747156573722072,True
broad,B0385,qstar-Wxx,18,36,1.0,0.01,1e-06,0.000101,4.0,1.0,-7.261773486154397e-05,-3.8998720411898083e-16,2.8004575737861118e-05,929.8922358068922,0.004362330757654161,1.3829750142665804,,,,,,,,,,,,1,0.3036924465791548,True
broad,B0385,span-sin1-sin2,18,35,1.0,0.01,1e-06,0.000101,4.0,1.0,-0.00010099999998738582,-1.7582766066314455e-15,-7.390171917982193e-05,929.8836169681284,0.004303220460300889,1.1793971712960643,,,,,,,,,,,,2,0.020299843689903233,True
broad,B0386,unprojected,18,37,1.0,0.01,1e-06,0.000101,128.0,0.5,6.2571114399160095,24.462639654571735,82816.17514501048,165636.06423411728,0.9999843324047359,12895.34523505823,,,,,,,,,,,,0,1.195957859561058,True
broad,B0386,qstar-Wxx,18,36,1.0,0.01,1e-06,0.000101,128.0,0.5,0.2605926548319315,4.651008175691422e-15,2.3341856193235158,934.4301101256951,0.13450592267504902,138.61815423900882,,,,,,,,,,,,1,0.5280105597525024,True
broad,B0386,span-sin1-sin2,18,35,1.0,0.01,1e-06,0.000101,128.0,0.5,-0.00010099999994841182,-5.378449788181656e-15,0.02835508303560846,934.2783486022781,0.13262823026535545,200.46832074857127,,,,,,,,,,,,2,0.03354110699125056,True
broad,B0387,unprojected,18,37,1.0,0.01,1e-06,0.000101,4096.0,0.24999999999999997,32.67593903810976,744.1676168771835,2650133.564289324,5300270.609421771,0.9999998124360744,60249.58987355677,,,,,,,,,,,,0,8.111175771856477,True
broad,B0387,qstar-Wxx,18,36,1.0,0.01,1e-06,0.000101,4096.0,0.24999999999999997,17.746421001384213,-1.9067278204667742e-12,144.57962011305804,3088.099660960307,0.2704832337184209,21.158430454486833,,,,,,,,,,,,1,7.740918516452284,True
broad,B0387,span-sin1-sin2,18,35,1.0,0.01,1e-06,0.000101,4096.0,0.24999999999999997,-0.00010100000000882894,4.600609132834604e-11,24.918758850166867,3043.35874722086,0.2513039183918282,492.4396232137922,,,,,,,,,,,,2,0.8623608322954049,True
broad,B0388,unprojected,18,37,1.0,0.01,1e-06,0.000101,131072.0,0.12499999999999999,622.0205300253256,23771.251141846107,84804290.01697333,169608656.89378643,0.9999998172545065,104008.88510601173,,,,,,,,,,,,0,242.91928332597573,True
broad,B0388,qstar-Wxx,18,36,1.0,0.01,1e-06,0.000101,131072.0,0.12499999999999999,744.3546496812263,-8.844981549976416e-10,4706.79546310534,94237.23349126999,0.10051812447945148,6.084629792059179,,,,,,,,,,,,1,238.599160124262,True
broad,B0388,span-sin1-sin2,18,35,1.0,0.01,1e-06,0.000101,131072.0,0.12499999999999999,22.524894091164196,1.3070508520296263e-08,998.6577559510811,92734.88912364066,0.025823392781757302,32.57903846093112,,,,,,,,,,,,2,27.59540066365712,True
broad,B0389,unprojected,18,37,1.0,0.01,0.0001,0.0002,4.0,1.0,-0.10413101547185527,0.8632060327871596,1306.307300971521,2774.1386525872545,0.9421476953651962,2641.506844387387,,,,,,,,,,,,0,1.0748100018875488,True
broad,B0389,qstar-Wxx,18,36,1.0,0.01,0.0001,0.0002,4.0,1.0,-0.00017166973808721336,-2.4495312014876817e-16,-7.103296685978987e-05,929.8926847658985,0.004362332676095833,1.3830271925318753,,,,,,,,,,,,1,0.30369120914386316,True
broad,B0389,span-sin1-sin2,18,35,1.0,0.01,0.0001,0.0002,4.0,1.0,-0.0002000000000104444,-1.908405898573335e-15,-0.0001729124542721461,929.8840655068523,0.004303219161479062,1.1793976277033167,,,,,,,,,,,,2,0.020302663667880205,True
broad,B0390,unprojected,18,37,1.0,0.01,0.0001,0.0002,128.0,0.5,8.698286442539297,17.266948995216108,41817.79216788879,83641.88082591521,0.999938606802142,5774.86078084758,,,,,,,,,,,,0,1.1960115374563653,True
broad,B0390,qstar-Wxx,18,36,1.0,0.01,0.0001,0.0002,128.0,0.5,0.26028068500000345,4.332590892624859e-15,2.3335498942540087,934.4305597834541,0.13450602938586098,138.65441700542746,,,,,,,,,,,,1,0.5279493300469281,True
broad,B0390,span-sin1-sin2,18,35,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.00020000000022293068,-2.8908936787094386e-15,0.028244803676754235,934.2787964762554,0.1326281550463646,200.37322540774213,,,,,,,,,,,,2,0.03329481438717029,True
broad,B0391,unprojected,18,37,1.0,0.01,0.0001,0.0002,4096.0,0.24999999999999997,213.71568158900016,492.3289111489794,1338185.3120873417,2676374.9341691476,0.9999993154075956,14716.025810012088,,,,,,,,,,,,0,8.108427718987304,True
broad,B0391,qstar-Wxx,18,36,1.0,0.01,0.0001,0.0002,4096.0,0.24999999999999997,17.728824596196777,-1.3592603470779926e-12,144.56150808618128,3088.1006855605333,0.2704825082247195,21.16238477237103,,,,,,,,,,,,1,7.738098667320273,True
broad,B0391,span-sin1-sin2,18,35,1.0,0.01,0.0001,0.0002,4096.0,0.24999999999999997,-0.0001999999999356152,2.3052722602608875e-11,24.9171133022158,3043.3593382647114,0.2513037340232844,490.86897264093176,,,,,,,,,,,,2,0.8500184167948963,True
broad,B0392,unprojected,18,37,1.0,0.01,0.0001,0.0002,131072.0,0.12499999999999999,6719.04125999337,15683.911990901346,42821945.94964051,85643992.72912,0.9999993366167192,16744.018349729296,,,,,,,,,,,,0,242.8270323019382,True
broad,B0392,qstar-Wxx,18,36,1.0,0.01,0.0001,0.0002,131072.0,0.12499999999999999,743.6316672558199,-5.144805395505032e-10,4706.219564007718,94237.26333681613,0.10050798217770689,6.084092445762527,,,,,,,,,,,,1,238.50699162651674,True
broad,B0392,span-sin1-sin2,18,35,1.0,0.01,0.0001,0.0002,131072.0,0.12499999999999999,22.52040148482476,6.566875359083873e-09,998.6102311375196,92734.9043840726,0.025822153979860478,32.5782804226061,,,,,,,,,,,,2,27.19792432872083,True
broad,B0393,unprojected,18,37,1.0,0.01,0.01,0.0101,4.0,1.0,0.18814088009936827,2.4067937359165477e-32,25.107118876235344,931.3492697224314,0.05519174601794908,78.71493341953594,,,,,,,,,,,,0,1.0842675109489552,True
broad,B0393,qstar-Wxx,18,36,1.0,0.01,0.01,0.0101,4.0,1.0,-0.010076812366027843,-2.736724884722084e-16,-0.009974712961213442,929.9375814943108,0.00436252362586373,1.3882301097698733,,,,,,,,,,,,1,0.3036342909600485,True
broad,B0393,span-sin1-sin2,18,35,1.0,0.01,0.01,0.0101,4.0,1.0,-0.010100000000081358,3.9549939925177764e-16,-0.010073959622252684,929.9289201495436,0.004303089225007444,1.1794432044043874,,,,,,,,,,,,2,0.021515987108290894,True
broad,B0394,unprojected,18,37,1.0,0.01,0.01,0.0101,128.0,0.5,15.410387757245703,3.928963623903256e-15,819.4919990632478,1887.4782531266092,0.8712998723845532,296.94574143826895,,,,,,,,,,,,0,1.2181370678529702,True
broad,B0394,qstar-Wxx,18,36,1.0,0.01,0.01,0.0101,128.0,0.5,0.23027372560600703,3.2375651726564804e-15,2.2705787487214764,934.4755333953267,0.13451658514867312,142.41556517624454,,,,,,,,,,,,1,0.559221372276396,True
broad,B0394,span-sin1-sin2,18,35,1.0,0.01,0.01,0.0101,128.0,0.5,-0.010099999999957986,-4.433715111257987e-15,0.0172442803799693,934.3235846963827,0.13262063966695048,191.52785208249654,,,,,,,,,,,,2,0.1995851461852888,True
broad,B0395,unprojected,18,37,1.0,0.01,0.01,0.0101,4096.0,0.24999999999999997,512.5381901851539,-1.7900038890804857e-13,26240.014975800423,52568.13837887848,0.9983038837631757,171.63516644294467,,,,,,,,,,,,0,10.133673018165547,True
broad,B0395,qstar-Wxx,18,36,1.0,0.01,0.01,0.0101,4096.0,0.24999999999999997,16.061575351424672,-9.583837378233552e-14,142.76927648461842,3088.205325940703,0.270409380806729,21.59146159446535,,,,,,,,,,,,1,9.844431399301415,True
broad,B0395,span-sin1-sin2,18,35,1.0,0.01,0.01,0.0101,4096.0,0.24999999999999997,-0.010099999999901943,2.768898621114305e-13,24.753652966340763,3043.4184598927877,0.25128542900584433,371.6830046824212,,,,,,,,,,,,2,6.320935222216794,True
broad,B0396,unprojected,18,37,1.0,0.01,0.01,0.0101,131072.0,0.12499999999999999,16421.384388958202,-9.094947017729282e-13,839696.7569248806,1681917.4551685553,0.9983502921596159,221.3185054812397,,,,,,,,,,,,0,311.2522546652699,True
broad,B0396,qstar-Wxx,18,36,1.0,0.01,0.01,0.0101,131072.0,0.12499999999999999,673.5352868243699,-2.6355738664662003e-11,4649.236875231816,94240.32105189443,0.09949619883817215,6.0259744860569295,,,,,,,,,,,,1,308.02619447957704,True
broad,B0396,span-sin1-sin2,18,35,1.0,0.01,0.01,0.0101,131072.0,0.12499999999999999,22.077550499901612,1.1292521667702079e-10,993.8895361268756,92736.43099520143,0.02569945160764033,32.50381041331228,,,,,,,,,,,,2,202.23607311691177,True
broad,B0397,unprojected,18,37,1.0,0.01,0.1,0.10010000000000001,4.0,1.0,0.08469923433746848,-3.0474790586661548e-33,1.821540964130665,930.3585268356856,0.006649535072080698,6.965821114353392,,,,,,,,,,,,0,1.171893413906011,True
broad,B0397,qstar-Wxx,18,36,1.0,0.01,0.1,0.10010000000000001,4.0,1.0,-0.10011883465938763,1.0754608139136553e-15,-0.10000242456732589,930.3458086113885,0.004364167777803153,1.4340797500589626,,,,,,,,,,,,1,0.30810507261982845,True
broad,B0397,span-sin1-sin2,18,35,1.0,0.01,0.1,0.10010000000000001,4.0,1.0,-0.10010000000004116,-6.889404380968529e-16,-0.10008149539050187,930.3367595550285,0.004301902597137553,1.1798515787112331,,,,,,,,,,,,2,0.06220451907227021,True
broad,B0398,unprojected,18,37,1.0,0.01,0.1,0.10010000000000001,128.0,0.5,14.218714072291453,8.528931843534593e-15,75.48523108974884,946.971542871893,0.20620739009695266,384.69677708158684,,,,,,,,,,,,0,2.2391690830515487,True
