schemaVersion,evidenceClass,diagnosticOnly,smokeMode,gridKind,archivePrefix,N,dimensionPerKz,viscousEpsilon,absoluteLambda,profileTime,fastTime,fastStep,topEigenvalueFastReal,topEigenvalueFastImag,topClusterDimension,topRealGap,topEigenResidualRelative,generatorRelativeDefect,unitRealLaunchL2,v1L2,v1PositiveKzL2,v2MeanL2,v2DoublePairL2,v2L2,v3MeanPathTargetL2,v3DoublePathTargetL2,v3TargetPairL2,v3TriplePairL2,v3L2,quadraticNaturalResponse,targetCubicNaturalResponse,tripleCubicNaturalResponse,quadraticCompensated,targetCubicCompensated,tripleCubicCompensated,meanPathSignedNaturalParallel,doublePathSignedNaturalParallel,totalSignedNaturalParallel,meanPathSignedCompensated,doublePathSignedCompensated,totalSignedCompensated,meanPathCosineWithLinear,doublePathCosineWithLinear,totalCubicCosineWithLinear,v1OuterThreeMassFraction,v2OuterThreeMassFraction,v3OuterThreeMassFraction,maximumDivergenceRelative,maximumRealityRelative,forbiddenParityRelative,caseChecksPass
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_025,64,129,0.00050000000000000001,2000,0.01,20,0.050000000000000003,0.16967433830975756,-1.1001584524558666e-17,1,0.13074245473838464,2.8748295302818793e-16,5.8143348621629967e-17,1,28.721041631898821,20.3088433006568,0.32496549984372136,0.19646776584768769,0.37973959380852224,0.0040087428341490337,0.001898580138477458,0.0051025495980431025,0.001523388172527119,0.0053251031844167435,0.00046034720270147692,2.1537072764525844e-07,6.4299858903708518e-08,0.92069440540295377,0.86148291058103377,0.2571994356148341,-1.3558040392842713e-07,-2.6061167728974608e-08,-1.6164157165740174e-07,-0.54232161571370852,-0.10424467091589844,-0.64656628662960702,-0.80128919466347881,-0.32521120272862725,-0.75052711863259758,3.1747011922006678e-56,1.2930921118223625e-41,1.1138086214801348e-37,2.5257694020306721e-16,1.683846268020448e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0,0,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,1.0000000000000002,0.70710678118654768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8923622643625206e-31,0,0,2.1684043449710089e-19,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.001,5,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,2.3386889838689493,1.6537028395800106,0.00069501741401274643,0.00050252761256321782,0.00085766147585714309,1.9376658838688844e-07,1.1810770531722714e-07,2.8292751862190223e-07,1.1682748965093579e-07,3.0609907404578393e-07,0.00015680899200304788,2.2118607436382247e-08,9.1332981463013427e-09,0.78404496001523938,0.55296518590955612,0.22833245365753357,-1.1034312896567297e-08,-4.664977281056138e-09,-1.5699290177623431e-08,-0.27585782241418239,-0.11662443202640345,-0.39248225444058576,-0.72842327143955443,-0.50522951202176636,-0.70977751301829839,5.8186718880184885e-35,1.211580543781105e-31,1.2350428100388665e-28,1.6653345369377348e-16,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.002,10,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,5.4594594348132572,3.8604207879693306,0.0044838962382395334,0.0027836687571555071,0.0052777018885933977,3.8214482887337781e-06,2.0246979209719457e-06,5.0874219548981865e-06,1.7743751487964578e-06,5.3879745095765386e-06,0.00017707023700419227,3.1264308654879844e-08,1.0904267979602058e-08,0.88535118502096133,0.78160771637199611,0.27260669949005145,-1.8217493421828412e-08,-3.9164428127414938e-09,-2.2133936234569907e-08,-0.45543733554571031,-0.097911070318537338,-0.55334840586424772,-0.77572817297396512,-0.31476068572234722,-0.70796180011212773,1.0280207977719305e-38,1.8063383879966562e-32,1.0597977602214137e-28,1.1162264748748634e-16,2.2324529497497269e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0030000000000000001,15,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,12.723001450979694,8.9965206030340266,0.025078773852712115,0.015090219821285512,0.029268748388173262,5.3338582316434828e-05,2.6213836243474804e-05,6.8622428276823207e-05,2.1678895279826485e-05,7.1965353908401154e-05,0.0001808110623143274,3.3319413779035992e-08,1.0526122438964909e-08,0.90405531157163699,0.83298534447589978,0.26315306097412272,-2.0551482067603402e-08,-3.7946551293533646e-09,-2.4346137196956762e-08,-0.51378705169008498,-0.09486637823383412,-0.60865342992391902,-0.79354289611129236,-0.29813328125723249,-0.73068924196604379,2.6287452977547906e-41,3.541620850884419e-32,1.063547078412519e-28,3.8270508426718249e-16,1.9135254213359125e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0040000000000000001,20,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,29.601680117946948,20.93154874591529,0.13667271500112457,0.082796826067157075,0.15979594936222158,0.00068935361293701264,0.00033065628836305471,0.00088216975957050136,0.00026690252271749045,0.0009216617825068132,0.00018236145296915451,3.4009722045435147e-08,1.028972089823926e-08,0.91180726484577246,0.85024305113587861,0.25724302245598152,-2.1226634717489447e-08,-4.1107966447052534e-09,-2.5337431362194698e-08,-0.53066586793723614,-0.10276991611763134,-0.63343578405486745,-0.79870825660416667,-0.32247666267223762,-0.7450055407199524,2.3941486698851332e-41,5.3809084810727317e-32,7.800875167839205e-28,3.2863116788072292e-16,6.5726233576144585e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0050000000000000001,25,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,68.759506683103041,48.620313446663907,0.73940867884517836,0.45008539487239013,0.86562235243147889,0.0087180923894360531,0.0041713773629203869,0.011160957300561858,0.0033264532029919618,0.011646126342121683,0.00018308929740039318,3.4332323029966351e-08,1.0232533180951875e-08,0.91544648700196585,0.85830807574915879,0.25581332952379687,-2.1448894384587592e-08,-4.2860692329905106e-09,-2.5734963617578104e-08,-0.53622235961468978,-0.10715173082476276,-0.6433740904394526,-0.79980055309475628,-0.33402421993962539,-0.74958410460940272,2.2405740530493094e-41,5.1116411148468502e-32,2.4530384619721736e-27,1.41341785074799e-16,4.2402535522439696e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0060000000000000001,30,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,159.45450006563405,112.75135828712064,3.9842873177478761,2.4295844851513215,4.6666289975585782,0.10929316382631094,0.052357280286425938,0.13999780489568225,0.041509716726521532,0.1460220598345523,0.00018353957209002111,3.4531137550345543e-08,1.0238572947821996e-08,0.91769786045010548,0.86327843875863852,0.25596432369554989,-2.1560240285190606e-08,-4.3643377653402402e-09,-2.5924578050530842e-08,-0.5390060071297651,-0.109108444133506,-0.64811445126327105,-0.79978073609394318,-0.33794935042402008,-0.75075945623666318,2.0865693821248033e-41,2.2026403003921172e-32,1.4644403679920602e-28,6.6613381477509392e-16,7.7715611723760958e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0070000000000000001,35,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,369.1718299955474,261.04390441289894,21.396155772806896,13.05673057644724,25.065388391169009,1.3622663252891356,0.65327085893037817,1.7457150849677292,0.51655559434860343,1.8205358661495037,0.00018391507547348471,3.4696662496848789e-08,1.0266712633868281e-08,0.91957537736742356,0.86741656242121967,0.256667815846707,-2.164611717681809e-08,-4.4093099711724177e-09,-2.6055427147990514e-08,-0.54115292942045223,-0.11023274927931044,-0.65138567869976283,-0.79947271614048632,-0.33959634543763162,-0.75094909057483306,1.9317248250783554e-41,4.5533304264886548e-34,5.4510633636034392e-27,3.6106735304701809e-16,7.2213470609403619e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0080000000000000002,40,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,853.31674998811968,603.38606041666537,114.52164280979822,69.904302102032304,134.17085422783597,16.89361917093759,8.1076133452618162,21.656299600512455,6.4029123030079358,22.583015705329672,0.00018426279038178281,3.485406519182235e-08,1.0304970236987261e-08,0.92131395190891407,0.87135162979555869,0.25762425592468152,-2.1726283187639612e-08,-4.4402053664247279e-09,-2.6166488554064336e-08,-0.54315707969099025,-0.11100513416061819,-0.65416221385160833,-0.799086048098823,-0.34028346019889033,-0.75074423629079734,1.7797367755412371e-41,1.4976950323432337e-32,2.1587272437098312e-26,1.17869313173891e-15,1.5715908423185466e-15,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.0089999999999999993,44.999999999999993,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,1969.1770394044242,1392.4184379197179,610.96930063352829,372.95238891743162,715.80512062700552,208.46917767355527,100.11464855274421,267.32114346003345,79.014406430592956,278.75413927753374,0.00018459727015555306,3.5008944752868183e-08,1.0347894497252408e-08,0.92298635077776525,0.87522361882170452,0.2586973624313102,-2.1805144030982608e-08,-4.4643307156401828e-09,-2.6269474746622781e-08,-0.54512860077456515,-0.11160826789100457,-0.65673686866556946,-0.7986774013094019,-0.34049679008495315,-0.75036465486354287,1.63328194018095e-41,5.0165753095106439e-32,3.4791154273766226e-26,1.2715276550235152e-15,1.6529859515305696e-15,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_026,64,129,0.00020000000000000001,5000,0.01,50,0.050000000000000003,0.17011415551755171,1.3054927639447465e-16,1,0.13021795024067218,4.2282361718436366e-16,5.5662193776625967e-17,1.0000000000000002,4536.8529262939746,3208.0394694285014,3248.9176131061022,1983.1023998278527,3806.3316703821333,2559.9924641546659,1230.1233507825086,3283.5871797594568,970.50545618329056,3424.0072440872841,0.00018492568114959702,3.5162880860698444e-08,1.0392831334215029e-08,0.9246284057479851,0.87907202151746111,0.25982078335537573,-2.1883730456965146e-08,-4.4854252751334553e-09,-2.6369155732098599e-08,-0.54709326142412862,-0.11213563187833638,-0.65922889330246492,-0.79826441953670924,-0.34050152832994079,-0.7499145430251537,1.4941276334952264e-41,7.5872869791394637e-32,3.9547589277652652e-26,6.620681176913297e-16,1.0758606912484108e-15,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0,0,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,0.99999999999999989,0.70710678118654757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8176340844271999e-31,0,0,8.6736173798840355e-19,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.001,10,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,5.4778449212683329,3.8734212901171272,0.0022533075131419239,0.0013995121470109133,0.0026525514129631749,9.6343971836513286e-07,5.1252073241914334e-07,1.2852292776483789e-06,4.497296515591896e-07,1.3616427782704697e-06,8.8398387718031606e-05,7.8190035595804248e-09,2.7360392480509745e-09,0.88398387718031601,0.78190035595804241,0.27360392480509743,-4.5375481540918935e-09,-9.7779268168076001e-10,-5.5153408357726518e-09,-0.45375481540918933,-0.097779268168076,-0.55153408357726519,-0.77415139370732655,-0.31359168866885151,-0.70537643239909342,1.1914238684345848e-33,8.3709384029631289e-28,2.0123583309033609e-24,1.1133716831149132e-16,2.2267433662298264e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.002,20,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,29.903507922035629,21.144973232937037,0.069497108523926168,0.042130255670919915,0.081269960847064809,0.00017662401060264773,8.515085374767295e-05,0.00022651439308078074,6.8894456199474662e-05,0.00023675982845021616,9.0883653119183279e-05,8.4708967906494068e-09,2.576427131080983e-09,0.90883653119183272,0.8470896790649407,0.25764271310809828,-5.2679500953917274e-09,-1.0228110906995731e-09,-6.2907611860913028e-09,-0.52679500953917269,-0.10228110906995731,-0.62907611860913026,-0.79755074069980414,-0.32119800159087364,-0.74263225506835995,1.165515279552168e-33,2.5763799373386343e-27,3.6505577487222272e-23,1.6297347387202909e-16,1.6297347387202909e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0030000000000000001,30,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,162.70504869451057,115.04984326517584,2.0633575703768909,1.2592134548221223,2.4172428483784354,0.028740816819721217,0.013830402391996633,0.036883629065028456,0.010993311826949499,0.038487075725899982,9.1309975369422141e-05,8.5630909774257063e-09,2.552263204670257e-09,0.91309975369422136,0.85630909774257058,0.2552263204670257,-5.3314014800912785e-09,-1.0810435670775016e-09,-6.4124450471687777e-09,-0.53314014800912779,-0.10810435670775016,-0.64124450471687777,-0.79899740548526277,-0.33667546480617777,-0.74884700677284277,1.119548369316158e-33,1.1223161160266974e-28,2.5386588645820418e-24,3.3306690738754696e-16,3.5908378948541762e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0040000000000000001,40,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,882.35113202597688,623.91646884319482,60.794697651267214,37.143866260800237,71.243680865808798,4.6042010443959436,2.2184565605947189,5.9117607905839664,1.7568717986485949,6.1672939091608665,9.1508925343889301e-05,8.6058250135456234e-09,2.5575005156643818e-09,0.91508925343889291,0.86058250135456227,0.25575005156643815,-5.3531418691978021e-09,-1.0952470337972217e-09,-6.4483889029950233e-09,-0.53531418691978017,-0.10952470337972217,-0.64483889029950237,-0.7986910463407968,-0.33914506199845834,-0.74930513842022339,1.0651334888210837e-33,8.4045342342905393e-27,7.1127021331671685e-22,6.6613381477509392e-16,8.8897523713893419e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0050000000000000001,50,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,4769.2256072617802,3372.3517679033348,1779.3842422820546,1087.2859107346208,2085.2814997893438,730.11202296068075,352.0501443104813,937.76671106361539,278.56847001783109,978.2672420495054,9.1678807578554348e-05,8.6447255631814738e-09,2.5679606083779343e-09,0.91678807578554344,0.86447255631814734,0.25679606083779344,-5.3727637766726327e-09,-1.1018407996413389e-09,-6.4746045763139741e-09,-0.53727637766726322,-0.11018407996413389,-0.64746045763139737,-0.79827374869509671,-0.33951418534200389,-0.74896589012493286,1.0062713755220275e-33,2.9246767087639305e-26,1.7105863336500023e-21,1.1642432644954802e-15,8.7318244837161022e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0060000000000000001,60,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,25693.658418709565,18168.160101360361,51738.504068741786,31611.758385208839,60631.477563028529,114638.03222535276,55308.848924464153,147282.85864928146,43752.062324213643,153644.01520894366,9.1843041949897787e-05,8.6830912788977375e-09,2.5794118493165408e-09,0.91843041949897786,0.86830912788977377,0.25794118493165408,-5.3922977312620697e-09,-1.1069006881092044e-09,-6.4991984193712716e-09,-0.5392297731262069,-0.11069006881092044,-0.64991984193712715,-0.79785317771971076,-0.33946255506923839,-0.74848901279732982,9.4575132005998901e-34,3.6835746954021047e-26,1.8997724751451623e-21,9.4839960627575203e-16,5.3347477853011054e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0070000000000000001,70,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,137968.58134788601,97558.519461778007,1494543.1530857671,913032.55798630451,1751367.3767598167,17823464.282023352,8603864.1692467891,22904893.467207417,6804871.4225603212,23894359.581744369,9.2006150056848389e-05,8.7214296109116575e-09,2.5910710830474737e-09,0.9200615005684839,0.87214296109116574,0.25910710830474737,-5.4118569611819067e-09,-1.1116678415866325e-09,-6.5235248027685405e-09,-0.54118569611819067,-0.11116678415866325,-0.652352480276854,-0.79743406750767942,-0.33932987193244696,-0.7479880127229086,8.8556492749213816e-34,3.5675640269364782e-26,1.8268450528396246e-21,7.8042390702325147e-16,5.8531793026743853e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0080000000000000002,80,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,738439.86475983856,522155.83587015886,42890624.146436013,26198690.297345407,50259098.807748839,2744061055.9666462,1325339390.3196321,3527291309.0721297,1048057846.0099317,3679702328.6726265,9.216890519178843e-05,8.7598350032145189e-09,2.6027943258495616e-09,0.92168905191788431,0.87598350032145189,0.26027943258495617,-5.4314411006604623e-09,-1.1163807871506941e-09,-6.5478218878111574e-09,-0.54314411006604624,-0.11163807871506941,-0.65478218878111571,-0.7970153878237094,-0.33918032358037337,-0.74748233104942752,8.2725981550584046e-34,3.3887963729753961e-26,1.7489081464357661e-21,1.6214167033110753e-15,6.4856668132443002e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.0089999999999999993,89.999999999999986,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,3939447.5697493609,2785610.090698638,1222882380.8150909,746861995.90413761,1432914567.6675551,418357193971.00641,202167267369.63251,537905116284.66443,159846534049.36798,561153123998.08838,9.2331448386269256e-05,8.7983189300298387e-09,2.6145517933351345e-09,0.92331448386269255,0.87983189300298381,0.26145517933351342,-5.4510486912910778e-09,-1.121084459730074e-09,-6.5721331510211548e-09,-0.54510486912910783,-0.1121084459730074,-0.65721331510211545,-0.79659723455632725,-0.33902635938895248,-0.74697600794960806,7.7193168409918384e-34,3.2249978034578389e-26,1.6762703886159434e-21,1.4968048290534984e-15,4.7625608197156771e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_027,64,129,0.0001,10000,0.01,100,0.050000000000000003,0.17026100524770954,3.452823763429453e-16,1,0.13004323778481977,4.0503540216006762e-16,4.3416315438022927e-17,1,20948132.688483458,14812566.677222233,34640530455.666634,21153303847.913788,40588528107.48539,63163495314848.773,30539274118625.152,81233478606433.688,24142736500532.281,84745205010289.844,9.249381020452513e-05,8.8368829547814099e-09,2.6263375682453621e-09,0.92493810204525129,0.88368829547814098,0.26263375682453621,-5.470679928014017e-09,-1.1257870506598591e-09,-6.5964669786738767e-09,-0.54706799280140173,-0.11257870506598591,-0.65964669786738761,-0.79617969928599319,-0.33887028434003985,-0.74646988224560551,7.1984153145671072e-34,3.0689747643909601e-26,1.6066449215716023e-21,9.2252310952075505e-16,9.2252310952075505e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0,0,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,1,0.70710678118654757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3764519671207706e-31,0,0,4.3368086899420177e-19,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.001,13.333333333333334,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,9.6615187102393065,6.8317253965709206,0.0053795382386474617,0.0032454069718063265,0.0062826823947832455,3.2100928700471189e-06,1.6167653697378273e-06,4.1683766433270232e-06,1.3586313679053774e-06,4.3842038085028281e-06,6.7306081505942738e-05,4.6220086719686608e-09,1.5064871775730853e-09,0.89741442007923655,0.82169043057220648,0.26781994267965964,-2.8042753221058827e-09,-5.2241151274187332e-10,-3.3266868348477556e-09,-0.49853783504104587,-0.092873157820777499,-0.5914109928618233,-0.78784222044475472,-0.291408314352259,-0.71974915473942924,2.5352786158467221e-31,3.7521076099735088e-26,1.6826579640394054e-22,2.5247171577500163e-16,2.5247171577500163e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.002,26.666666666666668,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,92.924232960912903,65.707355263219995,0.5038344224599427,0.30721734108599763,0.59011153176284747,0.0029995192898469507,0.0014442512871500107,0.0038503089833017081,0.0011525395929907251,0.0040191077094679931,6.8340182105498283e-05,4.7985345689507643e-09,1.4363785096301375e-09,0.91120242807331053,0.85307281225791376,0.25535617948980227,-2.9856788032192575e-09,-6.0136236988763722e-10,-3.587041173106895e-09,-0.53078734279453477,-0.10690886575780219,-0.637696208552337,-0.79869024555247958,-0.33410304994364731,-0.747528463443211,2.4621212742308085e-31,5.2109403967344497e-27,9.6678777766008101e-23,2.0978268728023559e-16,4.1956537456047118e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.0030000000000000001,40.000000000000007,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,889.80020005395431,629.18375535929772,46.287129939204128,28.286711661704505,54.24607317254565,2.6467318629802437,1.2766536770489116,3.3998733236431637,1.0117700404266479,3.5472266958182059,6.8514628515849326e-05,4.8259768995042969e-09,1.4361649326032381e-09,0.91352838021132443,0.85795144880076402,0.25531821024057572,-3.0001445261653735e-09,-6.1399088796715825e-10,-3.614135414132532e-09,-0.53335902687384429,-0.10915393563860593,-0.64251296251245027,-0.798564000126186,-0.33881788153544307,-0.74889198381860467,2.3676823111228493e-31,3.9039679654091687e-25,1.6102678940987426e-20,1.0003983813647589e-15,5.0019919068237945e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.0040000000000000001,53.333333333333336,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,8482.7651726352051,5998.220776783427,4214.47394621286,2575.9026298542849,4939.3385186477362,2302.8495804560876,1111.6216806836194,2959.1362555844244,880.18966565420931,3087.2675988062119,6.8642628019871619e-05,4.8478885721022757e-09,1.4419955868388451e-09,0.91523504026495495,0.86184685726262689,0.25635477099357251,-3.0111665017982213e-09,-6.178010607178129e-10,-3.6289675625160345e-09,-0.53531848920857272,-0.10983129968316675,-0.64514978889173957,-0.79814451432785249,-0.33923759452337543,-0.74856661999191554,2.2577428384250387e-31,1.3048431879968191e-24,4.2085886907127465e-20,1.292603106357079e-15,1.8465758662243986e-15,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.0050000000000000001,66.666666666666671,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,80513.99614200728,56931.992652440866,380365.85670049622,232456.01484370942,445773.466887074,1977320.7845381838,955025.59523759491,2541518.6495588063,756017.35094977356,2651580.5250816601,6.8765633793562605e-05,4.8694415086285895e-09,1.4484970513977235e-09,0.91687511724750148,0.86567849042286049,0.25751058691515089,-3.0221409294323654e-09,-6.2057319791270727e-10,-3.6427141273450717e-09,-0.5372694985657539,-0.11032412407337019,-0.64759362263912401,-0.79772229234093539,-0.3391502574829956,-0.74807636992665949,2.1402033687846028e-31,1.4523497987761301e-24,4.4036486262100129e-20,1.3204910829948659e-15,9.9036831224614936e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,holdout,holdout,64,129,7.4999999999999993e-05,13333.333333333334,0.0060000000000000001,80.000000000000014,0.025000000000000001,0.17029773673507811,2.2529589050834511e-16,1,0.12999956920523101,4.7232192431599557e-16,2.7025743252860746e-17,1,760852.2124425316,538003.75889890164,34028883.309035495,20793509.685904644,39879003.802975886,1675597844.6676013,809736250.6125685,2154264115.6884923,640899200.18708408,2247577732.7922525,6.8888017294354068e-05,4.8910040660589252e-09,1.4550864823030882e-09,0.91850689725805434,0.86951183396603127,0.25868204129832684,-3.033130305719264e-09,-6.232324242717968e-10,-3.6563627299910606e-09,-0.53922316546120252,-0.11079687542609723,-0.65002004088729981,-0.7973007979631358,-0.33900599698896428,-0.74756894097969651,2.0208493623271407e-31,1.3894801343307891e-24,4.2345962829212406e-20,1.5949678830014838e-15,6.6456995125061815e-16,0,true
