input_degree,endpoint,input_charge,exact,decimal,is_global_maximum,classification
44,x=-1,-44,524389430040466152684033789550015463153403826893440472853578816490740580276048387317409226194949741018662179460175515548997088144248478541746164687258349743928220641496702870671318133121440278634136155197295492379122943904673510413397710577012526855370278949338963632621282631703813407208142804126710704500586639471220884574359588744863620305079001605436562116063547719929874930971814184/1041428717189527127765138816410185566544853712016450772919332517708637988839827363659505217863909398570480321283231146670086079514737557146110630612939435010495880454318101210997307459509801277650939088213769078039010941317144400486894483298296845153962179647004024465856201161995686618253110336561843712605731639308230343192608035565217694602322372199321165453511639498174190521240234375,0.50352887469400731124,False,exact finite column; all-order monotonicity theorem covers every larger degree
44,x=2,88,4748236847840519079795327553586221570282929379163573527290220254485823998096448230880671044267500041265934197116994798769442664055703863327765273411464439523684926602812066440972000170968757997312963703897908163699665582500691731610854158130800131731700385902959966293545099275955794165545918835267880307330444107765325927548661929478107117665875850526520033073904300857432746177314091624/9372858454705744149886249347691670098903683408148056956273992659377741899558446272935546960775184587134322891549080320030774715632638014314995675516454915094462924088862910898975767135588211498858451793923921702351098471854299604382050349684671606385659616823036220192705810457961179564277993029056593413451584753774073088733472320086959251420901349793890489081604755483567714691162109375,0.50659431920222963708,False,exact finite column; all-order monotonicity theorem covers every larger degree
45,x=-1,-45,275761912276843184815670796758432880720620043610006000742204385916573881470046642533317363392587995388525903374664295614006678202414530811863719134387774246615234974800579608984310309875045946552590985832227528130282231564800300506833919613989336750270431048234717877636180714631677768886759352380274917570068790358793813600512524206181466691819890388367800000772392449109638304084928/547922266857945599710487115163243698718027850684541083952844388982245617448847648861793583626678504975873044025498213098365395492314188940862479970475560370101391963708179909549616622053714886080827228308273571662545553787978227835330043228207407492019388301747383344336695449102154285835061429529198200644926460030479325686941416370291324197151772157354798764572478830814361572265625,0.50328655898253038536,False,exact finite column; all-order monotonicity theorem covers every larger degree
45,x=2,90,1203447053171984509385677268457868383300877080386967831309490344855758833369355364966525942991397894095502265855070512130361315657636605811906674953991270434656356765651867491173332463635154011420112597436555510323759592193221374379576181482493375604438158238783342022372720377989549841081200379226245812319504033906021338156858337615506303099683265470996484935031988392477535868352/2376706529580678277022466632339729090201655675308319683479138157080144486765104916651089952334608129691808332442935191951534915382076895639376789995389484421527559402137583858573578941173938444795046369038223700905269335750322643263026547202768200666083432740312306798924604884326995567519452313606799001796477804603347091735147952223485890745069415430634762742556631565093994140625,0.50635071608285953104,False,exact finite column; all-order monotonicity theorem covers every larger degree
46,x=-1,-46,3986920728001581939699963822995100194101980378558875832957286135867181252280775409347694205619359387396571276831456973681766210963641155715597075906499759825062158761283448780273045047862574850776470766901995432521344777109540175874191291585345728690860019104714362481705641578704790892065067067369337512653015910802271282349734976315620656757606340785180401627484859903589615872362928/7925422662929587690749319608882281300441458888435334877014990850389421138239491467282761637411455623671880087422867231759985114247405798519738748415783536294014472878175891485242888012152733478257354607286054920170516671165924484017048709729376176516160239891222476808259721078037106694456088647234806274015572683450196754978279228100507386423588529478223563273786567151546478271484375,0.50305465052987330399,False,exact finite column; all-order monotonicity theorem covers every larger degree
46,x=2,92,22432983218601861414021262901397789267527093347484579097146221079258969079267407001591386155113217268273340618212639699232602138927241736659620799445472176379512478907124904933352090985337240565738460623703646080581150962489669702830257628387771394282519344522725515892154466118427585902071484975610775324220364459386724218589021336280303788471321799923403205248301049783103013768819056/44323660077865471900116565220045350976542973783471687645528282163288984884228267094803592861078881450905699748179738962805842675976232428758538926325307925199858718689057763491543558882780102045068909100007196035027704346150170262465716858116140839034822082354614592520267328991985300402328495767868731384309313896332581851915561609006541309257846961155991039049695245921611785888671875,0.50611757195125084419,False,exact finite column; all-order monotonicity theorem covers every larger degree
47,x=-1,-47,1044653910696351773872325129041830901520399677795975573837718821569956464500188399639163813073355392893450523413466839854602892251308495949460036770686711796010951560547996504654266729352344387825525380734059114227296898134991847398375554504204617130786716560176980889077633347681307645482049419524974874179963215182093722129563602092213696107315512609111683427459435382908390618759164736/2077538595169710398902263644993965690972522267178884943321201641557681299493547335267634004584489331366851958596680724664635457908357966400770236554719833069967777862393515490375629691953668943056469907335537292553818558112750780542293080573619753407240180644125495180609970244512335000457941253631543177445346160948900776562986203737354604247533802763303611982337315566837787628173828125,0.50283249279949759902,False,exact finite column; all-order monotonicity theorem covers every larger degree
47,x=2,94,32505611817835925906018129365779763139078493335735204850704463352059322870379652867591622345023119776773348569018298493740902775337199621635459838436488525486095690681626943774816289997125587800041311287086815888949950854825954123322685522761997668134629224405033724399291578594585542039204000587667633360164215636599557013013146369420730196793262500663385524522531384275919858613694912/64253770984630218522750422010122650236263575273573761133645411594567462870934453668071154780963587568046967791649919319524807976547153600023821749115046383607250861723510788362132877070732029166694945587697029666612945096270642697184322079596487218780624143632747273627112481789041288673956945988604428168412767864398993089576892899093441368480426889586709648938267491757869720458984375,0.50589422721370558289,False,exact finite column; all-order monotonicity theorem covers every larger degree
48,x=-1,-48,41156331104289927393132878065214045273573972247230731030345069967433835290473363721058030853559976792643300942741132156382004884452835284792439002746911734525811659549017836650579166522118657354647004168615767907858308515623154545441271532181436237664928563053596926463652566936534430618067515635731259586211550556754069275318133298551188456051150529270185466328438427507126634818983907938/81883676354447551239492667111313889130399756944326396214349430217256197424866365662445023008278320888010751333655381665230287185836315710209668289036026524102523106783303041568942921996656675928053279451190314668586710755961177315856585899849909591188811257801222103153006758257848238121497477686236339717932091791882537503844594167992976298445901260636414775717639713548123836517333984375,0.50261948335267314647,False,exact finite column; all-order monotonicity theorem covers every larger degree
48,x=2,96,133422374247806957803847212077626674772639152890428801925760196684696378983855641707444951393839297959427775840649769324249115947330487301695281654351413869031934966675560502685879872350879595357053031614839258410715003148808434771234242926032465016274010381882745723022628300809368994397554441447670275882079963938156716496100976206863722106441839591284887593658584922743562379561478479562/263847401586553220660587482914233642753510327931718387801792608477825525035680511578989518582230145083590198741778452032408703154361461732897820042449418799885907788523976467277704970878115955768171678231613236154334956880319349128871221232849708682719502941803937887937466221053066545058158539211205983535558962440510398623499247874644034739436792950939558721756839076988399028778076171875,0.50568007661064162672,False,exact finite column; all-order monotonicity theorem covers every larger degree
49,x=-1,-49,59417709687159811659090436597799295592449349646006558645462945000773525956920890377796158366677051462874851527773798935872120892487773545156728639790410113996299566452031449886062182669012198098328624530370823066390228211810261450304388602884389770481600407942102838161089453125793168264110716994916318824675796363548329223446616073629434186306271138319387803923165172974646653738977856/118264187174609242788250776743269225797180783474548806724245902500145909921864863997754154451918487262927027674486083385212327724949108800043845828081317256784360281722983624956389498376564749335800841878804677792171652568498139457136360929112375025871583568715346431168743263582728169008587422326851628657803210417082204672119788379490826866623394419963943846596521325409412384033203125,0.50241506838780780608,False,exact finite column; all-order monotonicity theorem covers every larger degree
49,x=2,98,1512573579317761277696657683181053857364788906411789101415094376555344271786958112997787398852341120419334731043841401709363744370904230898564971161578066156847786913814493680322968360867821648029465392558439523969751187123880263539353285721989863789764968320496498458654784551268126953655954837686556052070299433800920813957841377012132642548021747218239192860453193236022427792001728/2992383173834997342276972348839595372205894411347219532076628996153306851708351894332613368970434771229176717836281537799651856626875140155124811931650491645808896017193205031899844293356423800575818881421900538195762386221625090774627394245967684923043368625360800788648069375580580733990660850954441649207341957747954573661996845685686488374409319757063485667458735406398773193359375,0.50547456373351662418,False,exact finite column; all-order monotonicity theorem covers every larger degree
50,x=-1,-50,50858139762657439106418300255827863966573372135357937955363298150162773866652210976514701170153698980374447712107043434174429004507200883384371530170315020830749898992248981599090366514548252217215849524816358323118527418063827248235975209000494219662210692969115753570057889268839397337416945061936503022535781588872189167658509883933279430517386257787963343737572490051698348475964112/101266910056873195772796552553327501570053502040111489047860777119172558365995108652622388530690375673623229757633538067510815688289756366444470583525907157540893782358468229508111873501664534279746348587132317174422306831380657942084728102936916797045018311220326944091677132193349055540686546044377714928629761993501558805823784162178725342935529940557870531847584061324596405029296875,0.50221873792825966198,False,exact finite column; all-order monotonicity theorem covers every larger degree
50,x=2,100,212903710216231461066822260361921420824864603741608894028440531111245161216703916948702237323621781275604866800347621439134406369841558767503075338452357766686665610708145558116395030688585316877185266005877397566825895495033518339078971410880156011261635313130582988289346341083638836568588980157942298144455278724737446551586271650871776380321026882020585458751122577014039156868464/421360236020276820136462770679587385173592934979659455122860376362715222049910299525474570862789357865283896356311531487562339895796489735552582178332484705440612131866025920283405853682376702967044446271008254539898641462055442200075151607227115660381490892733676605097130924521563337894673561904484250743258371678924655225341681673420493798622177283874634667881764471530914306640625,0.50527717619273893046,False,exact finite column; all-order monotonicity theorem covers every larger degree
51,x=-1,-51,47494142428194343549976079990815215272164076186607273525898427141013744802241121025154360489332621056270562455877171046524390098400110095828927974600521033254241451949946930130958948525351646592135595201911739109640627296847211447143988589194887454511104155878096654971856850616776645943807555482785065561120811941265750774241153974472396326649567389887486663251683504225511821858764416/94604187772709708602820158485622146947431010369634655210792964890954881258554996106330401294241248433518986598875151340616140494489791559198363608052787746984067171318594561261969731712669678303499862541476214543336073932222428770551845960105551463224745627697047688108641204620104116083202857610924566006465044340783155383913947197180699977031755054657224945913185365498065948486328125,0.50203002157051324073,False,exact finite column; all-order monotonicity theorem covers every larger degree
51,x=2,102,3887887142863505989362387963201889589233773384861720484859324364410743594842662079211668484359975481299067910143916868018246656375593858341349016185911777058405854495651864313375910855632053421563994309902644295315953322202607689692590310484675810557339659673626310927845756090142961175466088373751359391942214023739716925467594545153378555057371529564612418711429907152226016729659264/7697453598304464479494553577570305919607247562883659610326986644670869603714448502089875170922516276743014657651259032963517992989983040249735621652589029282168195041670423619740319378196220544379253907574180185940730424931483705740438910139821772598338883093460573048209651819483537004145114398789137916536525917491542826512683367749610759286048311533789956229156814515590667724609375,0.5050874413481232228,False,exact finite column; all-order monotonicity theorem covers every larger degree
52,x=-1,-52,48500665535186003527788922648530733939946260631332505818192307101412630293604897211353303259031297941943353411234165145192664298891998415244369410438732190299540183684120877547390709771599671825620287325440341021150989249636792001122408683893963462744178519322128870512376889415293761465008825153375900372129177581898750933038802887295869133552695379430210017448279159821056425620616/96644041004600708285331155781311664133141984313347680684788695759465742152070062696840040313062764025351793538836080833007481614053594527663942236167311536280366510256450169807915427569382211235298335032817749484750853395103818528032844549255875866046256304661857115001614206770644825569458995960783858906280818876613977114615565819243355534691464203689292844501323997974395751953125,0.50184848471802978587,False,exact finite column; all-order monotonicity theorem covers every larger degree
52,x=2,104,18625165685941182192907517011922303730702536077315990377259492760650058511171886193044227596617394780819807226134266448597504250295550238368998022456676440216157795714145973788948116296976763344031834536852486434165472004651093449979421370201752491392309220966819252727312461545857945743113728091648040475387265496540577496049793849464443477362777292242555433269802792851993695717192/36888461282426586918581377217818559830080748499961961489684218096588837643862375214207005448080476463021831297348351280719218245506586369927210113285639012438715773756096467425569855382883908842667648129274598638816784718232031608459947934317663344212582327828950950437494934582535104018723927697240300988853367003341902257217898064517601808449953626478645674069412052631378173828125,0.5049049225269280905,False,exact finite column; all-order monotonicity theorem covers every larger degree
53,x=-1,-53,482119271010577828524529949351554709576041072466663151499826772299584147858319545958391246888377021906595830335356838359773972487247873263920528448266974817821301194339860167323270740494491131485762432042499193871605837738845194366382552416794247439292393657152251020124669253435328602168474226495109395987456430523019021128918842534734205062065518609288564797166130169527855012544/961021569910965181524143692502496796658462066179036906487278373500148405373523275467434151628722266740142696968082523697460685103695372036231613886945432025456296612426454920677784539810405421499817401168987349242252164557625773269022109118526829300041630853286556819281269517014987215883163817023702185438663880084280943608773607525543069586559941086534308851696550846099853515625,0.50167372523724340638,False,exact finite column; all-order monotonicity theorem covers every larger degree
53,x=2,106,18383164630804238970926168191578709348958570768463456852573805409592014618805191313447780746696413008797058734492164070956243141412716918457207262126228133599895688490628970006088399403651224827273113810959563447637502236990998585957570817358835514581269122943510291949017898853532148827441634081606508243772150846862006391827210260647252899148950606000549267342235811253055099429184/36421835828460524448405849483741415293542264177849554685311440008523973051358024320696976884204143889023206249313292710038624680397849375061218320797904400891375791797556745663485577375750319231337116369074190272658199007225248342883764520813159007692403459219511616701384627291641396227645410349769850716028628336038207138053612593468058903321826758059387429966591298580169677734375,0.50472921566571282703,False,exact finite column; all-order monotonicity theorem covers every larger degree
54,x=-1,-54,7424257673476622583272442930764318028603332556644247779132530397996327178267666493318442247870486959386062986296224999200401721829708871586336350326629420619209419614554842202295095956137470775709748721297605958490846904003287204130938320893270922973341733797027282273084009057012273167394613032970551531650036794668705826702497118696357043347794913860206213397100430112721805026991216/14803944504818473540052512148573812079733145900550046568400746144025384224080484446088151604401144129696338906438172086469998373599839880100817252241323928029596491224930284351875245286436982557851238579508463636898857317974142763367829932473692508444395503223511960018316998369539962274173145247867668948512159579090071650851305283201115418358594089109914193613803945481777191162109375,0.50150537048150456432,False,exact finite column; all-order monotonicity theorem covers every larger degree
54,x=2,108,70043205190304886153300743535432751301186291617283960539874858485685284904993786915962888008147286319622848085145953109262205899053289685256981080954901405919075960966822658571580890908223577303114249209083530062073291059613482256913186590662994398132990522215876920900254505868920427406649249848962619377085933862848568946850405813188716964225445042947353998298538906278262312304/138820383387425788768414701180351010209329862815896761737049972749930929230600654964677296765794995636728264986620268812839324214887706230256817286421957108706749666872312566010026587207893610879973355271504052258501489276864834007256401688597185964538925021553735992895012222030363202465966609914270017615290175252389527956895615037378826327196801315722041181288659572601318359375,0.50455994632161005331,False,exact finite column; all-order monotonicity theorem covers every larger degree
55,x=-1,-55,23395167662727083533929755727227388749530339830495315639683383924522867804809475331728531536412389856662530496882725765765883111212747962128313723850212832003254866366304832676951459691088988092576996466465109901592915706462055259202053866801521517736114209809153569219430298870417235264368132376070014192715909698855026917660652771488407563614292599148340330385816603741273841713792/46664986206673146421242922322015780256039556590771729949792989491870183157534342878753524229351995139480343765295578912890608846445037495495401359688012381932861204990370691676106395398319352217173981878478807982696939087474362039315201386767226443931992411948967363972111921465969300040912760837785641945439411517244638937051867982802857352624126274776017453405074775218963623046875,0.50134307463657945547,False,exact finite column; all-order monotonicity theorem covers every larger degree
55,x=2,110,42914678994478545779710414157509760591433099466953029961533255320096057959266312134577698396873589617570511604312255750235853746699679016771797974170064243582621374413119851404517827688090577652877491381746331012647440797675394321010520940696438291523985468083603698631475524996721663744343098031288591742178608282260858980052048847607255875297273048594432684395926827867394432/85081193619010399513527203450092563256547722476287436689571937369147875230754320668419469921556887191492238415183574549668601258814879250914487611046408876110429595307222516294366913543522992990683381013741224988217028268286190321670051294303213053334491978308083046298428775999507572596885031331045503475674950702440245421568085630354034976097210574152995832264423370361328125,0.50439676700644875407,False,exact finite column; all-order monotonicity theorem covers every larger degree
56,x=-1,-56,4204898640150438222582835672545012860533184156200143267182728136512271685143261066531773152559636902085999827436090592113214952994229833342336490349133608239484410018656799531968465107848663208875193625465578536273330404300816738792440853402545011752618442384175065000379964064120532210962786696832298974356157725516582092741084062245562485188469443487201332771603992516049809392036/8389887802232402316192485573292529181198334441453519583449781441005611023159871714325038931148477827953777461029538897301925802191390661646324234869225903076625424094709833004647563251587934429604394676658092897497605681410197858811049484067498761356019288521158616978205628513612404119470761906111193231938673470277249301793393192556294655874704613296444222214631736278533935546875,0.50118651634788113913,False,exact finite column; all-order monotonicity theorem covers every larger degree
56,x=2,112,12931301628268917185863618134541567491678749168487788606630538677677302044042053516677007588015529603047122920227766695699754865050627239976407277157417682212770630426961753587479249621713562847558050873702200433266195465980441296902387318445281027758383294999341078858212700960179610229596401154773732220563857870061239610253269861012829905544170711772788334136805069171921996564/25645165346726469954364156010117928278676921662942624739691163647358628656805908881485582740361548937900580261734695498295057571402137375919252392477116496025348298235799774343091160956184663344868855858374690551170813817260157676475052002620248188099327547328444018837649241972625797376296104565872402476831676299376578129894098346400004538592209968328461400233209133148193359375,0.50423935480375292606,False,exact finite column; all-order monotonicity theorem covers every larger degree
57,x=-1,-57,11452976874682540602701703346579519730164284942574930913025809916562888176070895342807380690019610720043292793845356983482709902256141782031898826406747159503147407739700420199697963039831109472527661629956700677158556773100116221509978279566431418916342532465150606759535604772386043210895967843055966601012357519002016797350161397367066785205622489895153315282089967557794577025728/22858618278294667665092396399056607679559659331204534175908743518642305720279066770446933774159239085596007950442372746418167286743521987260992982190747359334180210006858154007858444952285580859332847609378482541641571209791938388739702060094902079477087914533591234244142039124192524122360848828465277019754459136338906902112113242598112681884525709818944960716180503368377685546875,0.50103539659515117233,False,exact finite column; all-order monotonicity theorem covers every larger degree
57,x=2,114,8962132407339283872352519038705204678579585026984306430109765843642728604456448391907259428465669321103545904542802509171438368737856804657094619686101808711151166198474445743295566953127972258407931276115111035815133340958648196097119580041540498676249469089044692502671082190171432144652781425291378140406698660610826364784346719208380880469991003623620743836096143508133798854976/17778925327562519295071863865932917084101957257603526581262356070055126671328163043680948491012741511019117294788512136103019000800517101202994541703914612815473496672000786450556568296222118446147770362849930865721222052060396524575323824518257172926623933526126515523221585985483074317391771311028548793142357106041372034976088077576309863687964440970290525001473724842071533203125,0.50408740923419959046,False,exact finite column; all-order monotonicity theorem covers every larger degree
58,x=-1,-58,28576647166355985252501492550092325568002111806821723909998029100693717212834091375197532156678648732852037774986383580496863586114868581961142417623395967067102110208240350696369275032110455032436848791476617246349452406092839641500262264303832339026676195268937139103072688825398598853388463653854280843280238238083352523127409520466146240393531014427449084008872451422064744112/57051806382218751163536067965071783208534610926655028731476888051848133276461207621490406934831133605265946862156001279978300965255916493683045281742587823664766332749258842052005009172052332399274928904280339367198543581670866977415954933103816379522345089196808203374823912117002346555235581233713048618286438608850817904380672865058778987779053437634502188302576541900634765625,0.50088943678499242562,False,exact finite column; all-order monotonicity theorem covers every larger degree
58,x=2,116,184053782769885178264607154739142829331846136156167412826039437349327818415018109772036491648535547142633852934811281628201995822954567180197562459310363152912608011061569424624553040067433778059406233493323126795728675615930464404939787320051798869282943087664872547460594908638626894104590342616074131074019192486386954699028094184940855637959610870836450278118845810024203403056/365229085301554227534089870990074919856345500718500995896377685049865400205721747935865938411867684361916189741494401356442285666467362852723084752352122050640256266916195493136339759571514503991939502130820292188305206347619481761406412349527850156087491212037686703655924018595168868118559404650009174488004636906233013763941230563495944118346248075113180675543844699859619140625,0.50394065033982637924,False,exact finite column; all-order monotonicity theorem covers every larger degree
59,x=-1,-59,3865594870901130392400152805852827299620812372198428806471921207387875062988698835019786779137312531832779871781738553898624272206827492363226399078307734415653907573076330584308394406563201648667763803950246539998022354435280245297706930748117168966816984039725177693039730485566683471161798082132742779349047557845907313261650426361863763528382869656774612621925053589010647321728/7719635346169146796027482849876618676037655686745034071594003579543021102570627222080566169929881287201493536706435405933665822174787017485274328360070958382466168942190227105650233802038844594710159075835763009216972672735608302182285430764369347098221305572664275928575336563353612673846144605353583746340301397428188408737722686019422954455115881700066893245093524456024169921875,0.50074837703563601643,False,exact finite column; all-order monotonicity theorem covers every larger degree
59,x=2,118,353558468615673464468156295833786252484575987027104127091996067669544414114383987809775170573141569733838949867823529675214785314022554988506483417605231044902601329627738351301299453178212863973775108718841467572040237289845930238152071194757651791231871759610809725701231465003371986951716046726623091016208917492904037746920795991768360039158099295923677911678734228611686724992/701785031469922436002498440897874425094332335158639461054000325413001918415511565643687833629989207927408503336948673266696892924980637953206757123642814398406015358380929736877293982003531326791832643257796637201542970248691663834753220978579031554383755052060388720779576051213964788531467691395780340576391036129835309885247516910856632223192352881824263022281229496002197265625,0.50379881696126849189,False,exact finite column; all-order monotonicity theorem covers every larger degree
60,x=-1,-60,11937140517277014644026144247432609683866607762203736012006207324546234335483213160518857240648065771028015483073002785640663062556261438271862723483165914021683127219889305375427325958853699579302834495417076075235865060534180257583320636058611714773732606780995787840882203626023139760798865568954307276312158058880888616231749671737495060248139307374963855522020780734945330808792/23845095847055808992173780358507777688205203121279105243368144390143998516829270752648859947116744420466835591159878253883989984051008787343402925378885849225839944065876479281897388855186653303660269145359356850692426700227767866740837219472163094370061366102229652312710484051247825814769202225425514238695597649833737529212076741259995348205802390140206625801511108875274658203125,0.5006119746317108099,False,exact finite column; all-order monotonicity theorem covers every larger degree
60,x=2,120,324266238382704291265049111615464911018400821233668232294435521527271041391166591965199579652485492537603111857513058260154002768212551271375153706555795860503873368779025320348285783198601057592502377039610399076162001622339450746107288044798350650587169595287739900306931486023563462486035467025740115364502647072820119189834635763665020498522466675490924825242549320841100800136136/643817587870506842788692069679709997581540484274535841570939898533887959954390310321519218572152099352604560961316712854867729569377237258271878985229917929097678489778664940611229499090039639198827266924702634968695520906149732402002604925748403547991656884760200612443183069383691296998768460086488884444781136545510913288726072014019874401556664533785578896640799939632415771484375,0.50366166518570631982,False,exact finite column; all-order monotonicity theorem covers every larger degree
61,x=-1,-61,28693572004404031088120313774332840640175444111563030654445723753806580112537607005895151833646741518065900450277723061701142106727179248642810690164324854207264687176867612746887630758189167150703173153937620086443132345213132214547304994208908370050041576602278068853187691752029710210205474508356672021770513182150076336696917603615567108117760566104533303495691444129413996096/57332104886587507365991417691863429297306960597584943628616002806573430053088340529236138949973929851166938737120372377331705329549979070751975170971474736750772694304431884769492287660109484388881224655323682893410799990930210148546194355439656571880857892029920423277403192039696036946576721106958260262701590078615787855648589776348298362174116249434518977068364620208740234375,0.50048000262967351492,False,exact finite column; all-order monotonicity theorem covers every larger degree
61,x=2,122,362458492971332537197964668836913601289209373355355160586609217613429660124976652087847849489326910913899027382432381136815559661601053685594801698338415655770283109456265742490918878431892481685235874292434371717508603504552299951908659586937141848635225095351513801522223056969773013762641883182458871955757565017259469750575171873276388960568674616064509788930945750377360103488/719836428020487592484114466575618612288409616391899847781512035238088621777664719978187077927450452575762675254955786515386966915460848332774799368864071694759701606266755886550292056176930192882619820672397351883935599886123749642857773573853465846948549088820111981149617855609516908329241053898475934409475519875953780854254516080817523880630570687344516045413911342620849609375,0.50352896694610793649,False,exact finite column; all-order monotonicity theorem covers every larger degree
62,x=-1,-62,49501676882379263165726511158227100801223137123325756601789682585881982422987627139568802702781622307724890919493782581132118555693630833684800906724168175620417161071683864384272579135936902530900376323411480987691441557212693946141802268803541285441548136748581631419447490514079813742980578166832114151144155174470453925485189474640871392695952675738118083925822761323694041616/98933655282213226047218567803170976310086248562147688427924250478890159714413644721858055637171081253434462500703272032376179502514822841305601579185482959554479148544061885692468141704069005685506720590419875301017644255505355400626708623220799781002853312960566564710948807625198114738028610952284995504572133923580355702698161669592200224976341615956698660738766193389892578125,0.50035224859703442135,False,exact finite column; all-order monotonicity theorem covers every larger degree
62,x=2,124,288270376838220924785921584205787375957137097263170629830756979577718190788370954810020917272780031371845360238330817405203445262453712417912085704709818875610201733723664133467946350998618643212975467487193331308754300744874387363937847209839177903789858322763576189802381532643316001002539917203031612535572284740198407382990385075341037431800855513776018255404953519468240752/572646176999826254953395266525107074642518307889575711294758919703645394394322081875488563160347813481317481231582791656346452770461768544867381513771111670779954397892833566869894338486293978781417634955238366710797231702617429705874988641472012081728983560443389929755192034541220771545141357652585623455572136701122150649188921381067644833517960023527848534286022186279296875,0.50340050875482988957,False,exact finite column; all-order monotonicity theorem covers every larger degree
63,x=-1,-63,166705260725842666023297182719251682514135022849966964599347459710909257139636234367925232822537203393133659731896604546700498205965863478191556194159663512115168108569625482061422006877886529489282196006964811735540708391517385703837138100567787426506817234388593110076369159941557028891731589453363815240161153602079468373041720283900965265277770808269401126461995664254561968/333258213469729045729930941445278888811704995814107046000776630986884319622280098449060082009144218997073308038218736020527304837668915768784864257146846713248849919228507924937959792300545018494125230955924400651839278322053909671633713055550202080519843341552633258633642058116177632416151890580443504284193538106075021991345962713557994627766589701423072256147861480712890625,0.50022851347063668204,False,exact finite column; all-order monotonicity theorem covers every larger degree
63,x=2,126,480296724347683726104990949451170298321787941132520939104319018198899209163950181999499735558004021783818986932778676713832618150436952006396724794133395075274969562943847862821948228137337951530119815049961241853743735559760092606118420398325550284011475979088103072848080661283661119962043091873685126694714794725496257950416178128016602781666549083063821099572218031100482748784/954340437306147410621945572652130311260452539679664544064224012269441063291669441925291721513519328467952263118779053717450025286804551789876922944382853371173623218697370527714004191884660751294343286380782175333317080021588379329668409620077262024581991382426224108307206307092027346695720297325530048435168895289763504642551055224058910615714257374975204584188759326934814453125,0.50327609055677791083,False,exact finite column; all-order monotonicity theorem covers every larger degree
64,x=-1,-64,2285454277632032816262759097972654644867678333341045749603979269549098690803697803413578478750766638619591892192272355923542137790653989280353527862850783849947880515864157038812072541285863024298642232758143543277204834606395969151154314567214341971167475166765449741117845745966028674092296957550261488933540554131699246988078357002436072815504341410718049619273176199426001/4569915873375523657649621238823243155335985107184854309040732633331788114909711467875345366104646530760447297190081871526914495467019103721733664814830778993896817638069997770409994595441203964220322487121892832230271120802248394200725814193516048447135476823797775569762152820918072004010200921340621730352943517466318341851297613271168374105002385476836934685707092285156250,0.5001086105210738042,False,exact finite column; all-order monotonicity theorem covers every larger degree
64,x=2,128,51322195187978185786830425950667993894024465390557676236628811741173679130503903984238612293152729503454745105204760212579043800964102558898671891460381930497768240561918057751043827064613800092478180219103660899952040987399906621862541437635527049902476677493003794924951755687305250669511978002102166058651879366612323408905018187284039211897931107154523335101252725142261/102000659179254862526607092883743997866082972270644380538614798171928822590921205156789490363582456627247602985368797398391653036694425738495625663251959634758213208023309290109709665492085648851046175831427220831095385032844810913664199338722389393317613245324051551087539817603112183356744507035554302962206084057485851321150465949652574870754051516996696591377258300781250,0.50315552468916024953,False,exact finite column; all-order monotonicity theorem covers every larger degree
65,x=-1,-65,667426020770493763459547848478792849596017169427569011833217253382463998700178285692273820193646408404053193966750805673381865189824856842897055497094599967152524951895689854499938714599042467578796598765677587172166924448676183235517729265226830506671195411300675704117295242804169266744034748530182938085321509578681214168305611532577148787468448106584737510353658423242994496/1334872426612990460399454363860269325673641249808695943670798002196215308365126719766388381439167251635126655509222914673011724125916280197118403492412070544117260432080246348736759421328375677948756198488304896294462194386336755946032010325926037751408272780231330243927524838990168832371379689123595607436094801451911587654764032836508282076071196797784068621695041656494140625,0.49999236441191063918,False,exact finite column; all-order monotonicity theorem covers every larger degree
65,x=2,130,27595578217713871289764007983407011771162582863632971138337192121251513811443203499526382575944722797046540887099426718695754476891702411494254129458109999443748592321429331432064895157115497396443905403999468837523051039155951505220598032135780839184089334755547102904834665811797519216897110954889029788016785763905313654853060680069188311683307895163492821258708358637964224/54857770956698238098607713583298739411245530814055997685101287761488300343772330949303632113938380204183287212707791013959385922982860830018564527085427556607558647893708754057675044712125027860907788978971434094292966892589181751206794944901070044578422169050602612764144856396856253385125192703709408524771019237749791273483453404240066386687857402648660354316234588623046875,0.50303863493644918048,False,exact finite column; all-order monotonicity theorem covers every larger degree
66,x=-1,-66,2556648674569666679848493969242433907448622912503744320014854885233669334121204353363181606402259109214351391883922462649729938645701957400435668448163258354553460328154122509434220210136005727721351820663511147780681777321479757590453992852180772252342922420458050817575020817667122256663547155175859697325103966910550846351207248525281914911019144442350261041504900001432008528/5114528821873025692370193613733562742231655405168374064857285357798182552602731559880025947675024261256137068231168243242161773295128437044155949963587058309081106470536469421906843936680946153033255546175096563899803768861331375541901859880603286158507915379336130265195008558080359149279655003835267961550510029050923728389509873316627446004911661248115706257522106170654296875,0.49987961034373040725,False,exact finite column; all-order monotonicity theorem covers every larger degree
66,x=2,132,164348969099407575782515703945426730829081266246407759766338492229139721260520482029356629863970329893297533931211541880819487798978823278159909773966975379018000343096400360673339676272646057508529869606254947668551142311609564672236449043561040882794558479789420704492041079227866121533527851298350592467393222864941368173212876916201772589144069663247818401849556550707312/326786072575108663495635653551438421968670078919453968746871468775042013456183730105426231402148377819700790251815746165878331946529195389697524117537988518885764901318539992454593568250012532939317330916561022548067456958745854932074746653926476656987279750772227350660980675872491160263219922294758671110504761935398615321034430599746178902620385997579433023929595947265625,0.50292525567053825153,False,exact finite column; all-order monotonicity theorem covers every larger degree
